tree,n_missing_total,n_missing_1980_on,n_outliers_total
YPP01A_raw,134,27,9
YPP01B_raw,133,30,6
YPP02A_raw,170,26,10
YPP02B_raw,69,26,12
YPP03A_raw,76,26,1
YPP03B_raw,26,26,7
YPP04B_raw,97,26,3
YPP05A_raw,200,45,3
YPP05B_raw,105,44,4
YPP06A_raw,218,34,4
YPP06B_raw,239,45,2
YPP07A_raw,444,27,0
YPP07B_raw,368,26,0
YPP08A_raw,251,26,3
YPP08B_raw,176,26,4
YPP09A_raw,383,26,1
YPP09B_raw,416,26,0
YPP10A_raw,210,26,3
YPP10B_raw,242,26,2
YPP11A_raw,400,26,0
YPP11B_raw,405,26,1
YPP12A_raw,242,26,4
YPP12B_raw,261,26,2
YPP13A_raw,228,26,2
YPP13C_raw,227,26,1
YPP15A_raw,49,27,20
YPP15B_raw,39,26,13
YPP16A_raw,120,32,1
YPP16C_raw,93,26,5
YPP20A_raw,289,26,0
YPP20B_raw,165,26,6
YPP20C_raw,460,45,2
YPP21A_raw,206,27,8
YPP21B_raw,220,26,11
