tree,n_missing_total,n_missing_1980_on,n_outliers_total
PPP01A_raw,34,34,0
PPP01B_raw,34,34,0
PPP02A_raw,34,34,0
PPP02B_raw,38,34,0
PPP03A_raw,63,34,2
PPP04A_raw,34,34,1
PPP04B_raw,34,34,1
PPP05A_raw,39,34,2
PPP05B_raw,45,34,2
PPP06A_raw,40,34,0
PPP07A_raw,34,34,0
PPP07B_raw,34,34,0
PPP09A_raw,58,34,0
PPP10A_raw,34,34,1
PPP10B_raw,34,34,1
PPP11A_raw,57,34,1
PPP12A_raw,55,34,0
PPP12B_raw,58,34,0
PPP13A_raw,60,34,1
PPP13B_raw,65,34,0
PPP15A_raw,60,34,0
PPP15B_raw,63,34,0
PPP17A_raw,63,34,0
PPP18A_raw,59,34,0
PPP18B_raw,60,34,0
PPP19B_raw,63,34,0
PPP20A_raw,61,34,0
PPP20B_raw,58,34,0
