id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8,1601,242,151,188,4.7,6.9,6.8,13.5,12.4,20.4,23.5,22.1,21.7,14.4,9.1,6.5,-3.7,-2,-2.3,2.2,3,5.5,7.7,8.6,6.6,3.8,1.1,-0.3,0.5,2.5,2.2,7.8,7.7,12.9,15.6,15.4,14.1,9.1,5.1,3.1,137,92,154,158,145,43,16,81,99,134,382,147
AG05,2,46.7473436,-121.8043788,940,6.9,1353,220,134,351,3.4,5.5,5.2,12.1,10.8,18.8,22.1,20.7,20.6,13.2,7.8,5.3,-4.9,-3.1,-3.6,1.1,1.9,4.6,7.1,8,6.2,3.1,0.1,-1.4,-0.8,1.2,0.8,6.6,6.4,11.7,14.6,14.3,13.4,8.2,3.9,2,165,106,173,180,154,43,16,84,113,153,439,168
AV06,3,46.77629794,-121.7842335,1069,6.1,1191,208,127,570,2.9,4.8,4.4,11.3,9.6,17.3,20.9,19.3,19.3,12.2,7.1,4.9,-5.6,-3.7,-4.2,0.5,1.3,4,6.8,7.7,6.1,2.6,-0.5,-2.1,-1.3,0.5,0.1,5.9,5.4,10.7,13.8,13.5,12.7,7.4,3.3,1.4,223,137,233,238,179,47,19,94,131,185,554,228
AM16,4,46.7686046,-121.757518,1206,5.4,1062,196,119,718,2.3,4.1,3.6,10.5,8.7,16.3,19.9,18.2,18.3,11.3,6.5,4.3,-6.1,-4.2,-4.9,-0.2,0.7,3.4,6.4,7.4,5.9,2.2,-1,-2.6,-1.9,-0.1,-0.7,5.2,4.7,9.8,13.1,12.8,12.1,6.8,2.8,0.8,232,141,245,250,185,46,19,93,135,192,571,236
AE10,5,46.76820597,-121.7432644,1455,4.5,889,177,108,968,1.5,3.1,2.6,9.3,7.3,14.9,18.6,16.9,17,10.1,5.5,3.5,-7,-5.1,-5.9,-1.2,-0.1,2.4,5.7,6.8,5.4,1.4,-1.9,-3.4,-2.8,-1,-1.7,4.1,3.6,8.7,12.2,11.8,11.2,5.8,1.8,0.1,246,150,263,266,192,46,19,95,137,200,599,253
PARA,6,46.77645454,-121.7323181,1620,3.8,776,165,100,1177,0.9,2.4,1.9,8.5,6.5,14,17.8,16.1,16.2,9.3,4.8,2.8,-7.6,-5.7,-6.6,-1.9,-0.7,1.8,5.2,6.3,5.1,0.9,-2.5,-3.9,-3.3,-1.7,-2.3,3.3,2.9,7.9,11.5,11.2,10.6,5.1,1.1,-0.6,260,157,282,280,198,47,20,100,140,206,630,270
TA01,7,46.74125599,-121.5580695,709,7.3,1503,223,136,339,3.8,5.7,5.7,13,11.7,20.1,24.2,22.5,22.1,13.7,8,5.7,-4.9,-3.1,-3.5,1.3,2.1,4.8,7.2,7.9,6.3,3,0.2,-1.1,-0.6,1.3,1.1,7.2,6.9,12.5,15.7,15.2,14.2,8.3,4.1,2.3,156,130,163,170,130,31,12,60,86,180,433,195
AO03,8,46.82679491,-121.5481655,906,6.2,1250,200,118,409,2.5,4.4,4.3,11.5,10.3,18.6,22.5,21.2,20.4,12.2,6.8,4.6,-6.1,-4.2,-4.6,0.2,1,3.8,6.6,7.3,5.4,2.2,-0.7,-2.3,-1.8,0.1,-0.1,5.8,5.7,11.2,14.6,14.2,12.9,7.2,3,1.1,129,97,154,141,99,27,13,49,67,136,370,159
AB08,9,46.92012097,-121.5372401,1061,5.3,1083,187,108,478,1.5,3.4,3.5,10.6,9.2,17.3,21,19.7,19.1,11.2,5.9,3.4,-6.7,-4.7,-5.3,-0.4,0.4,3.1,6,6.7,4.9,1.6,-1.3,-2.8,-2.6,-0.7,-0.9,5.1,4.8,10.2,13.5,13.2,12,6.4,2.3,0.3,127,86,155,132,91,27,16,46,60,117,354,146
SUNR,10,46.92860325,-121.6550646,1817,2.9,664,147,88,865,-0.3,1.4,1.1,7.6,5.7,13.3,17,15.6,15.7,8.4,3.6,1.4,-8.5,-6.6,-7.6,-2.7,-1.5,0.9,4.4,5.4,4.4,0,-3.4,-4.6,-4.4,-2.6,-3.2,2.4,2.1,7.1,10.7,10.5,10.1,4.2,0.1,-1.6,162,102,181,157,117,34,23,61,83,119,394,175
