id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.3,1764,242,155,179,4.3,6.8,9.4,10.5,20.5,19,25,24.1,21.6,13.5,8.1,4.2,-2.3,-3,0.7,0.6,4.5,7.3,9.2,7.8,6.3,3.9,0.5,-3.3,1,1.9,5,5.6,12.5,13.2,17.1,16,14,8.7,4.3,0.5,239,83,351,242,71,97,49,10,53,238,200,202
AG05,2,46.7473436,-121.8043788,940,7.2,1514,221,142,342,2.9,5.4,7.8,9,19,17.4,23.7,22.7,20.6,12.4,6.7,2.9,-3.4,-4.2,-0.5,-0.6,3.4,6.3,8.6,7.4,6,3.2,-0.5,-4.6,-0.2,0.6,3.6,4.2,11.2,11.8,16.1,15.1,13.3,7.8,3.1,-0.8,287,99,399,275,76,103,49,12,63,278,238,234
AV06,3,46.77629794,-121.7842335,1069,6.4,1345,210,138,571,2.3,4.8,7,8.2,17.8,15.9,22.5,21.3,19.2,11.4,6.1,2.4,-4.1,-4.8,-1.1,-1.2,2.9,5.7,8.3,7.1,5.9,2.7,-1.1,-5.3,-0.9,0,3,3.5,10.3,10.8,15.4,14.2,12.6,7.1,2.5,-1.4,385,129,536,365,89,112,53,13,75,343,299,312
AM16,4,46.7686046,-121.757518,1206,5.7,1198,199,131,752,1.8,4.1,6.2,7.3,16.8,14.8,21.5,20.2,18.3,10.5,5.4,1.9,-4.6,-5.3,-1.8,-1.9,2.3,5.1,7.9,6.8,5.6,2.3,-1.6,-5.8,-1.4,-0.6,2.2,2.7,9.6,9.9,14.7,13.5,11.9,6.4,1.9,-2,402,135,564,382,92,113,54,14,78,356,313,326
AE10,5,46.76820597,-121.7432644,1455,4.8,1014,182,122,1080,0.9,3.1,5.2,6.1,15.5,13.4,20.2,18.9,17,9.3,4.4,1,-5.5,-6.2,-2.8,-2.9,1.4,4.1,7.2,6.2,5.2,1.5,-2.5,-6.6,-2.3,-1.6,1.2,1.6,8.4,8.8,13.7,12.5,11.1,5.4,1,-2.8,429,142,607,406,95,113,55,14,80,369,331,351
PARA,6,46.77645454,-121.7323181,1620,4.1,896,171,116,1374,0.3,2.4,4.5,5.3,14.6,12.5,19.4,18,16.2,8.5,3.7,0.3,-6,-6.8,-3.6,-3.6,0.9,3.5,6.7,5.7,4.8,1,-3.1,-7.1,-2.9,-2.2,0.4,0.8,7.8,8,13,11.8,10.5,4.8,0.3,-3.4,454,148,648,427,98,115,55,15,83,379,347,374
TA01,7,46.74125599,-121.5580695,709,7.6,1662,222,145,323,2.9,5.8,8.3,9.7,19.9,18.6,25.9,24.5,22.2,13.1,6.9,3.1,-3.5,-4.3,-0.5,-0.5,3.8,6.4,8.8,7.4,6.1,3,-0.5,-4.5,-0.3,0.8,3.9,4.6,11.8,12.5,17.4,15.9,14.1,8.1,3.2,-0.7,313,104,381,246,63,81,32,14,59,283,256,295
AO03,8,46.82679491,-121.5481655,906,6.4,1407,202,129,406,1.8,4.5,6.9,8.2,18.4,17.2,24.2,23.2,20.3,11.6,5.7,2,-4.6,-5.3,-1.6,-1.6,2.6,5.5,8.2,6.8,5.2,2.2,-1.4,-5.6,-1.4,-0.4,2.7,3.3,10.5,11.3,16.2,15,12.8,6.9,2.2,-1.8,248,79,352,203,49,69,29,11,47,221,210,227
AB08,9,46.92012097,-121.5372401,1061,5.6,1222,189,120,495,0.9,3.5,6,7.4,17.2,15.9,22.7,21.6,19,10.5,4.8,0.9,-5.1,-5.8,-2.4,-2.2,2,4.7,7.6,6.2,4.6,1.6,-2,-6.2,-2.1,-1.1,1.8,2.6,9.6,10.3,15.1,13.9,11.8,6,1.4,-2.6,231,72,346,190,46,67,29,10,44,200,191,197
SUNR,10,46.92860325,-121.6550646,1817,3.2,769,154,104,1029,-0.8,1.4,3.6,4.5,13.7,11.9,18.6,17.5,15.6,7.6,2.5,-1,-6.9,-7.7,-4.7,-4.4,0,2.5,5.9,4.8,4.1,0,-4,-7.9,-3.9,-3.2,-0.6,0,6.8,7.2,12.2,11.2,9.8,3.8,-0.8,-4.4,278,92,403,235,59,82,44,11,56,221,206,226
AR07,11,46.77625738,-121.7479238,1483,4.6,976,179,121,1178,0.7,2.9,4.9,5.9,15.3,13.1,19.9,18.6,16.7,9.1,4.2,0.8,-5.6,-6.4,-3,-3.1,1.3,3.9,7,6,5.1,1.4,-2.7,-6.7,-2.4,-1.8,1,1.4,8.3,8.5,13.4,12.3,10.9,5.2,0.8,-3,444,146,635,418,97,114,54,15,82,376,340,365
AX15,12,46.75028896,-121.8246074,1105,6.6,1388,211,137,448,2.4,4.9,7.3,8.3,18.2,16.6,23,22,19.9,11.8,6.2,2.4,-3.9,-4.7,-1.1,-1.1,2.9,5.7,8.2,7,5.7,2.7,-1,-5,-0.8,0.1,3.1,3.6,10.5,11.2,15.6,14.5,12.8,7.2,2.6,-1.3,310,105,436,293,78,102,51,12,64,288,250,253
TB13,13,46.74041198,-121.8480313,856,7.7,1631,230,148,260,3.4,6,8.5,9.6,19.7,18.3,24.5,23.6,21.3,13.1,7.3,3.3,-3,-3.7,0,-0.1,3.9,6.7,8.8,7.6,6.1,3.5,-0.1,-4.1,0.2,1.1,4.2,4.8,11.8,12.5,16.6,15.6,13.7,8.3,3.6,-0.4,263,90,374,253,72,99,48,11,57,254,218,218
