id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8,1682,245,167,206,3.4,7.4,6.8,9.4,16.1,18.5,23.6,23,21.2,13.6,10.1,2.8,-3,-0.4,-1.4,-0.3,4.9,6.2,9,10.1,7.4,3.5,3.3,-3.1,0.2,3.5,2.7,4.6,10.5,12.3,16.3,16.6,14.3,8.6,6.7,-0.2,257,184,195,106,86,90,21,91,32,101,315,257
AG05,2,46.7473436,-121.8043788,940,6.9,1437,226,155,388,2,6,5.3,7.9,14.5,16.9,22.2,21.5,20.1,12.5,8.8,1.5,-4.2,-1.4,-2.5,-1.4,3.7,5.2,8.5,9.6,7,3,2.3,-4.3,-1.1,2.3,1.4,3.2,9.1,11,15.3,15.6,13.6,7.8,5.6,-1.4,310,218,219,119,96,96,21,95,38,115,358,301
AV06,3,46.77629794,-121.7842335,1069,6.1,1260,215,151,641,1.4,5.3,4.5,7,13.3,15.3,21,20.1,18.7,11.5,8.1,1.1,-4.8,-2,-3.1,-2,3.2,4.7,8.2,9.3,7,2.5,1.8,-5,-1.7,1.6,0.7,2.5,8.2,10,14.6,14.7,12.8,7,5,-2,413,288,295,159,113,104,24,108,45,140,453,404
AM16,4,46.7686046,-121.757518,1206,5.4,1127,204,146,802,0.9,4.7,3.7,6.2,12.3,14.2,20,19,17.7,10.6,7.5,0.6,-5.4,-2.5,-3.8,-2.7,2.6,4,7.8,9,6.8,2.1,1.2,-5.5,-2.2,1.1,0,1.8,7.4,9.1,13.9,14,12.2,6.3,4.3,-2.5,432,299,308,166,117,105,24,107,47,144,464,424
AE10,5,46.76820597,-121.7432644,1455,4.5,957,188,137,1092,0,3.7,2.7,5,11,12.9,18.7,17.7,16.4,9.4,6.5,-0.3,-6.2,-3.3,-4.8,-3.7,1.7,3.1,7.1,8.4,6.3,1.4,0.4,-6.3,-3.1,0.2,-1,0.6,6.3,8,12.9,13.1,11.3,5.4,3.5,-3.3,461,315,330,175,122,105,24,110,48,149,487,456
PARA,6,46.77645454,-121.7323181,1620,3.8,849,177,132,1329,-0.6,3,2,4.2,10.2,12,17.9,16.8,15.6,8.6,5.8,-1,-6.8,-3.9,-5.5,-4.4,1.2,2.4,6.6,7.9,6,0.9,-0.2,-6.8,-3.7,-0.4,-1.8,-0.1,5.7,7.2,12.2,12.4,10.8,4.8,2.8,-3.9,486,328,352,184,126,106,25,115,50,152,512,484
TA01,7,46.74125599,-121.5580695,709,7.3,1583,228,157,365,2.1,6.5,6,8.6,15.6,18.1,24.3,23.3,21.4,13.1,8.9,1.9,-4.3,-1.3,-2.4,-1.3,4.1,5.5,8.7,9.4,7.1,3.1,2.4,-4.2,-1.1,2.6,1.8,3.6,9.8,11.8,16.5,16.4,14.2,8.1,5.7,-1.2,327,221,192,98,81,70,14,68,31,111,342,356
AO03,8,46.82679491,-121.5481655,906,6.2,1331,208,144,438,0.9,5.1,4.5,7.1,14,16.6,22.6,21.9,19.6,11.6,7.8,0.8,-5.4,-2.4,-3.4,-2.4,3,4.5,8.1,8.8,6.3,2.2,1.4,-5.4,-2.2,1.3,0.6,2.3,8.5,10.6,15.4,15.3,13,6.9,4.6,-2.3,257,171,180,84,62,60,14,57,25,86,300,279
AB08,9,46.92012097,-121.5372401,1061,5.3,1142,196,137,511,-0.1,4,3.6,6.2,12.8,15.2,21.1,20.4,18.3,10.6,6.8,-0.3,-6,-3,-4.1,-3,2.4,3.7,7.4,8.2,5.8,1.6,0.8,-6,-3,0.5,-0.2,1.6,7.6,9.4,14.2,14.3,12.1,6.1,3.8,-3.1,238,159,179,82,59,58,15,53,24,77,294,246
SUNR,10,46.92860325,-121.6550646,1817,2.9,722,159,123,970,-1.8,1.8,1.1,3.3,9.2,11.1,17,16.3,15,7.7,4.6,-2.2,-7.7,-5,-6.5,-5.3,0.4,1.5,5.7,6.9,5.3,-0.1,-1.3,-7.7,-4.8,-1.6,-2.7,-1,4.8,6.3,11.3,11.6,10.2,3.8,1.6,-5,289,208,219,107,77,74,24,71,33,86,332,292
