id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.3,1797,234,151,189,4.7,5.6,7.1,13.1,17.7,22.6,26.4,23.5,23.9,14.8,6.6,5.4,-2.2,-2.8,-1.5,1.3,3.2,6.8,8.8,7,7.9,3.5,-1.5,-1.5,1.2,1.4,2.8,7.2,10.4,14.7,17.6,15.2,15.9,9.2,2.5,2,209,191,242,159,103,62,42,69,57,211,226,216
AG05,2,46.7473436,-121.8043788,940,7.2,1553,212,137,373,3.3,4.1,5.5,11.6,16,21,25.1,22,22.9,13.6,5.3,4.2,-3.4,-4,-2.8,0.1,2.1,6,8.3,6.5,7.6,2.8,-2.5,-2.8,-0.1,0,1.4,5.8,9.1,13.5,16.7,14.2,15.2,8.2,1.4,0.7,244,230,276,177,110,68,44,75,68,244,263,245
AV06,3,46.77629794,-121.7842335,1069,6.5,1388,200,130,611,2.7,3.5,4.7,10.8,14.8,19.5,23.9,20.7,21.6,12.6,4.6,3.8,-4.1,-4.6,-3.4,-0.5,1.5,5.4,8,6.2,7.5,2.4,-3.1,-3.5,-0.7,-0.5,0.7,5.2,8.2,12.4,15.9,13.4,14.6,7.5,0.7,0.1,324,296,371,236,130,73,48,84,78,296,332,328
AM16,4,46.7686046,-121.757518,1206,5.8,1257,190,123,788,2.2,2.8,3.9,9.9,13.9,18.5,22.9,19.6,20.6,11.8,3.9,3.3,-4.7,-5.1,-4.1,-1.2,0.9,4.8,7.6,5.9,7.3,2,-3.6,-4,-1.2,-1.1,-0.1,4.4,7.4,11.7,15.2,12.8,14,6.9,0.1,-0.4,335,311,391,244,133,75,49,85,81,307,344,341
AE10,5,46.76820597,-121.7432644,1455,4.8,1067,173,114,1102,1.3,1.7,2.9,8.7,12.5,17.1,21.6,18.3,19.3,10.5,2.9,2.4,-5.5,-6,-5.1,-2.2,0.1,3.9,6.9,5.3,6.8,1.2,-4.5,-4.8,-2.1,-2.1,-1.1,3.2,6.3,10.5,14.2,11.8,13.1,5.8,-0.8,-1.2,356,331,422,258,137,76,50,88,83,319,361,365
PARA,6,46.77645454,-121.7323181,1620,4.2,961,163,107,1356,0.7,1,2.2,7.9,11.7,16.2,20.8,17.4,18.5,9.7,2.2,1.7,-6,-6.6,-5.8,-2.8,-0.5,3.3,6.4,4.8,6.5,0.7,-5.1,-5.3,-2.6,-2.8,-1.8,2.6,5.6,9.8,13.6,11.1,12.5,5.2,-1.4,-1.8,375,347,453,272,141,77,51,92,85,326,379,389
TA01,7,46.74125599,-121.5580695,709,7.7,1714,215,139,377,3.5,4.1,6,12.3,16.9,22.3,27.2,23.9,24.5,14,5.4,4.8,-3.3,-4.1,-2.6,0.3,2.4,6.5,8.6,6.5,7.8,2.9,-2.5,-2.7,0.1,0,1.7,6.3,9.6,14.4,17.9,15.2,16.1,8.4,1.5,1,239,299,289,146,79,67,35,58,52,254,256,284
AO03,8,46.82679491,-121.5481655,906,6.5,1465,194,123,460,2.2,2.8,4.7,10.9,15.4,20.8,25.6,22.6,22.7,12.6,4.3,3.7,-4.4,-5.2,-3.7,-0.8,1.3,5.5,8,5.9,6.9,2,-3.4,-3.8,-1.1,-1.2,0.5,5,8.3,13.2,16.8,14.2,14.8,7.3,0.4,0,189,212,266,125,63,53,31,47,40,192,221,225
AB08,9,46.92012097,-121.5372401,1061,5.7,1292,183,115,537,1.2,1.8,3.9,10.1,14.3,19.5,24.2,21.1,21.4,11.6,3.3,2.6,-5,-5.7,-4.4,-1.4,0.7,4.8,7.3,5.3,6.4,1.4,-4,-4.4,-1.9,-2,-0.3,4.3,7.5,12.2,15.8,13.2,13.9,6.5,-0.4,-0.9,176,177,262,122,62,47,32,42,34,166,215,201
SUNR,10,46.92860325,-121.6550646,1817,3.3,846,147,97,1002,-0.5,-0.1,1.5,7.1,10.8,15.4,20.2,16.9,18,8.8,1,0.6,-6.9,-7.5,-6.8,-3.7,-1.3,2.4,5.6,3.9,5.9,-0.2,-6,-6,-3.7,-3.8,-2.6,1.7,4.8,8.9,12.9,10.4,11.9,4.3,-2.5,-2.7,222,203,290,156,87,52,44,54,47,180,238,239
