id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.5,1790,239,140,147,6.3,4.5,8.5,14.4,14.9,24.2,24.3,22.9,24.5,14.6,8,4.5,0.3,-3.6,-1.1,0,2.5,6.6,8.6,8.5,7.6,4.6,0.1,-2.3,3.3,0.4,3.7,7.2,8.7,15.4,16.4,15.7,16,9.6,4,1.1,243,279,135,50,104,11,53,64,41,250,180,223
AG05,2,46.7473436,-121.8043788,940,7.3,1549,217,124,270,5,3.1,7,12.9,13.3,22.7,23,21.4,23.4,13.5,6.7,3.2,-0.8,-4.8,-2.2,-1.1,1.3,5.8,8.1,7.9,7.3,4,-0.9,-3.6,2.1,-0.8,2.4,5.9,7.3,14.2,15.6,14.6,15.3,8.8,2.9,-0.2,286,328,150,53,112,12,56,69,49,287,202,252
AV06,3,46.77629794,-121.7842335,1069,6.6,1384,205,118,448,4.4,2.4,6.2,12.1,12.1,21.2,21.8,20,22.1,12.5,6.1,2.8,-1.5,-5.4,-2.8,-1.7,0.8,5.2,7.8,7.6,7.2,3.6,-1.5,-4.3,1.5,-1.5,1.7,5.2,6.4,13.2,14.8,13.8,14.7,8.1,2.3,-0.8,381,428,203,70,132,13,63,78,56,353,253,343
AM16,4,46.7686046,-121.757518,1206,6,1249,194,112,564,3.8,1.7,5.4,11.3,11.2,20.1,20.8,18.9,21.1,11.6,5.4,2.3,-2,-6,-3.5,-2.4,0.2,4.6,7.4,7.3,7,3.2,-2,-4.8,0.9,-2.1,1,4.4,5.7,12.4,14.1,13.1,14.1,7.4,1.7,-1.2,395,445,211,71,136,13,63,78,59,364,259,354
AE10,5,46.76820597,-121.7432644,1455,5,1067,179,103,770,3,0.7,4.4,10.1,9.8,18.8,19.5,17.6,19.8,10.4,4.4,1.4,-2.8,-6.8,-4.5,-3.4,-0.6,3.7,6.7,6.7,6.6,2.4,-2.9,-5.6,0.1,-3,0,3.3,4.6,11.2,13.1,12.2,13.2,6.4,0.8,-2.1,419,469,226,75,141,13,65,81,61,376,271,379
PARA,6,46.77645454,-121.7323181,1620,4.3,946,168,96,952,2.4,0,3.6,9.3,9,17.9,18.7,16.7,19,9.6,3.7,0.7,-3.4,-7.4,-5.3,-4.1,-1.2,3,6.2,6.2,6.2,1.9,-3.5,-6.1,-0.5,-3.7,-0.8,2.6,3.9,10.4,12.4,11.4,12.6,5.8,0.1,-2.7,442,488,241,78,145,14,67,85,62,385,284,404
TA01,7,46.74125599,-121.5580695,709,7.9,1719,221,130,254,5.4,3.4,7.6,13.8,14.2,24,25.1,23.1,24.9,14.1,7,3.7,-0.6,-4.9,-2.1,-0.8,1.8,6.4,8.3,7.8,7.6,4.1,-0.8,-3.3,2.4,-0.8,2.8,6.5,8,15.2,16.7,15.5,16.2,9.1,3.1,0.2,285,339,132,38,95,10,44,54,43,274,187,282
AO03,8,46.82679491,-121.5481655,906,6.7,1455,200,113,305,4,2,6.1,12.3,12.8,22.5,23.5,21.7,23,12.6,5.8,2.6,-1.8,-6.1,-3.2,-1.9,0.7,5.3,7.7,7.2,6.7,3.2,-1.7,-4.5,1.1,-2,1.4,5.2,6.8,13.9,15.6,14.4,14.8,7.9,2,-0.9,227,256,127,33,74,9,41,45,32,219,160,235
AB08,9,46.92012097,-121.5372401,1061,5.8,1262,187,104,367,3.1,0.9,5.2,11.5,11.7,21.1,22,20.2,21.7,11.6,4.9,1.5,-2.5,-6.7,-4,-2.6,0,4.5,7,6.5,6.1,2.6,-2.4,-5,0.3,-2.9,0.6,4.4,5.8,12.8,14.5,13.3,13.9,7.1,1.3,-1.8,214,231,131,33,70,10,43,43,28,202,153,221
SUNR,10,46.92860325,-121.6550646,1817,3.4,821,151,88,739,1.2,-1.2,2.8,8.5,8.2,17,18,16.2,18.4,8.7,2.6,-0.5,-4.4,-8.5,-6.4,-5,-1.9,2,5.3,5.2,5.5,1,-4.4,-6.8,-1.6,-4.8,-1.8,1.8,3.1,9.5,11.7,10.7,11.9,4.8,-0.9,-3.6,268,299,158,45,90,11,61,55,36,228,176,269
