id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,9.1,1899,270,173,99,4.9,6.1,9.2,11.8,14.9,20.1,26.6,23.6,22,14.5,6.7,7.1,-0.9,-0.2,0.4,1.7,4.2,7.3,11.2,10.5,8.8,4.3,1.1,1.3,2,2.9,4.8,6.8,9.6,13.7,18.9,17,15.4,9.4,3.9,4.2,297,169,125,105,129,112,24,54,58,153,262,270
AG05,2,46.7473436,-121.8043788,940,7.9,1633,247,154,190,3.5,4.6,7.7,10.2,13.3,18.5,25.2,22.1,20.8,13.3,5.3,5.8,-2.1,-1.3,-0.7,0.6,3,6.4,10.7,10,8.4,3.6,0.1,0.1,0.7,1.6,3.5,5.4,8.2,12.4,18,16,14.6,8.5,2.7,2.9,342,193,138,116,133,116,23,56,63,171,299,305
AV06,3,46.77629794,-121.7842335,1069,7.1,1455,234,148,326,2.8,3.9,6.9,9.3,12.1,17,24,20.7,19.4,12.2,4.6,5.3,-2.9,-1.9,-1.3,0.1,2.5,5.9,10.4,9.8,8.3,3.2,-0.5,-0.6,-0.1,1,2.8,4.7,7.3,11.4,17.2,15.2,13.8,7.7,2,2.4,453,251,183,155,154,125,24,64,71,207,371,404
AM16,4,46.7686046,-121.757518,1206,6.4,1308,222,141,426,2.3,3.3,6.1,8.5,11.1,15.9,23,19.6,18.4,11.3,3.9,4.8,-3.4,-2.4,-2,-0.6,1.9,5.3,10,9.4,8.1,2.8,-1,-1.1,-0.6,0.4,2,4,6.5,10.6,16.5,14.5,13.2,7.1,1.4,1.8,467,258,191,160,157,125,24,63,72,212,384,419
AE10,5,46.76820597,-121.7432644,1455,5.5,1118,203,131,625,1.4,2.3,5.1,7.3,9.8,14.6,21.7,18.3,17.1,10.1,2.9,3.9,-4.2,-3.3,-3,-1.6,1.1,4.3,9.3,8.8,7.6,2,-1.9,-1.9,-1.4,-0.5,1,2.8,5.4,9.4,15.5,13.6,12.4,6,0.5,1,495,271,206,169,162,125,24,65,72,218,405,451
PARA,6,46.77645454,-121.7323181,1620,4.8,999,191,125,802,0.7,1.6,4.3,6.4,9,13.7,20.9,17.4,16.3,9.3,2.2,3.2,-4.8,-3.9,-3.7,-2.2,0.5,3.7,8.8,8.3,7.3,1.5,-2.5,-2.4,-2,-1.1,0.3,2.1,4.8,8.7,14.8,12.8,11.8,5.4,-0.1,0.4,521,283,220,177,166,127,24,69,74,222,427,480
TA01,7,46.74125599,-121.5580695,709,8.3,1787,247,157,177,3.3,5,8.3,10.9,14.3,19.8,27.5,24,22.4,13.8,5.5,5.8,-2.4,-1.4,-0.6,0.9,3.3,6.7,10.9,9.9,8.5,3.4,0.1,0,0.4,1.8,3.9,5.9,8.8,13.2,19.2,17,15.4,8.6,2.8,2.9,336,194,139,93,97,82,14,47,47,154,341,379
AO03,8,46.82679491,-121.5481655,906,7.1,1521,225,141,226,2,3.7,6.8,9.3,12.7,18.2,25.7,22.6,20.5,12.2,4.4,4.7,-3.6,-2.4,-1.7,-0.2,2.3,5.8,10.3,9.4,7.7,2.6,-0.8,-1.1,-0.8,0.7,2.5,4.6,7.5,12,18,16,14.1,7.4,1.8,1.8,263,148,125,80,75,70,12,40,36,118,278,290
AB08,9,46.92012097,-121.5372401,1061,6.3,1324,212,134,281,1,2.8,5.9,8.3,11.5,16.8,24.1,21.1,19.1,11.2,3.5,3.6,-4.3,-3,-2.4,-0.8,1.7,5.1,9.7,8.9,7.3,2.1,-1.4,-1.7,-1.6,-0.1,1.8,3.8,6.6,10.9,16.9,15,13.2,6.6,1,1,244,136,120,77,70,67,12,38,32,105,252,249
SUNR,10,46.92860325,-121.6550646,1817,3.9,884,173,117,641,-0.5,0.6,3.4,5.4,8,12.7,20,16.9,15.7,8.3,1.2,1.9,-6,-4.8,-4.8,-3.1,-0.2,2.8,8.1,7.6,6.8,0.6,-3.4,-3.3,-3.2,-2.1,-0.7,1.2,3.9,7.8,14.1,12.2,11.2,4.4,-1.1,-0.7,308,177,135,101,96,86,19,47,44,122,259,286
