id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.2,1698,241,133,244,3.8,6.5,5.9,11,14.3,20.9,24.8,24.1,21.3,14.5,11.2,5.4,-2,-2.4,-2.1,0.9,2.6,7.5,9.3,8.6,6,2.8,2.1,-0.6,0.9,2,1.9,6,8.5,14.2,17,16.4,13.7,8.7,6.6,2.4,331,170,207,138,84,84,18,21,24,40,126,227
AG05,2,46.7473436,-121.8043788,940,7,1449,218,118,452,2.4,5.1,4.4,9.5,12.7,19.3,23.5,22.7,20.1,13.3,9.9,4,-3.2,-3.5,-3.3,-0.2,1.5,6.5,8.7,8.2,5.6,2.2,1.1,-1.8,-0.4,0.8,0.6,4.7,7.1,12.9,16.1,15.4,12.9,7.8,5.5,1.1,390,201,237,155,88,86,19,22,26,44,143,258
AV06,3,46.77629794,-121.7842335,1069,6.3,1287,206,111,739,1.8,4.5,3.6,8.6,11.5,17.8,22.3,21.3,18.7,12.3,9.2,3.6,-3.9,-4.1,-3.9,-0.8,0.9,6,8.4,7.9,5.5,1.7,0.6,-2.5,-1,0.2,-0.1,3.9,6.2,11.9,15.4,14.6,12.1,7,4.9,0.6,519,264,320,208,103,93,21,24,30,53,179,341
AM16,4,46.7686046,-121.757518,1206,5.6,1155,195,104,935,1.3,3.8,2.8,7.8,10.6,16.8,21.3,20.2,17.7,11.4,8.6,3,-4.4,-4.6,-4.6,-1.5,0.3,5.3,8,7.6,5.3,1.3,0,-3,-1.6,-0.4,-0.9,3.1,5.4,11.1,14.7,13.9,11.5,6.4,4.3,0,539,274,338,216,106,93,21,24,30,54,184,355
AE10,5,46.76820597,-121.7432644,1455,4.6,979,178,95,1252,0.4,2.8,1.8,6.6,9.2,15.4,20,18.9,16.4,10.2,7.6,2.1,-5.2,-5.4,-5.6,-2.5,-0.5,4.4,7.3,7,4.8,0.5,-0.8,-3.8,-2.4,-1.3,-1.9,2,4.3,9.9,13.7,12.9,10.6,5.3,3.4,-0.8,572,288,363,229,109,93,22,25,30,55,193,382
PARA,6,46.77645454,-121.7323181,1620,4,871,167,88,1518,-0.2,2.1,1,5.8,8.4,14.5,19.2,18,15.6,9.4,6.8,1.4,-5.8,-6,-6.3,-3.2,-1.1,3.7,6.8,6.5,4.5,0,-1.4,-4.3,-3,-2,-2.6,1.3,3.7,9.1,13,12.2,10.1,4.7,2.7,-1.4,602,301,389,242,113,94,23,26,31,56,202,408
TA01,7,46.74125599,-121.5580695,709,7.5,1593,221,121,416,2.8,5.7,5.1,10.3,13.6,20.5,25.7,24.4,21.4,13.8,9.9,4.1,-3.1,-3.4,-3.2,0,1.8,6.8,8.9,8.2,5.8,2,1,-1.5,-0.2,1.2,0.9,5.2,7.7,13.7,17.3,16.3,13.6,7.9,5.4,1.3,381,206,224,139,70,64,14,14,16,36,140,344
AO03,8,46.82679491,-121.5481655,906,6.3,1342,199,103,500,1.6,4.3,3.6,8.9,12.1,19.1,24,23.1,19.5,12.2,8.6,3,-4.1,-4.5,-4.3,-1.1,0.7,5.8,8.3,7.6,4.9,1.1,0.1,-2.6,-1.2,-0.1,-0.3,3.9,6.4,12.5,16.1,15.4,12.2,6.6,4.3,0.2,304,159,212,119,56,55,14,11,13,28,118,259
AB08,9,46.92012097,-121.5372401,1061,5.4,1159,186,95,591,0.6,3.3,2.6,8,11,17.8,22.4,21.6,18.2,11.1,7.6,1.9,-4.7,-5.1,-5,-1.7,0.1,5,7.7,7,4.4,0.5,-0.6,-3.1,-2.1,-0.9,-1.2,3.1,5.6,11.4,15,14.3,11.3,5.8,3.5,-0.6,286,147,215,116,54,53,15,10,13,26,112,217
SUNR,10,46.92860325,-121.6550646,1817,3.1,751,150,79,1095,-1.2,1.1,0.1,5,7.5,13.8,18.3,17.5,15,8.2,5.4,0.1,-6.6,-7,-7.4,-4,-1.9,2.8,6,5.6,3.9,-1,-2.5,-4.9,-3.9,-3,-3.7,0.5,2.8,8.3,12.2,11.6,9.4,3.6,1.5,-2.4,360,191,250,143,71,67,22,15,19,32,125,241
