id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.2,1703,252,160,222,3.6,4.6,8.1,11.1,17.1,17.2,23,27.2,18,17.3,10,5.3,-2.5,-2.3,-0.3,0.4,4.7,5.4,7.3,9.1,5.2,5.8,2.5,-0.5,0.6,1.1,3.9,5.8,10.9,11.3,15.2,18.1,11.6,11.6,6.2,2.4,368,361,132,166,132,124,16,19,106,104,337,201
AG05,2,46.7473436,-121.8043788,940,7.1,1459,230,146,420,2.2,3.2,6.6,9.7,15.6,15.6,21.7,26,16.8,16.2,8.8,4.1,-3.7,-3.4,-1.5,-0.7,3.7,4.4,6.8,8.7,4.8,5.1,1.5,-1.6,-0.8,-0.1,2.5,4.5,9.7,10,14.2,17.4,10.8,10.6,5.2,1.2,443,434,148,183,141,128,16,21,120,118,390,235
AV06,3,46.77629794,-121.7842335,1069,6.4,1289,219,140,692,1.6,2.5,5.8,8.8,14.4,14.1,20.6,24.6,15.5,15.2,8.1,3.7,-4.4,-4.1,-2.1,-1.2,3.1,3.8,6.5,8.4,4.7,4.7,1,-2.3,-1.4,-0.8,1.8,3.8,8.8,8.9,13.6,16.5,10.1,9.9,4.6,0.7,595,566,199,243,165,137,18,24,138,145,493,315
AM16,4,46.7686046,-121.757518,1206,5.7,1148,207,134,865,1.1,1.9,5,8,13.5,13.1,19.6,23.5,14.4,14.3,7.5,3.2,-4.9,-4.6,-2.8,-1.9,2.6,3.1,6.1,8.2,4.5,4.3,0.4,-2.8,-1.9,-1.3,1.1,3,8.1,8.1,12.9,15.8,9.4,9.3,4,0.2,620,592,209,250,171,137,18,24,142,149,508,330
AE10,5,46.76820597,-121.7432644,1455,4.7,954,189,123,1192,0.2,0.9,4,6.8,12.2,11.7,18.3,22.3,13.1,13.1,6.5,2.3,-5.7,-5.4,-3.8,-2.9,1.7,2.2,5.4,7.5,4,3.5,-0.4,-3.6,-2.8,-2.2,0.1,2,6.9,6.9,11.9,14.9,8.6,8.3,3,-0.7,661,626,224,264,177,137,18,25,145,154,534,355
PARA,6,46.77645454,-121.7323181,1620,4.1,844,176,116,1460,-0.4,0.2,3.3,6,11.4,10.8,17.5,21.4,12.3,12.3,5.8,1.6,-6.3,-6,-4.5,-3.6,1.1,1.5,4.9,7,3.7,3,-1,-4.1,-3.4,-2.9,-0.6,1.2,6.2,6.2,11.2,14.2,8,7.7,2.4,-1.2,699,652,239,277,182,139,18,26,148,157,561,378
TA01,7,46.74125599,-121.5580695,709,7.6,1623,233,150,397,2.4,3.6,7.2,10.4,16.7,16.8,24,28.1,18,16.9,9.1,4.6,-3.6,-3.5,-1.4,-0.4,4.1,4.5,7,8.8,4.9,5.1,1.6,-1.5,-0.6,0.1,2.9,5,10.4,10.7,15.5,18.5,11.4,11,5.3,1.5,463,474,138,143,115,95,11,18,94,107,384,291
AO03,8,46.82679491,-121.5481655,906,6.4,1345,210,130,470,1.1,2.3,5.8,9,15.2,15.4,22.3,26.7,16.3,15.4,7.9,3.5,-4.8,-4.6,-2.5,-1.6,2.9,3.5,6.2,8.1,3.9,4.2,0.6,-2.7,-1.8,-1.1,1.6,3.7,9,9.4,14.2,17.4,10.1,9.8,4.2,0.4,371,354,128,122,89,80,10,14,73,85,330,225
AB08,9,46.92012097,-121.5372401,1061,5.5,1154,196,120,549,0.2,1.4,4.9,8.2,14,14.2,20.8,25.1,15.1,14.4,6.9,2.4,-5.4,-5.3,-3.2,-2.2,2.2,2.7,5.6,7.4,3.4,3.5,0,-3.3,-2.6,-2,0.9,3,8.1,8.4,13.2,16.2,9.2,8.9,3.5,-0.4,351,316,128,117,83,74,11,12,64,78,318,197
SUNR,10,46.92860325,-121.6550646,1817,3.2,714,155,103,1073,-1.6,-0.8,2.5,5.2,10.4,10.1,16.8,20.8,11.9,11.4,4.6,0.4,-7.3,-7.1,-5.6,-4.5,0.2,0.5,3.9,6,3,1.9,-2,-5,-4.4,-3.9,-1.5,0.4,5.3,5.3,10.3,13.4,7.4,6.7,1.3,-2.3,431,396,150,155,109,93,16,15,88,91,354,228
