id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.5,1657,219,129,256,1.3,3.2,8.3,9.5,16.6,19.2,24.5,25.8,21.6,16.8,9.3,6.4,-6.9,-7.3,-0.9,-0.7,2.7,6.7,7.4,8.3,5.2,3.4,-1.2,0,-2.8,-2,3.7,4.4,9.7,12.9,15.9,17,13.4,10.1,4.1,3.2,163,96,185,173,130,128,9,49,69,90,76,294
AG05,2,46.7473436,-121.8043788,940,6.3,1425,199,117,446,0,1.8,6.8,7.9,15,17.6,23.1,24.4,20.4,15.7,8.2,5.2,-8.2,-8.5,-2.1,-1.9,1.6,5.7,6.8,7.9,4.9,2.8,-2.2,-1.2,-4.1,-3.4,2.3,3,8.3,11.7,15,16.1,12.6,9.2,3,2,196,114,211,193,141,132,9,52,80,104,89,334
AV06,3,46.77629794,-121.7842335,1069,5.6,1273,188,111,704,-0.6,1.2,6,7.1,13.8,16.1,21.9,23.1,19,14.7,7.5,4.8,-9,-9.1,-2.7,-2.5,1,5.2,6.5,7.7,4.8,2.3,-2.7,-1.9,-4.8,-3.9,1.6,2.3,7.4,10.7,14.2,15.4,11.9,8.5,2.4,1.4,262,152,286,254,167,142,10,59,93,128,113,448
AM16,4,46.7686046,-121.757518,1206,4.9,1139,178,105,864,-1.1,0.5,5.2,6.2,12.9,15,20.9,22,18,13.8,7,4.2,-9.5,-9.6,-3.4,-3.2,0.4,4.5,6.1,7.4,4.6,1.9,-3.2,-2.4,-5.3,-4.6,0.9,1.5,6.7,9.8,13.5,14.7,11.3,7.9,1.9,0.9,274,158,301,265,173,142,10,59,97,132,117,465
AE10,5,46.76820597,-121.7432644,1455,4,959,163,96,1125,-2,-0.5,4.2,5,11.5,13.6,19.6,20.7,16.7,12.6,6,3.4,-10.4,-10.5,-4.4,-4.2,-0.4,3.6,5.4,6.8,4.1,1.1,-4.1,-3.2,-6.2,-5.5,-0.1,0.4,5.6,8.6,12.5,13.8,10.4,6.8,1,0.1,294,167,323,280,179,143,10,60,99,136,123,498
PARA,6,46.77645454,-121.7323181,1620,3.3,847,153,90,1337,-2.7,-1.2,3.5,4.2,10.7,12.7,18.8,19.8,15.9,11.8,5.3,2.7,-11,-11.1,-5.1,-4.8,-1,2.9,4.9,6.3,3.8,0.6,-4.7,-3.7,-6.8,-6.1,-0.8,-0.3,4.8,7.8,11.9,13.1,9.8,6.2,0.3,-0.5,311,175,347,293,185,144,11,63,101,140,129,530
TA01,7,46.74125599,-121.5580695,709,6.8,1574,201,120,457,-0.1,2.1,7.5,8.6,16,18.7,25.1,26.4,21.5,16.3,8.7,5.7,-8.7,-8.9,-1.9,-1.7,1.9,5.9,7,8.1,5.1,2.7,-2.2,-1.1,-4.4,-3.4,2.8,3.4,8.9,12.3,16,17.2,13.3,9.5,3.2,2.3,228,126,203,156,116,98,6,38,64,99,89,385
AO03,8,46.82679491,-121.5481655,906,5.6,1328,181,104,493,-1.4,0.8,6.1,7.2,14.4,17.2,23.4,25,19.7,14.8,7.5,4.6,-9.8,-10,-3,-2.8,0.8,5,6.3,7.5,4.3,1.8,-3.1,-2.3,-5.6,-4.6,1.5,2.2,7.6,11.1,14.8,16.2,12,8.3,2.2,1.1,177,100,194,128,92,83,6,31,50,78,74,303
AB08,9,46.92012097,-121.5372401,1061,4.7,1159,170,98,543,-2.3,-0.2,5.2,6.4,13.3,15.9,21.9,23.5,18.4,13.8,6.6,3.4,-10.4,-10.6,-3.7,-3.4,0.3,4.2,5.7,6.8,3.8,1.2,-3.7,-2.8,-6.3,-5.4,0.8,1.5,6.8,10.1,13.8,15.2,11.1,7.5,1.4,0.3,163,96,198,120,89,79,7,29,45,72,69,271
SUNR,10,46.92860325,-121.6550646,1817,2.4,724,137,82,941,-4,-2.2,2.7,3.5,9.8,11.9,18,19.3,15.3,10.9,4.1,1.4,-12,-12.3,-6.2,-5.7,-1.7,2,4,5.3,3.2,-0.3,-5.6,-4.5,-8,-7.2,-1.8,-1.1,4.1,7,11,12.3,9.2,5.3,-0.8,-1.6,189,120,229,156,117,100,11,39,61,82,79,326
AR07,11,46.77625738,-121.7479238,1483,3.7,917,160,94,1207,-2.2,-0.7,3.9,4.8,11.3,13.3,19.3,20.4,16.5,12.4,5.8,3.1,-10.5,-10.7,-4.6,-4.4,-0.6,3.4,5.2,6.6,4,1,-4.3,-3.4,-6.3,-5.7,-0.3,0.2,5.4,8.3,12.2,13.5,10.2,6.7,0.8,-0.1,303,173,339,289,183,144,10,62,101,139,127,520
AX15,12,46.75028896,-121.8246074,1105,5.8,1317,189,110,551,-0.5,1.3,6.2,7.2,14.3,16.8,22.5,23.7,19.8,15.1,7.6,4.7,-8.7,-9,-2.7,-2.5,1.1,5.2,6.4,7.6,4.6,2.3,-2.7,-1.7,-4.6,-3.9,1.8,2.4,7.7,11,14.4,15.6,12.2,8.7,2.4,1.5,211,122,231,206,144,132,10,54,82,108,94,364
TB13,13,46.74041198,-121.8480313,856,6.8,1548,206,120,351,0.5,2.3,7.5,8.6,15.8,18.5,24,25.3,21.3,16.4,8.7,5.6,-7.7,-8,-1.6,-1.4,2,6.2,7,8.1,5,3,-1.8,-0.8,-3.6,-2.9,3,3.6,8.9,12.3,15.5,16.7,13.2,9.7,3.4,2.4,180,104,198,179,132,128,9,51,73,95,82,314
