id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.6,1605,221,140,199,5.2,4.7,8.3,12.8,16.8,19.9,26,25.5,20.6,12.3,7.2,2.9,-2.9,-3.2,-1.1,1.6,2.9,4.9,7.4,8,5.7,1.2,0.3,-6,1.2,0.8,3.6,7.2,9.8,12.4,16.7,16.8,13.2,6.8,3.8,-1.6,366,231,156,131,107,48,13,7,95,117,223,179
AG05,2,46.7473436,-121.8043788,940,6.4,1371,199,125,372,3.9,3.3,6.7,11.4,15.3,18.4,24.7,24.1,19.4,11.2,5.9,1.6,-4,-4.4,-2.3,0.5,1.7,3.9,6.9,7.6,5.3,0.5,-0.7,-7.3,-0.1,-0.6,2.2,6,8.5,11.1,15.8,15.9,12.3,5.8,2.6,-2.8,432,271,172,142,109,46,14,8,108,134,254,204
AV06,3,46.77629794,-121.7842335,1069,5.7,1218,187,119,608,3.3,2.6,5.9,10.5,14.2,16.9,23.5,22.7,18,10.2,5.2,1.2,-4.7,-5.1,-2.9,-0.1,1.2,3.4,6.6,7.4,5.2,0,-1.3,-7.9,-0.7,-1.2,1.5,5.2,7.7,10.1,15.1,15.1,11.6,5.1,2,-3.4,582,354,232,188,128,49,16,9,124,165,319,273
AM16,4,46.7686046,-121.757518,1206,5,1079,175,112,762,2.7,1.9,5.1,9.7,13.2,15.9,22.5,21.7,17,9.3,4.6,0.6,-5.2,-5.6,-3.6,-0.8,0.6,2.7,6.2,7.1,5,-0.4,-1.8,-8.5,-1.2,-1.8,0.7,4.4,6.9,9.3,14.3,14.4,11,4.4,1.4,-4,602,367,241,193,129,48,16,9,128,170,329,284
AE10,5,46.76820597,-121.7432644,1455,4,912,157,101,1037,1.9,0.9,4.1,8.5,11.9,14.5,21.2,20.3,15.7,8.1,3.6,-0.3,-6.1,-6.5,-4.6,-1.8,-0.3,1.8,5.5,6.5,4.5,-1.2,-2.7,-9.3,-2.1,-2.8,-0.2,3.4,5.8,8.2,13.3,13.4,10.1,3.4,0.4,-4.8,640,387,258,203,132,47,16,9,130,175,345,306
PARA,6,46.77645454,-121.7323181,1620,3.4,813,145,94,1273,1.3,0.2,3.3,7.7,11.1,13.6,20.4,19.5,14.9,7.3,2.9,-1,-6.6,-7.1,-5.4,-2.5,-0.9,1.1,5,6,4.2,-1.7,-3.3,-9.8,-2.6,-3.4,-1.1,2.6,5.1,7.3,12.7,12.8,9.6,2.8,-0.2,-5.4,678,404,276,213,136,47,17,10,133,179,362,326
TA01,7,46.74125599,-121.5580695,709,6.9,1532,201,128,347,4.1,3.7,7.4,12.2,16.3,19.7,26.8,26,20.6,11.9,6.1,1.5,-4,-4.6,-2.2,0.7,2,4.2,7.2,7.9,5.5,0.4,-0.7,-7.4,0,-0.4,2.6,6.4,9.2,11.9,17,17,13.1,6.2,2.7,-3,447,290,153,107,77,28,10,7,82,120,244,255
AO03,8,46.82679491,-121.5481655,906,5.7,1287,179,109,423,2.8,2.3,5.9,10.8,14.8,18.2,25.1,24.6,18.9,10.4,4.9,0.5,-5.1,-5.8,-3.3,-0.5,0.8,3.2,6.5,7.2,4.6,-0.4,-1.7,-8.5,-1.1,-1.8,1.3,5.2,7.8,10.7,15.8,15.9,11.8,5,1.6,-4,367,220,148,92,61,24,9,6,64,94,207,197
AB08,9,46.92012097,-121.5372401,1061,4.8,1103,165,99,506,1.8,1.2,5,9.9,13.7,17,23.6,23,17.6,9.4,3.9,-0.5,-5.6,-6.4,-4.1,-1.2,0.1,2.4,5.8,6.6,4.1,-1,-2.3,-9,-1.9,-2.6,0.5,4.4,6.9,9.7,14.7,14.8,10.9,4.2,0.8,-4.8,355,200,154,89,59,22,10,6,57,85,198,171
SUNR,10,46.92860325,-121.6550646,1817,2.4,696,127,82,983,0,-0.9,2.5,7,10.2,12.9,19.5,18.9,14.4,6.4,1.7,-2.2,-7.5,-8.2,-6.5,-3.5,-1.8,0.2,4.1,5,3.6,-2.6,-4.3,-10.5,-3.8,-4.6,-2,1.8,4.2,6.6,11.8,11.9,9,1.9,-1.3,-6.3,436,253,183,120,83,31,15,7,79,101,225,198
