id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.1,1731,234,153,115,6.2,6.7,8.9,13.7,19.9,20.2,25.7,25.1,18.4,14.3,5.3,2.9,-1.1,-2.3,-0.4,1.3,4.4,7.1,8.3,7.7,6.7,2.4,-2.3,-3.7,2.5,2.2,4.2,7.5,12.1,13.6,17,16.4,12.5,8.3,1.5,-0.4,260,132,260,105,95,238,11,10,126,188,196,220
AG05,2,46.7473436,-121.8043788,940,7,1490,212,139,226,4.8,5.2,7.3,12.2,18.3,18.6,24.3,23.7,17.2,13.1,3.9,1.5,-2.3,-3.4,-1.7,0.2,3.2,6.1,7.7,7.3,6.3,1.8,-3.4,-5.1,1.2,0.9,2.8,6.2,10.8,12.4,16,15.5,11.8,7.4,0.2,-1.8,303,150,295,113,103,245,11,11,140,209,224,251
AV06,3,46.77629794,-121.7842335,1069,6.2,1321,201,135,387,4.2,4.5,6.5,11.4,17.1,17.1,23.1,22.4,15.9,12.1,3.2,1.1,-3,-4,-2.3,-0.4,2.7,5.6,7.4,7,6.3,1.3,-3.9,-5.8,0.6,0.2,2.1,5.5,9.9,11.4,15.2,14.7,11.1,6.7,-0.3,-2.3,407,197,397,150,121,262,12,12,163,253,282,336
AM16,4,46.7686046,-121.757518,1206,5.5,1175,190,128,508,3.6,3.8,5.7,10.5,16.2,16,22.1,21.3,14.8,11.3,2.5,0.5,-3.5,-4.5,-3,-1.1,2.1,4.9,7,6.7,6,0.9,-4.5,-6.4,0.1,-0.4,1.4,4.7,9.2,10.4,14.6,14,10.4,6.1,-1,-3,419,201,418,154,125,263,12,12,167,259,289,349
AE10,5,46.76820597,-121.7432644,1455,4.6,988,174,117,744,2.7,2.8,4.7,9.3,14.8,14.6,20.8,20,13.5,10,1.5,-0.4,-4.3,-5.4,-4,-2.1,1.2,4,6.3,6.1,5.5,0.1,-5.4,-7.2,-0.8,-1.3,0.4,3.6,8,9.3,13.6,13.1,9.5,5,-2,-3.8,446,210,451,162,130,263,12,12,168,266,304,376
PARA,6,46.77645454,-121.7323181,1620,3.9,872,163,112,961,2.1,2.1,3.9,8.5,14,13.7,20,19.1,12.7,9.2,0.8,-1.1,-4.9,-6,-4.7,-2.8,0.7,3.4,5.8,5.6,5.2,-0.4,-6,-7.7,-1.4,-2,-0.4,2.9,7.3,8.5,12.9,12.4,8.9,4.4,-2.6,-4.4,472,219,484,170,133,266,12,13,172,271,320,403
TA01,7,46.74125599,-121.5580695,709,7.4,1631,214,143,211,4.7,5.5,7.8,12.8,19.2,19.7,26.4,25.6,18.6,13.6,3.9,1.6,-2.3,-3.4,-1.6,0.4,3.6,6.4,7.9,7.4,6.4,1.7,-3.4,-5.4,1.2,1,3.1,6.6,11.4,13.1,17.1,16.5,12.5,7.6,0.2,-1.9,311,138,302,84,79,182,7,8,96,182,223,330
AO03,8,46.82679491,-121.5481655,906,6.2,1388,194,127,278,3.4,4.1,6.4,11.4,17.6,18.2,24.8,24.3,16.8,12.2,2.8,0.6,-3.3,-4.4,-2.7,-0.7,2.5,5.5,7.3,6.7,5.6,0.9,-4.3,-6.4,0.1,-0.2,1.9,5.4,10.1,11.8,16,15.5,11.2,6.6,-0.8,-2.9,253,110,281,72,62,153,6,7,78,141,189,255
AB08,9,46.92012097,-121.5372401,1061,5.4,1197,182,119,356,2.5,3.1,5.5,10.6,16.5,17,23.3,22.7,15.6,11.2,2,-0.4,-3.9,-5,-3.4,-1.3,1.8,4.7,6.7,6.1,5.2,0.3,-4.9,-6.8,-0.7,-0.9,1,4.6,9.2,10.8,15,14.4,10.4,5.8,-1.5,-3.6,243,106,279,70,60,143,6,7,73,126,180,221
SUNR,10,46.92860325,-121.6550646,1817,3.1,763,147,103,759,0.9,1,3.1,7.7,13.1,13,19.3,18.6,12.4,8.4,-0.3,-2.2,-5.7,-6.9,-5.8,-3.6,-0.1,2.4,5,4.6,4.7,-1.3,-6.8,-8.3,-2.4,-3,-1.3,2,6.5,7.7,12.2,11.6,8.6,3.6,-3.5,-5.2,300,145,316,95,81,179,9,9,107,149,201,252
