id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.6,1552,244,137,167,6.1,6.8,8.9,11.6,17.7,18.1,20.4,23.1,18.3,13.5,6.7,0.5,-0.4,0.3,1.1,0.6,4.1,6.6,8.4,9.6,4.5,1.7,0.9,-6.4,2.8,3.5,5,6.1,10.9,12.4,14.4,16.4,11.4,7.6,3.8,-3,300,204,198,76,92,121,126,60,86,65,414,198
AG05,2,46.7473436,-121.8043788,940,6.4,1288,220,122,313,4.8,5.3,7.3,10,16.1,16.4,18.9,21.7,17,12.3,5.2,-0.9,-1.6,-0.9,-0.1,-0.6,2.9,5.5,7.7,9.1,4,1.1,-0.2,-7.9,1.6,2.2,3.6,4.7,9.5,10.9,13.3,15.4,10.5,6.7,2.5,-4.4,355,237,222,87,98,121,129,63,100,73,477,228
AV06,3,46.77629794,-121.7842335,1069,5.7,1123,208,118,511,4.2,4.7,6.5,9.2,14.9,14.9,17.7,20.3,15.7,11.2,4.5,-1.3,-2.2,-1.5,-0.7,-1.2,2.4,5,7.4,8.8,4,0.6,-0.7,-8.6,1,1.6,2.9,4,8.7,9.9,12.6,14.6,9.8,5.9,1.9,-5,477,308,297,116,115,129,142,71,116,89,599,305
AM16,4,46.7686046,-121.757518,1206,5,975,195,110,660,3.7,4,5.7,8.3,14,13.8,16.6,19.2,14.6,10.4,3.8,-1.9,-2.8,-2.1,-1.4,-1.9,1.7,4.3,6.9,8.5,3.7,0.2,-1.3,-9.2,0.5,0.9,2.2,3.2,7.8,9.1,11.8,13.8,9.2,5.3,1.2,-5.6,495,319,312,122,119,129,141,71,120,91,619,318
AE10,5,46.76820597,-121.7432644,1455,4,788,176,101,940,2.8,3,4.6,7,12.6,12.4,15.3,17.9,13.3,9.1,2.8,-2.8,-3.6,-2.9,-2.4,-2.9,0.9,3.3,6.2,7.9,3.2,-0.6,-2.2,-10,-0.4,0.1,1.1,2,6.8,7.8,10.8,12.9,8.2,4.2,0.3,-6.4,527,337,337,130,122,128,144,73,122,94,652,342
PARA,6,46.77645454,-121.7323181,1620,3.3,680,164,95,1180,2.2,2.2,3.9,6.2,11.8,11.5,14.5,17.1,12.5,8.3,2.1,-3.5,-4.1,-3.5,-3.1,-3.5,0.3,2.7,5.7,7.4,2.9,-1.1,-2.8,-10.5,-0.9,-0.6,0.4,1.4,6.1,7.1,10.1,12.2,7.7,3.6,-0.3,-7,557,353,362,137,126,129,147,77,126,96,686,365
TA01,7,46.74125599,-121.5580695,709,6.8,1419,223,125,326,5.1,5.5,7.7,10.5,17.1,17.6,20.8,23.6,18.3,12.7,5.3,-0.8,-1.4,-0.9,0.1,-0.4,3.1,5.5,7.6,9,4.1,1.1,-0.1,-8.2,1.8,2.3,3.9,5,10.1,11.6,14.2,16.3,11.2,6.9,2.6,-4.5,371,269,239,87,77,80,84,52,79,68,501,287
AO03,8,46.82679491,-121.5481655,906,5.6,1178,199,109,388,3.9,4.2,6.4,9.2,15.6,16.2,19.2,22.3,16.6,11.2,4.2,-1.8,-2.5,-2.1,-1.1,-1.5,2.1,4.6,6.9,8.5,3.2,0.3,-1,-9.3,0.7,1,2.7,3.8,8.8,10.4,13.1,15.4,9.9,5.8,1.6,-5.6,299,199,218,71,59,68,79,41,64,52,420,222
AB08,9,46.92012097,-121.5372401,1061,4.8,1002,186,102,453,3,3.3,5.6,8.4,14.5,15,17.8,20.8,15.3,10.2,3.3,-2.8,-3.1,-2.7,-1.8,-2.1,1.5,3.9,6.3,7.9,2.8,-0.3,-1.5,-9.8,-0.1,0.3,1.9,3.2,8,9.4,12.1,14.4,9.1,4.9,0.9,-6.3,284,177,212,66,54,64,82,37,60,47,395,194
SUNR,10,46.92860325,-121.6550646,1817,2.5,575,146,85,898,1.2,1.3,3.3,5.6,10.9,11,13.9,16.6,12.1,7.4,1.1,-4.6,-5,-4.5,-4.2,-4.4,-0.4,1.8,4.8,6.5,2.3,-1.9,-3.5,-11.3,-1.9,-1.6,-0.5,0.6,5.2,6.4,9.3,11.6,7.2,2.8,-1.2,-8,348,219,231,77,72,85,128,46,81,54,427,223
