id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,6.8,1522,210,122,355,-1.7,5.5,7.7,12.6,14,20.3,21.4,24.9,21.1,15.7,6.4,2.3,-9.5,-2.6,0,1,1.5,5.5,7.6,8.7,5.9,0.5,-1.9,-3.2,-5.6,1.4,3.9,6.8,7.8,12.9,14.5,16.8,13.5,8.1,2.2,-0.5,168,264,360,104,109,109,129,16,46,62,218,178
AG05,2,46.7473436,-121.8043788,940,5.6,1295,188,108,607,-3.1,4,6.2,11.1,12.3,18.6,20,23.5,19.9,14.7,5.1,1,-10.8,-3.7,-1.2,-0.1,0.4,4.5,6.9,8.2,5.5,-0.1,-2.9,-4.5,-7,0.1,2.5,5.5,6.4,11.6,13.4,15.8,12.7,7.3,1.1,-1.8,195,309,409,112,113,112,134,17,51,68,248,206
AV06,3,46.77629794,-121.7842335,1069,4.9,1147,177,102,964,-3.8,3.3,5.4,10.2,11.2,17.2,18.8,22.2,18.6,13.6,4.4,0.5,-11.6,-4.4,-1.8,-0.7,-0.2,3.9,6.6,7.9,5.4,-0.5,-3.5,-5.2,-7.7,-0.6,1.8,4.8,5.5,10.5,12.7,15.1,12,6.6,0.5,-2.4,259,407,551,148,131,120,146,19,58,82,312,277
AM16,4,46.7686046,-121.757518,1206,4.2,1015,166,95,1188,-4.3,2.6,4.6,9.4,10.2,16.1,17.8,21.1,17.6,12.8,3.7,0,-12.1,-4.9,-2.4,-1.4,-0.8,3.2,6.1,7.6,5.2,-0.9,-4,-5.8,-8.2,-1.2,1.1,4,4.7,9.7,11.9,14.4,11.4,6,-0.1,-2.9,268,420,579,152,134,120,147,19,59,83,321,289
AE10,5,46.76820597,-121.7432644,1455,3.2,846,150,85,1571,-5.2,1.6,3.6,8.2,8.9,14.7,16.5,19.8,16.3,11.6,2.7,-0.9,-13,-5.7,-3.4,-2.4,-1.6,2.3,5.4,7,4.7,-1.7,-4.9,-6.6,-9.1,-2,0.1,2.9,3.7,8.5,10.9,13.4,10.5,5,-1.1,-3.8,284,443,623,159,138,121,150,20,60,86,336,311
PARA,6,46.77645454,-121.7323181,1620,2.6,741,139,79,1910,-5.9,0.9,2.8,7.4,8,13.8,15.7,18.9,15.5,10.8,2,-1.6,-13.6,-6.3,-4.2,-3.1,-2.2,1.6,4.9,6.5,4.4,-2.2,-5.5,-7.1,-9.8,-2.7,-0.7,2.2,2.9,7.7,10.3,12.7,9.9,4.3,-1.8,-4.3,300,465,666,167,141,122,153,21,61,87,352,331
TA01,7,46.74125599,-121.5580695,709,6,1429,190,110,604,-3.3,3.9,6.8,11.8,13.2,19.7,22,25.4,21.4,15.3,5.1,1.3,-11.2,-3.8,-1,0.1,0.6,4.6,6.8,8.1,5.6,0.1,-3,-4.7,-7.2,0.1,2.9,6,6.9,12.1,14.4,16.8,13.5,7.7,1,-1.7,199,338,392,85,81,87,94,13,35,58,234,248
AO03,8,46.82679491,-121.5481655,906,4.8,1201,169,95,694,-4.6,2.6,5.3,10.3,11.7,18.3,20.3,24.1,19.6,13.8,4,0.2,-12.4,-4.9,-2.2,-1,-0.4,3.6,6.1,7.5,4.7,-0.8,-3.9,-5.9,-8.5,-1.2,1.5,4.7,5.6,11,13.2,15.8,12.2,6.5,0.1,-2.9,158,264,365,71,62,72,85,11,27,46,199,195
AB08,9,46.92012097,-121.5372401,1061,3.9,1026,156,87,804,-5.5,1.5,4.3,9.4,10.7,17,18.9,22.6,18.3,12.7,3,-0.9,-13.1,-5.6,-3,-1.6,-1,2.8,5.5,6.9,4.2,-1.4,-4.6,-6.5,-9.3,-2,0.6,3.9,4.8,9.9,12.2,14.8,11.2,5.6,-0.8,-3.7,149,248,363,67,57,67,86,10,24,42,190,173
SUNR,10,46.92860325,-121.6550646,1817,1.6,628,122,70,1408,-7.1,-0.4,1.9,6.5,7.3,13.1,15,18.4,15.1,9.7,0.8,-2.8,-14.7,-7.5,-5.4,-4,-3,0.6,3.9,5.5,3.7,-3.1,-6.5,-8,-10.9,-4,-1.8,1.2,2.1,6.8,9.4,11.9,9.4,3.3,-2.9,-5.4,183,311,421,90,81,82,129,12,36,50,218,204
