id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,9.6,2087,260,160,106,6.1,9,8.1,11.4,21.5,22.4,28.1,27,20,16.5,7.2,7.5,-0.8,1.6,-2.1,0.6,6,9.6,10.4,9.5,6.3,3.8,-0.5,1.1,2.6,5.3,3,6,13.8,16,19.2,18.2,13.2,10.2,3.4,4.3,246,200,66,199,49,101,14,22,89,165,370,253
AG05,2,46.7473436,-121.8043788,940,8.4,1821,238,145,207,4.6,7.6,6.5,9.9,20,20.8,26.7,25.6,18.7,15.3,5.9,6.2,-1.9,0.5,-3.4,-0.6,4.8,8.7,9.9,9.1,5.8,3.2,-1.6,-0.1,1.3,4,1.6,4.7,12.4,14.8,18.3,17.4,12.2,9.2,2.2,3.1,285,229,74,225,48,102,17,23,103,191,426,290
AV06,3,46.77629794,-121.7842335,1069,7.7,1641,227,141,349,4,6.9,5.7,9,18.8,19.4,25.5,24.2,17.4,14.3,5.2,5.8,-2.6,-0.1,-4,-1.1,4.3,8.1,9.5,8.8,5.7,2.7,-2.2,-0.8,0.7,3.4,0.9,4,11.6,13.8,17.5,16.5,11.5,8.5,1.5,2.5,380,299,100,299,55,108,19,26,120,235,541,389
AM16,4,46.7686046,-121.757518,1206,7,1486,216,135,465,3.5,6.2,4.9,8.1,17.8,18.3,24.5,23.2,16.3,13.4,4.5,5.3,-3.1,-0.7,-4.7,-1.9,3.7,7.4,9.1,8.5,5.5,2.3,-2.7,-1.3,0.2,2.8,0.1,3.1,10.8,12.9,16.8,15.8,10.9,7.8,0.9,2,392,307,105,313,56,108,20,26,125,242,557,405
AE10,5,46.76820597,-121.7432644,1455,6,1281,199,126,669,2.6,5.2,3.9,6.9,16.5,16.9,23.2,21.9,15,12.2,3.5,4.4,-4,-1.5,-5.7,-2.8,2.8,6.5,8.4,7.9,5,1.5,-3.6,-2.1,-0.7,1.9,-0.9,2.1,9.7,11.7,15.8,14.9,10,6.8,-0.1,1.2,416,323,114,332,57,108,22,26,127,251,586,434
PARA,6,46.77645454,-121.7323181,1620,5.4,1151,189,122,855,2,4.5,3.2,6.1,15.7,16,22.4,21,14.2,11.4,2.8,3.7,-4.5,-2.1,-6.4,-3.5,2.3,5.8,7.9,7.4,4.7,1,-4.2,-2.6,-1.2,1.2,-1.6,1.3,9,10.9,15.1,14.2,9.4,6.2,-0.7,0.6,440,338,124,350,58,109,23,27,130,258,617,463
TA01,7,46.74125599,-121.5580695,709,8.9,1965,240,148,194,4.7,7.9,7,10.3,21,22.2,28.7,27.5,20,15.8,5.9,6.4,-1.8,0.5,-3.2,-0.4,5.2,8.8,9.9,9.2,5.9,3.1,-1.6,-0.1,1.5,4.2,1.9,5,13.1,15.5,19.3,18.4,12.9,9.5,2.2,3.2,292,241,92,207,32,75,26,17,78,189,425,339
AO03,8,46.82679491,-121.5481655,906,7.7,1695,218,134,254,3.5,6.5,5.6,9,19.5,20.7,27.1,26.2,18.2,14.2,4.7,5.2,-2.9,-0.6,-4.3,-1.5,4.1,7.9,9.3,8.6,5.1,2.2,-2.6,-1.3,0.3,3,0.6,3.8,11.8,14.3,18.2,17.4,11.6,8.2,1,2,234,186,87,173,23,63,22,14,63,151,371,269
AB08,9,46.92012097,-121.5372401,1061,6.8,1496,207,126,314,2.5,5.5,4.7,8.2,18.3,19.5,25.6,24.6,17,13.2,3.8,4.1,-3.5,-1.2,-4.9,-2,3.4,7.1,8.7,8,4.6,1.7,-3.3,-1.9,-0.5,2.1,-0.1,3.1,10.8,13.3,17.1,16.3,10.8,7.4,0.2,1.1,222,171,89,164,21,59,19,13,58,139,365,241
SUNR,10,46.92860325,-121.6550646,1817,4.5,1011,173,113,663,0.8,3.4,2.4,5.4,14.7,15.4,21.7,20.4,13.7,10.4,1.5,2.3,-5.4,-3.1,-7.3,-4.3,1.5,4.9,7,6.5,4.1,0.1,-5.2,-3.5,-2.3,0.1,-2.5,0.6,8.1,10.2,14.3,13.4,8.9,5.2,-1.9,-0.6,275,220,90,199,30,73,19,17,81,153,403,286
