id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.6,1833,253,157,110,5.4,5.7,11,13.3,19.8,19.9,26.2,25.5,18.4,15.4,8.6,2.5,-0.5,-1.5,0.9,1.8,4.3,6.3,8.3,7.7,5.8,4.7,1.6,-6.3,2.5,2.1,6,7.6,12.1,13.1,17.2,16.6,12.1,10.1,5.1,-1.9,486,142,83,137,53,104,13,1,156,202,245,37
AG05,2,46.7473436,-121.8043788,940,7.4,1572,232,140,210,3.9,4.2,9.6,11.8,18.3,18.3,24.9,24.2,17.2,14.2,7.3,1.1,-1.7,-2.7,-0.2,0.7,3.1,5.3,7.7,7.3,5.4,4.1,0.6,-7.7,1.1,0.8,4.7,6.2,10.7,11.8,16.3,15.8,11.3,9.1,3.9,-3.3,575,167,91,155,55,108,15,0,179,230,282,39
AV06,3,46.77629794,-121.7842335,1069,6.6,1395,220,134,352,3.3,3.5,8.8,11,17.1,16.8,23.7,22.8,15.9,13.2,6.6,0.7,-2.4,-3.3,-0.8,0.1,2.6,4.8,7.4,7,5.3,3.6,0,-8.4,0.4,0.1,4,5.6,9.9,10.8,15.6,14.9,10.6,8.4,3.3,-3.9,765,219,123,206,64,116,17,0,205,278,358,53
AM16,4,46.7686046,-121.757518,1206,6,1235,208,127,452,2.8,2.8,8,10.1,16.1,15.7,22.7,21.8,14.9,12.4,6,0.1,-2.9,-3.9,-1.5,-0.6,2,4.1,7,6.7,5.1,3.2,-0.5,-9,-0.1,-0.6,3.2,4.8,9.1,9.9,14.8,14.2,10,7.8,2.8,-4.4,795,226,128,215,66,116,18,0,213,287,368,53
AE10,5,46.76820597,-121.7432644,1455,5,1039,189,114,646,1.9,1.8,7,8.9,14.8,14.3,21.4,20.5,13.6,11.1,5,-0.8,-3.7,-4.7,-2.5,-1.6,1.1,3.2,6.3,6.1,4.6,2.4,-1.4,-9.8,-0.9,-1.5,2.2,3.7,8,8.8,13.8,13.3,9.1,6.8,1.8,-5.3,846,239,137,228,68,116,19,0,217,297,387,56
PARA,6,46.77645454,-121.7323181,1620,4.3,913,176,108,829,1.3,1.1,6.2,8.1,13.9,13.4,20.6,19.6,12.8,10.3,4.3,-1.5,-4.3,-5.3,-3.3,-2.3,0.6,2.5,5.8,5.6,4.3,1.9,-2,-10.3,-1.5,-2.1,1.5,2.9,7.2,8,13.2,12.6,8.6,6.1,1.1,-5.9,892,250,146,239,70,118,19,0,221,303,406,62
TA01,7,46.74125599,-121.5580695,709,7.8,1715,234,143,205,4.1,4.3,10.3,12.5,19.1,19.3,26.9,26.2,18.6,14.5,7.5,1.1,-1.5,-2.7,-0.1,0.9,3.4,5.5,7.9,7.4,5.5,4,0.6,-7.9,1.3,0.8,5.1,6.7,11.2,12.4,17.4,16.8,12.1,9.2,4,-3.4,587,179,79,137,46,83,15,0,139,228,270,56
AO03,8,46.82679491,-121.5481655,906,6.6,1449,212,125,254,2.8,2.9,8.8,11.1,17.6,17.9,25.2,24.9,16.8,13.1,6.3,0,-2.7,-3.9,-1.3,-0.2,2.3,4.5,7.2,6.7,4.6,3.2,-0.3,-8.9,0,-0.5,3.8,5.4,10,11.2,16.2,15.8,10.7,8.2,3,-4.4,464,137,77,113,35,70,14,0,105,173,233,46
AB08,9,46.92012097,-121.5372401,1061,5.7,1246,198,116,305,1.9,1.9,7.8,10.2,16.4,16.8,23.8,23.4,15.5,12.1,5.3,-1,-3.3,-4.5,-2.1,-0.8,1.7,3.7,6.5,6.1,4.1,2.6,-0.9,-9.4,-0.7,-1.3,2.8,4.7,9,10.2,15.2,14.8,9.8,7.3,2.2,-5.2,433,126,79,105,33,67,14,0,90,151,225,42
SUNR,10,46.92860325,-121.6550646,1817,3.4,774,156,96,662,0.2,-0.1,5.3,7.3,13,12.9,19.8,19.1,12.2,9.4,3.1,-2.7,-5.2,-6.4,-4.5,-3.1,-0.3,1.5,4.8,4.6,3.7,1,-2.9,-11,-2.5,-3.2,0.4,2.1,6.3,7.2,12.3,11.9,7.9,5.2,0.1,-6.8,534,160,97,133,42,81,18,1,123,167,256,46
