id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.9,1656,234,155,175,5.9,5.8,6.6,9.7,17.1,19.7,25.9,25.4,19.1,15.7,5.7,4.1,-1.7,-1.6,-1.6,-0.2,4.7,5.4,8.2,8.8,5.4,3.8,-0.6,-2.5,2.1,2.1,2.5,4.8,10.9,12.6,17,17.1,12.2,9.8,2.6,0.8,213,259,206,173,133,31,12,26,153,150,357,255
AG05,2,46.7473436,-121.8043788,940,6.7,1423,211,142,343,4.5,4.4,5,8.2,15.5,18.1,24.5,24,17.9,14.7,4.3,2.7,-2.9,-2.7,-2.8,-1.4,3.6,4.5,7.8,8.4,5,3.2,-1.8,-3.8,0.8,0.9,1.1,3.4,9.6,11.3,16.1,16.2,11.4,8.9,1.2,-0.5,250,308,231,196,140,34,12,28,175,173,413,296
AV06,3,46.77629794,-121.7842335,1069,6,1262,201,137,575,3.9,3.7,4.2,7.4,14.3,16.6,23.3,22.6,16.5,13.7,3.6,2.3,-3.6,-3.3,-3.4,-1.9,3,4,7.5,8.1,4.9,2.8,-2.3,-4.4,0.1,0.2,0.4,2.8,8.7,10.3,15.4,15.4,10.7,8.2,0.7,-1.1,335,405,311,262,163,37,13,31,204,212,520,396
AM16,4,46.7686046,-121.757518,1206,5.3,1120,190,131,733,3.4,3,3.4,6.5,13.4,15.5,22.3,21.6,15.5,12.8,2.9,1.7,-4.1,-3.8,-4.1,-2.7,2.4,3.4,7.1,7.8,4.7,2.4,-2.9,-5,-0.3,-0.4,-0.3,1.9,7.9,9.4,14.7,14.7,10.1,7.6,0,-1.6,346,421,325,273,167,37,13,32,210,219,538,415
AE10,5,46.76820597,-121.7432644,1455,4.3,951,173,121,999,2.5,2,2.4,5.3,12.1,14.1,21,20.3,14.2,11.6,1.9,0.8,-4.9,-4.7,-5.1,-3.7,1.5,2.4,6.4,7.2,4.2,1.6,-3.8,-5.8,-1.2,-1.4,-1.3,0.8,6.8,8.2,13.7,13.8,9.2,6.6,-0.9,-2.5,367,445,349,290,173,38,13,33,212,226,565,447
PARA,6,46.77645454,-121.7323181,1620,3.7,850,162,116,1202,1.9,1.3,1.7,4.5,11.2,13.2,20.2,19.4,13.4,10.8,1.2,0.1,-5.4,-5.3,-5.8,-4.3,1,1.8,5.9,6.7,3.9,1.1,-4.4,-6.3,-1.8,-2,-2,0.1,6.1,7.5,13.1,13,8.7,6,-1.6,-3.1,387,465,373,304,179,38,13,34,217,232,592,476
TA01,7,46.74125599,-121.5580695,709,7.2,1581,215,143,298,4.7,4.9,5.6,9,16.4,19.3,26.6,26,19.3,15.4,4.3,2.8,-2.6,-2.6,-2.6,-1.2,3.8,4.9,8.2,8.5,5.2,3.3,-1.8,-3.7,1,1.2,1.5,3.9,10.1,12.1,17.4,17.2,12.2,9.3,1.2,-0.5,238,341,205,164,118,26,7,21,120,161,403,378
AO03,8,46.82679491,-121.5481655,906,6,1337,195,128,387,3.4,3.5,4.2,7.5,14.9,17.8,24.9,24.6,17.6,13.9,3.2,1.7,-3.7,-3.7,-3.7,-2.2,2.7,4,7.6,7.9,4.3,2.5,-2.8,-4.8,-0.2,-0.1,0.2,2.6,8.8,10.9,16.2,16.2,11,8.2,0.2,-1.5,195,261,194,138,90,23,6,17,98,128,340,292
AB08,9,46.92012097,-121.5372401,1061,5.2,1160,182,121,461,2.4,2.5,3.4,6.6,13.9,16.5,23.4,23,16.3,12.8,2.3,0.6,-4.3,-4.3,-4.4,-2.8,2.1,3.3,6.9,7.2,3.8,1.9,-3.4,-5.3,-0.9,-0.9,-0.5,1.9,8,9.9,15.1,15.1,10.1,7.4,-0.6,-2.4,189,240,197,132,83,23,6,16,93,117,323,254
SUNR,10,46.92860325,-121.6550646,1817,2.8,734,146,106,877,0.6,0.3,1,3.7,10.4,12.4,19.4,18.8,13,9.9,0.1,-1.2,-6.3,-6.2,-6.8,-5.1,0.2,1,5.1,5.7,3.3,0.2,-5.3,-7,-2.9,-3,-2.9,-0.7,5.3,6.7,12.2,12.2,8.2,5,-2.6,-4.1,241,300,238,170,108,28,10,21,135,134,362,288
