id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.1,1700,205,136,273,1.2,3.3,6.1,10.1,16.4,23.7,25.5,24.2,21.9,14.9,6.8,1.9,-7.3,-5.1,-3.1,-0.8,2.5,7.3,8.3,9,7.1,4.1,-1.7,-5.3,-3,-0.9,1.5,4.6,9.4,15.5,16.9,16.6,14.5,9.5,2.5,-1.7,107,140,167,105,86,1,1,83,78,160,73,332
AG05,2,46.7473436,-121.8043788,940,6,1501,189,123,460,-0.2,1.9,4.6,8.6,14.7,22.2,24.2,22.9,20.8,13.8,5.5,0.6,-8.7,-6.3,-4.4,-2,1.4,6.4,7.8,8.6,6.7,3.5,-2.7,-6.6,-4.4,-2.2,0.1,3.3,8,14.3,16,15.8,13.8,8.7,1.4,-3,121,166,186,114,86,0,0,86,88,182,82,390
AV06,3,46.77629794,-121.7842335,1069,5.2,1339,180,118,718,-0.8,1.2,3.8,7.7,13.5,20.7,23,21.5,19.5,12.8,4.8,0.2,-9.4,-7,-5,-2.6,0.8,5.8,7.5,8.3,6.6,3,-3.2,-7.3,-5.1,-2.9,-0.6,2.5,7.2,13.2,15.2,14.9,13.1,7.9,0.8,-3.5,160,217,251,151,101,0,1,97,101,222,106,523
AM16,4,46.7686046,-121.757518,1206,4.5,1214,172,112,856,-1.3,0.5,3,6.9,12.6,19.6,22,20.5,18.5,11.9,4.1,-0.4,-10,-7.6,-5.7,-3.3,0.2,5.2,7.1,8,6.4,2.6,-3.7,-7.9,-5.7,-3.5,-1.4,1.8,6.4,12.4,14.6,14.2,12.4,7.2,0.2,-4.2,164,226,262,156,101,0,0,96,104,228,108,550
AE10,5,46.76820597,-121.7432644,1455,3.6,1055,160,102,1078,-2.2,-0.5,2,5.7,11.2,18.3,20.7,19.2,17.2,10.7,3.1,-1.3,-10.8,-8.4,-6.7,-4.3,-0.7,4.3,6.4,7.4,5.9,1.8,-4.6,-8.7,-6.5,-4.4,-2.4,0.7,5.2,11.3,13.6,13.3,11.6,6.2,-0.7,-5,173,238,282,164,104,0,1,99,105,236,113,593
PARA,6,46.77645454,-121.7323181,1620,2.9,947,152,98,1258,-2.8,-1.2,1.2,4.9,10.4,17.4,19.9,18.3,16.4,9.9,2.4,-2,-11.4,-9.1,-7.4,-4.9,-1.2,3.6,5.9,6.9,5.6,1.3,-5.2,-9.2,-7.1,-5.1,-3.1,0,4.6,10.5,12.9,12.6,11,5.6,-1.4,-5.6,182,247,301,172,106,0,1,104,107,242,119,632
TA01,7,46.74125599,-121.5580695,709,6.5,1656,190,124,430,-0.2,2.1,5.2,9.3,15.5,23.5,26.4,24.9,22.4,14.5,5.4,0.9,-9.1,-6.8,-4.3,-1.8,1.6,6.8,8.2,8.7,6.8,3.4,-2.3,-6.8,-4.6,-2.3,0.5,3.8,8.6,15.2,17.3,16.8,14.6,8.9,1.6,-2.9,106,170,174,88,58,0,1,62,64,181,81,494
AO03,8,46.82679491,-121.5481655,906,5.2,1418,175,109,486,-1.4,0.8,3.7,7.8,14,22,24.7,23.6,20.6,13,4.3,-0.1,-10.2,-8,-5.4,-2.8,0.5,5.7,7.5,8,5.9,2.6,-3.2,-7.9,-5.8,-3.6,-0.9,2.5,7.2,13.8,16.1,15.8,13.2,7.8,0.5,-4,85,130,165,76,46,1,1,51,51,140,73,382
AB08,9,46.92012097,-121.5372401,1061,4.4,1245,166,102,542,-2.2,-0.2,2.8,6.9,12.9,20.7,23.1,22,19.3,12,3.4,-1.1,-10.7,-8.7,-6.2,-3.4,-0.1,4.9,6.8,7.4,5.4,2,-3.8,-8.4,-6.4,-4.4,-1.7,1.8,6.4,12.8,15,14.7,12.4,7,-0.2,-4.8,81,118,168,74,45,1,1,47,47,124,75,332
SUNR,10,46.92860325,-121.6550646,1817,2,829,140,88,896,-3.9,-2.3,0.4,4.1,9.5,16.6,19.1,17.8,16,9,1.2,-3,-12.3,-10.3,-8.6,-5.7,-2,2.6,5.1,5.9,4.9,0.3,-6,-9.9,-8.1,-6.3,-4.1,-0.8,3.8,9.6,12.1,11.9,10.4,4.7,-2.4,-6.4,107,153,197,98,64,1,1,63,65,137,84,382
AR07,11,46.77625738,-121.7479238,1483,3.4,1018,158,101,1154,-2.4,-0.7,1.7,5.5,11,18,20.4,18.9,17,10.5,2.9,-1.5,-11,-8.6,-6.9,-4.4,-0.8,4.1,6.2,7.2,5.8,1.6,-4.8,-8.8,-6.7,-4.6,-2.6,0.5,5.1,11.1,13.3,13,11.4,6,-0.9,-5.2,180,245,295,170,106,0,1,103,108,240,117,616
AX15,12,46.75028896,-121.8246074,1105,5.4,1385,181,117,572,-0.6,1.3,4,7.9,14,21.4,23.5,22.2,20.1,13.2,4.9,0.1,-9.1,-6.8,-5,-2.6,0.9,5.8,7.3,8.2,6.4,3,-3.2,-7,-4.8,-2.8,-0.5,2.7,7.4,13.6,15.4,15.2,13.2,8.1,0.9,-3.5,133,177,205,123,90,0,0,90,90,190,88,422
TB13,13,46.74041198,-121.8480313,856,6.5,1599,195,128,372,0.4,2.5,5.3,9.2,15.5,23.1,25,23.8,21.6,14.5,6,1.1,-8.2,-5.9,-3.9,-1.5,1.9,6.8,7.9,8.7,6.8,3.7,-2.3,-6.1,-3.9,-1.7,0.7,3.8,8.7,15,16.4,16.2,14.2,9.1,1.9,-2.5,115,152,176,107,84,0,0,85,81,169,78,360
