id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.1,1715,246,155,334,2.7,2.5,12,13.9,19.1,20.6,25.5,22.5,19.6,13.8,7.3,5.5,-4.4,-4.6,1,1.8,4.2,6,7.3,7.1,5.7,4.5,0.4,-0.5,-0.9,-1,6.5,7.9,11.7,13.3,16.4,14.8,12.7,9.2,3.9,2.5,250,302,128,110,112,76,5,12,49,216,369,201
AG05,2,46.7473436,-121.8043788,940,6.9,1473,224,139,541,1.3,1.1,10.5,12.6,17.6,19.1,24.2,21.2,18.4,12.8,6,4.2,-5.6,-5.9,-0.2,0.7,3.1,5,6.8,6.7,5.3,3.9,-0.6,-1.7,-2.1,-2.4,5.2,6.6,10.4,12.1,15.5,13.9,11.8,8.3,2.7,1.2,289,353,145,121,118,78,5,13,57,247,420,231
AV06,3,46.77629794,-121.7842335,1069,6.2,1303,213,132,821,0.7,0.4,9.7,11.8,16.5,17.6,23,19.8,17.1,11.8,5.3,3.8,-6.3,-6.5,-0.8,0.2,2.5,4.5,6.5,6.4,5.2,3.4,-1.2,-2.4,-2.8,-3,4.4,6,9.5,11.1,14.8,13.1,11.2,7.6,2,0.7,386,463,198,160,137,83,6,15,66,304,529,310
AM16,4,46.7686046,-121.757518,1206,5.6,1156,201,125,957,0.2,-0.3,9,11,15.5,16.6,22.1,18.8,16.1,10.9,4.7,3.3,-6.8,-7,-1.4,-0.5,1.9,3.8,6.1,6.1,5,3,-1.7,-2.9,-3.3,-3.6,3.8,5.2,8.7,10.2,14.1,12.4,10.6,7,1.5,0.2,397,478,208,165,140,83,6,14,68,313,544,323
AE10,5,46.76820597,-121.7432644,1455,4.6,955,182,112,1207,-0.7,-1.3,7.9,9.8,14.2,15.2,20.8,17.5,14.8,9.7,3.7,2.4,-7.7,-7.9,-2.4,-1.5,1,2.9,5.4,5.5,4.5,2.2,-2.6,-3.7,-4.2,-4.6,2.8,4.2,7.6,9,13.1,11.5,9.7,5.9,0.6,-0.7,420,503,224,174,145,83,6,15,69,324,571,347
PARA,6,46.77645454,-121.7323181,1620,3.9,828,170,106,1423,-1.3,-2,7.2,9,13.4,14.3,20,16.7,14,8.9,3,1.7,-8.2,-8.5,-3.2,-2.2,0.5,2.2,4.9,5,4.2,1.7,-3.2,-4.2,-4.8,-5.2,2,3.4,7,8.2,12.4,10.8,9.1,5.3,-0.1,-1.2,443,523,241,183,148,84,6,16,71,332,600,370
TA01,7,46.74125599,-121.5580695,709,7.5,1641,228,142,540,1.5,1.4,11.2,13.6,18.8,20.3,26.5,23.2,19.9,13.5,6.2,4.6,-5.6,-6.1,0.1,1.1,3.3,5.2,7,6.7,5.5,3.8,-0.6,-1.5,-2,-2.3,5.6,7.3,11.1,12.8,16.8,14.9,12.7,8.7,2.8,1.5,277,350,143,97,87,60,4,9,47,235,413,282
AO03,8,46.82679491,-121.5481655,906,6.3,1377,206,124,563,0.3,0,9.7,12.1,17.2,18.9,24.8,21.9,18.1,12,5.1,3.5,-6.7,-7.2,-1.1,0,2.2,4.2,6.4,6.1,4.6,2.9,-1.5,-2.7,-3.2,-3.6,4.3,6,9.7,11.5,15.6,14,11.4,7.4,1.8,0.4,226,269,140,81,67,49,4,8,38,186,353,220
AB08,9,46.92012097,-121.5372401,1061,5.4,1181,191,114,617,-0.6,-0.9,8.7,11.1,16.1,17.6,23.3,20.3,16.9,11,4.1,2.4,-7.3,-7.9,-1.8,-0.7,1.5,3.5,5.7,5.4,4.2,2.3,-2.2,-3.3,-3.9,-4.4,3.4,5.2,8.8,10.6,14.5,12.9,10.5,6.7,0.9,-0.4,217,248,145,77,62,45,4,8,35,171,338,194
SUNR,10,46.92860325,-121.6550646,1817,3,697,149,93,1059,-2.4,-3,6.2,8.1,12.5,13.6,19.2,16.1,13.6,8.1,1.9,0.5,-9.1,-9.6,-4.3,-3.1,-0.4,1.2,4,4,3.6,0.7,-4.2,-5,-5.8,-6.3,1,2.5,6,7.4,11.6,10.1,8.6,4.4,-1.2,-2.2,275,327,166,100,85,56,6,10,46,195,377,227
AR07,11,46.77625738,-121.7479238,1483,4.4,910,178,111,1296,-0.9,-1.5,7.7,9.6,14,14.9,20.5,17.2,14.6,9.5,3.5,2.2,-7.8,-8.1,-2.7,-1.7,0.9,2.7,5.2,5.3,4.4,2,-2.8,-3.9,-4.3,-4.8,2.5,3.9,7.4,8.8,12.8,11.2,9.5,5.8,0.4,-0.8,437,519,235,180,148,84,6,15,71,330,590,362
AX15,12,46.75028896,-121.8246074,1105,6.4,1347,214,132,654,0.8,0.5,10,11.9,16.9,18.3,23.5,20.5,17.8,12.2,5.4,3.7,-6.1,-6.3,-0.8,0.2,2.6,4.5,6.4,6.3,5,3.4,-1.1,-2.1,-2.6,-2.9,4.6,6,9.8,11.4,14.9,13.4,11.4,7.8,2.2,0.8,315,378,159,130,121,78,5,13,58,256,447,252
TB13,13,46.74041198,-121.8480313,856,7.5,1592,233,145,447,1.8,1.6,11.2,13.1,18.4,20,25,22.1,19.3,13.4,6.6,4.7,-5.2,-5.4,0.3,1.2,3.5,5.4,7,6.9,5.4,4.1,-0.3,-1.2,-1.7,-1.9,5.8,7.1,10.9,12.7,16,14.5,12.4,8.8,3.1,1.8,270,325,136,113,112,76,5,13,52,229,393,216
