id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.3,1582,219,133,375,1.7,5.1,9.1,9.1,18.3,19.6,24.2,25.4,17.5,14.2,7.6,1.7,-4.7,-2.4,0.2,-0.8,4.1,7,8.4,9,4.4,1.2,0,-5,-1.5,1.3,4.6,4.1,11.2,13.3,16.3,17.2,10.9,7.7,3.8,-1.6,357,306,228,176,58,102,46,35,178,30,154,322
AG05,2,46.7473436,-121.8043788,940,6.1,1357,199,122,652,0.3,3.6,7.7,7.6,16.7,18,22.9,24,16.2,13.1,6.2,0.4,-5.8,-3.5,-1,-1.9,3,6,7.9,8.6,3.9,0.5,-1,-6.3,-2.8,0.1,3.4,2.8,9.8,12,15.4,16.3,10,6.8,2.6,-2.9,425,361,258,193,65,110,47,37,207,32,175,369
AV06,3,46.77629794,-121.7842335,1069,5.4,1195,188,118,1038,-0.3,2.9,6.8,6.8,15.5,16.4,21.6,22.6,14.9,12.1,5.5,0,-6.6,-4.1,-1.6,-2.5,2.4,5.5,7.5,8.3,3.9,0.1,-1.6,-7,-3.4,-0.6,2.6,2.1,8.9,10.9,14.6,15.5,9.4,6.1,2,-3.5,567,474,350,257,76,120,53,42,240,39,221,495
AM16,4,46.7686046,-121.757518,1206,4.7,1062,178,112,1261,-0.8,2.2,6.1,5.9,14.6,15.4,20.6,21.5,13.8,11.2,4.8,-0.6,-7.1,-4.7,-2.3,-3.2,1.8,4.8,7.1,8,3.6,-0.3,-2.1,-7.6,-3.9,-1.2,1.9,1.4,8.2,10.1,13.9,14.8,8.7,5.4,1.3,-4.1,591,491,367,265,79,121,53,42,249,39,227,515
AE10,5,46.76820597,-121.7432644,1455,3.7,889,162,104,1650,-1.7,1.2,5.1,4.7,13.2,14,19.3,20.2,12.5,10,3.8,-1.5,-7.9,-5.5,-3.3,-4.2,1,3.9,6.4,7.4,3.1,-1.1,-3,-8.4,-4.8,-2.1,0.9,0.2,7.1,8.9,12.9,13.8,7.8,4.4,0.4,-5,630,517,395,279,83,122,54,43,253,40,239,553
PARA,6,46.77645454,-121.7323181,1620,3,783,152,98,1967,-2.3,0.5,4.3,3.9,12.4,13.1,18.5,19.3,11.7,9.2,3.1,-2.2,-8.5,-6.1,-4,-4.8,0.4,3.3,5.9,6.9,2.8,-1.6,-3.6,-8.9,-5.4,-2.8,0.1,-0.4,6.4,8.2,12.2,13.1,7.2,3.8,-0.2,-5.6,665,538,424,292,86,125,55,46,259,41,251,588
TA01,7,46.74125599,-121.5580695,709,6.6,1499,201,124,625,0.8,3.8,8.3,8.3,17.6,19.2,24.8,25.8,17.5,13.8,6.2,0.7,-5.6,-3.6,-0.9,-1.7,3.3,6.3,7.8,8.6,4,0.6,-0.8,-6.4,-2.4,0.1,3.7,3.3,10.5,12.8,16.3,17.2,10.8,7.2,2.7,-2.9,450,362,254,149,65,92,30,29,157,23,177,431
AO03,8,46.82679491,-121.5481655,906,5.4,1259,181,109,698,-0.4,2.5,6.8,6.9,16,17.7,23.1,24.4,15.7,12.2,5.1,-0.4,-6.8,-4.8,-2,-2.8,2.2,5.4,7.2,8,3.1,-0.3,-1.7,-7.5,-3.6,-1.1,2.4,2.1,9.1,11.6,15.2,16.2,9.4,5.9,1.7,-4,356,280,243,127,50,80,30,25,122,20,152,340
AB08,9,46.92012097,-121.5372401,1061,4.5,1083,170,103,793,-1.3,1.5,5.8,6,14.9,16.4,21.6,22.9,14.5,11.2,4.2,-1.5,-7.5,-5.4,-2.8,-3.4,1.6,4.6,6.5,7.4,2.7,-0.8,-2.3,-8,-4.4,-2,1.5,1.3,8.2,10.5,14.1,15.1,8.6,5.2,1,-4.8,332,260,249,122,46,78,33,24,109,20,147,302
SUNR,10,46.92860325,-121.6550646,1817,2.2,669,137,89,1388,-3.2,-0.5,3.4,3.1,11.5,12.3,17.7,18.7,11.3,8.2,2,-3.3,-9.4,-7.2,-5.1,-5.7,-0.4,2.3,5,6,2.2,-2.5,-4.3,-9.5,-6.3,-3.9,-0.8,-1.3,5.6,7.3,11.3,12.3,6.8,2.8,-1.1,-6.4,401,340,284,163,55,93,53,30,153,26,161,361
AR07,11,46.77625738,-121.7479238,1483,3.5,854,159,102,1790,-1.9,1,4.8,4.5,13,13.7,19,19.9,12.3,9.8,3.6,-1.7,-8.1,-5.7,-3.5,-4.4,0.8,3.7,6.2,7.2,3,-1.2,-3.1,-8.5,-5,-2.4,0.6,0,6.9,8.7,12.6,13.5,7.7,4.3,0.2,-5.1,652,533,414,289,84,123,54,45,259,41,247,577
AX15,12,46.75028896,-121.8246074,1105,5.6,1246,189,117,814,-0.2,3,7.1,6.9,16,17.2,22.2,23.3,15.6,12.5,5.6,-0.1,-6.3,-4,-1.6,-2.5,2.5,5.5,7.4,8.2,3.7,0.1,-1.5,-6.7,-3.2,-0.5,2.8,2.2,9.2,11.3,14.8,15.8,9.7,6.3,2,-3.4,460,386,282,208,65,109,49,38,210,34,186,402
TB13,13,46.74041198,-121.8480313,856,6.7,1473,207,127,512,0.9,4.2,8.3,8.2,17.5,18.9,23.7,24.9,17.1,13.7,6.8,0.9,-5.4,-3.1,-0.5,-1.4,3.5,6.4,8.1,8.8,4.1,0.8,-0.6,-5.8,-2.2,0.6,3.9,3.4,10.5,12.6,15.9,16.9,10.6,7.2,3.1,-2.4,392,331,242,181,60,105,46,36,189,31,164,345
