id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,9.7,2013,282,183,77,6.7,10.4,13.7,17.3,18.7,21.7,23.3,25.7,19.2,15.2,8.8,5.2,0.4,0.4,1.8,4.2,5.5,6.3,8,9,6,4.3,2.2,-0.7,3.6,5.4,7.8,10.8,12.1,14,15.7,17.4,12.6,9.8,5.5,2.2,368,60,197,71,93,22,17,19,96,301,389,280
AG05,2,46.7473436,-121.8043788,940,8.6,1713,260,162,145,5.4,9.1,12.3,15.9,17.2,20.1,22.1,24.4,18,14,7.4,3.9,-0.8,-0.7,0.6,3.1,4.4,5.3,7.5,8.6,5.5,3.7,1.2,-1.9,2.3,4.2,6.4,9.5,10.8,12.7,14.8,16.5,11.8,8.8,4.3,1,431,68,227,80,94,22,16,21,109,343,442,322
AV06,3,46.77629794,-121.7842335,1069,7.9,1523,248,154,246,4.8,8.4,11.5,15.1,16,18.6,20.9,23,16.6,13,6.8,3.4,-1.5,-1.3,0,2.6,3.9,4.8,7.1,8.3,5.4,3.3,0.6,-2.6,1.6,3.6,5.8,8.8,9.9,11.7,14,15.7,11,8.2,3.7,0.4,575,90,308,107,111,24,18,24,127,419,554,431
AM16,4,46.7686046,-121.757518,1206,7.2,1351,235,145,315,4.3,7.8,10.8,14.3,15,17.6,19.9,21.9,15.6,12.2,6.1,2.9,-2,-1.8,-0.6,1.9,3.3,4.1,6.7,8,5.2,2.9,0.1,-3.1,1.1,3,5.1,8.1,9.2,10.9,13.3,14.9,10.4,7.6,3.1,-0.1,595,92,324,111,112,24,18,24,130,432,570,450
AE10,5,46.76820597,-121.7432644,1455,6.2,1119,215,131,467,3.4,6.8,9.7,13.1,13.7,16.2,18.6,20.7,14.3,10.9,5.1,2,-2.8,-2.6,-1.6,0.9,2.4,3.2,6,7.4,4.7,2.1,-0.8,-3.9,0.3,2.1,4,7,8,9.7,12.3,14.1,9.5,6.5,2.1,-0.9,631,96,350,118,114,24,18,25,132,447,598,484
PARA,6,46.77645454,-121.7323181,1620,5.6,981,200,123,624,2.8,6.1,9,12.3,12.9,15.3,17.8,19.8,13.5,10.1,4.4,1.3,-3.4,-3.2,-2.4,0.2,1.9,2.6,5.5,6.9,4.4,1.6,-1.4,-4.4,-0.3,1.4,3.3,6.2,7.4,9,11.7,13.4,8.9,5.8,1.5,-1.6,665,101,375,124,117,24,18,26,136,458,628,515
TA01,7,46.74125599,-121.5580695,709,9.2,1894,264,167,127,5.8,9.6,13.1,16.8,18.2,21.4,24.3,26.4,19.3,14.4,7.6,4.2,-0.6,-0.6,0.8,3.5,4.8,5.7,7.6,8.6,5.6,3.9,1.3,-1.7,2.6,4.5,7,10.2,11.5,13.5,15.9,17.5,12.4,9.2,4.4,1.2,418,67,223,71,62,17,9,18,81,336,433,382
AO03,8,46.82679491,-121.5481655,906,8,1593,241,144,167,4.6,8.2,11.6,15.4,16.6,19.9,22.6,25.1,17.6,13,6.5,3.1,-1.8,-1.7,-0.3,2.3,3.7,4.8,6.9,8,4.7,3,0.4,-2.8,1.4,3.2,5.6,8.8,10.2,12.3,14.8,16.6,11.2,8,3.5,0.2,335,53,211,60,50,14,9,14,66,262,364,300
AB08,9,46.92012097,-121.5372401,1061,7.1,1370,226,134,217,3.6,7.1,10.6,14.4,15.5,18.7,21.1,23.5,16.3,12.1,5.6,2,-2.4,-2.3,-1.1,1.7,3,4,6.3,7.4,4.3,2.4,-0.2,-3.4,0.6,2.4,4.8,8.1,9.2,11.3,13.7,15.4,10.3,7.2,2.7,-0.7,317,49,215,57,49,13,11,13,62,235,343,266
SUNR,10,46.92860325,-121.6550646,1817,4.7,827,178,109,553,1.7,5,8.1,11.4,11.9,14.6,17.1,19.3,13.1,9.3,3.3,0.1,-4.3,-4.3,-3.5,-0.7,1,1.7,4.6,5.9,3.8,0.6,-2.2,-5.1,-1.3,0.4,2.3,5.4,6.4,8.2,10.9,12.6,8.4,5,0.5,-2.5,401,66,246,72,72,16,19,16,86,262,384,313
