id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.3,1681,247,154,262,4.5,10.1,7.2,10.7,13.6,17.1,24.3,24.6,23.1,15.2,7.2,5.1,-2.9,1.4,-1.9,0.6,3.4,5.7,9,10,7.3,2.7,0.6,-0.3,0.8,5.8,2.7,5.6,8.5,11.4,16.6,17.3,15.2,8.9,3.9,2.4,189,244,175,252,110,122,18,48,14,83,332,176
AG05,2,46.7473436,-121.8043788,940,7.1,1435,222,139,465,3.2,8.7,5.6,9.2,12,15.4,23,23.2,21.9,14.1,5.8,3.9,-4,0.3,-3.2,-0.6,2.2,4.6,8.5,9.5,6.9,2.1,-0.5,-1.5,-0.4,4.5,1.2,4.3,7.1,10,15.8,16.4,14.4,8.1,2.6,1.2,220,286,198,276,113,130,19,48,16,94,386,201
AV06,3,46.77629794,-121.7842335,1069,6.4,1261,210,134,744,2.6,8,4.8,8.4,10.8,13.9,21.7,21.8,20.6,13,5.1,3.4,-4.7,-0.3,-3.8,-1.1,1.7,4.1,8.2,9.2,6.8,1.7,-1,-2.2,-1,3.9,0.5,3.7,6.2,9,14.9,15.5,13.7,7.3,2,0.6,295,376,266,365,131,139,20,54,19,115,487,270
AM16,4,46.7686046,-121.757518,1206,5.7,1128,197,126,942,2,7.4,4,7.5,9.9,12.8,20.7,20.7,19.6,12.1,4.4,2.9,-5.2,-0.8,-4.5,-1.9,1,3.4,7.7,8.9,6.6,1.3,-1.6,-2.7,-1.6,3.3,-0.2,2.8,5.4,8.1,14.2,14.8,13.1,6.7,1.4,0.1,305,388,280,377,133,142,21,53,20,118,504,281
AE10,5,46.76820597,-121.7432644,1455,4.7,961,179,117,1271,1.2,6.4,3,6.3,8.5,11.4,19.4,19.4,18.3,10.9,3.4,2,-6,-1.6,-5.5,-2.9,0.2,2.4,7,8.3,6.1,0.5,-2.5,-3.5,-2.4,2.4,-1.2,1.7,4.3,6.9,13.2,13.8,12.2,5.7,0.4,-0.8,323,407,301,397,137,143,21,55,20,123,530,302
PARA,6,46.77645454,-121.7323181,1620,4,866,167,111,1544,0.6,5.7,2.3,5.5,7.7,10.5,18.6,18.5,17.5,10.1,2.7,1.3,-6.6,-2.2,-6.2,-3.5,-0.4,1.8,6.5,7.8,5.8,0,-3.1,-4,-3,1.8,-2,1,3.6,6.2,12.6,13.2,11.7,5,-0.2,-1.4,341,423,323,416,140,146,22,57,21,126,556,321
TA01,7,46.74125599,-121.5580695,709,7.6,1569,225,141,430,3.5,9.2,6.2,10,13.1,16.5,24.9,25,23.4,14.5,5.8,4.2,-4,0.4,-3.1,-0.4,2.4,4.6,8.5,9.5,7.1,2.2,-0.5,-1.3,-0.2,4.8,1.6,4.8,7.8,10.6,16.7,17.2,15.2,8.3,2.6,1.5,211,272,197,213,82,116,15,33,14,97,384,233
AO03,8,46.82679491,-121.5481655,906,6.4,1325,202,125,502,2.1,7.7,4.7,8.6,11.5,15.1,23.3,23.7,21.6,13,4.7,3.2,-5.1,-0.7,-4.1,-1.4,1.3,3.7,7.9,8.9,6.2,1.3,-1.4,-2.4,-1.5,3.5,0.3,3.6,6.4,9.4,15.6,16.3,13.9,7.2,1.7,0.4,171,211,183,180,64,95,14,28,11,74,328,186
AB08,9,46.92012097,-121.5372401,1061,5.6,1145,189,118,569,1.2,6.7,3.9,7.8,10.5,13.8,21.8,22.1,20.2,12,3.8,2.1,-5.7,-1.4,-4.8,-2,0.8,3,7.3,8.3,5.7,0.7,-2,-2.9,-2.2,2.7,-0.4,2.9,5.7,8.4,14.6,15.2,12.9,6.3,0.9,-0.4,164,195,180,171,60,87,15,26,9,66,314,167
SUNR,10,46.92860325,-121.6550646,1817,3.2,753,150,104,1104,-0.6,4.5,1.5,4.8,6.9,9.9,17.8,18,16.9,9.1,1.6,0.2,-7.5,-3.3,-7.2,-4.3,-1,0.9,5.7,6.9,5.2,-0.9,-3.9,-4.7,-4,0.6,-2.9,0.2,3,5.4,11.8,12.4,11,4.1,-1.1,-2.2,210,264,205,227,82,100,20,36,12,72,349,198
AR07,11,46.77625738,-121.7479238,1483,4.5,933,176,115,1379,1,6.2,2.7,6.1,8.3,11.1,19.1,19.1,18,10.7,3.2,1.8,-6.2,-1.8,-5.7,-3,0,2.2,6.8,8.1,6,0.4,-2.6,-3.6,-2.6,2.2,-1.5,1.5,4.2,6.7,13,13.6,12,5.6,0.3,-0.9,336,421,315,411,140,144,21,57,20,125,548,315
AX15,12,46.75028896,-121.8246074,1105,6.6,1319,212,134,592,2.7,8.2,5.1,8.5,11.3,14.7,22.3,22.5,21.3,13.5,5.2,3.4,-4.4,-0.2,-3.8,-1.1,1.8,4.1,8,9.1,6.6,1.6,-1,-1.9,-0.9,4,0.6,3.7,6.6,9.4,15.2,15.8,13.9,7.6,2.1,0.8,240,306,217,297,117,129,19,51,16,98,408,219
TB13,13,46.74041198,-121.8480313,856,7.6,1553,232,146,363,3.7,9.3,6.3,9.8,12.8,16.4,23.8,24.1,22.7,14.8,6.4,4.3,-3.6,0.7,-2.7,-0.1,2.8,5,8.7,9.7,7,2.3,-0.1,-1,0.1,5,1.8,4.9,7.8,10.7,16.2,16.9,14.8,8.6,3.2,1.6,205,263,186,258,109,125,18,49,15,87,357,188
