id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.8,1571,232,137,156,4.5,6.8,8.9,10.7,17.5,21.9,23.2,22,19.9,12,8.5,4.4,-2.4,-0.9,-2.6,0.5,3.6,7.1,8.1,8.5,5.3,1,1.2,-1.8,1,2.9,3.2,5.6,10.6,14.5,15.6,15.2,12.6,6.5,4.8,1.3,280,199,69,87,69,102,33,136,51,136,256,254
AG05,2,46.7473436,-121.8043788,940,6.7,1329,209,123,284,3.1,5.4,7.4,9.2,15.8,20.4,21.8,20.5,18.7,10.8,7.2,3.2,-3.6,-2,-3.8,-0.6,2.5,6.2,7.5,7.9,4.8,0.4,0.2,-3.1,-0.2,1.7,1.8,4.3,9.2,13.3,14.7,14.2,11.8,5.6,3.7,0.1,328,231,78,96,69,103,33,141,57,153,295,290
AV06,3,46.77629794,-121.7842335,1069,5.9,1169,198,118,470,2.5,4.7,6.6,8.4,14.7,18.9,20.6,19.1,17.4,9.8,6.5,2.7,-4.3,-2.6,-4.4,-1.2,1.9,5.7,7.2,7.6,4.7,-0.1,-0.3,-3.7,-0.9,1,1.1,3.6,8.3,12.3,13.9,13.4,11,4.9,3.1,-0.5,436,301,106,129,81,110,36,157,65,187,373,389
AM16,4,46.7686046,-121.757518,1206,5.2,1031,186,112,596,2,4,5.8,7.5,13.7,17.9,19.5,18,16.3,8.9,5.9,2.2,-4.9,-3.2,-5.1,-1.9,1.3,5,6.7,7.3,4.5,-0.5,-0.8,-4.3,-1.5,0.4,0.4,2.8,7.5,11.4,13.1,12.7,10.4,4.2,2.6,-1,453,311,110,134,81,110,36,157,66,192,384,405
AE10,5,46.76820597,-121.7432644,1455,4.3,855,169,103,817,1.1,3,4.8,6.3,12.3,16.5,18.2,16.7,15,7.6,4.9,1.3,-5.7,-4,-6.1,-2.9,0.5,4.1,6,6.7,4,-1.3,-1.7,-5.1,-2.3,-0.5,-0.6,1.7,6.4,10.3,12.1,11.7,9.5,3.1,1.6,-1.9,482,327,119,142,83,109,36,161,67,198,403,434
PARA,6,46.77645454,-121.7323181,1620,3.6,744,158,97,1009,0.5,2.3,4,5.5,11.5,15.6,17.4,15.8,14.2,6.8,4.2,0.6,-6.3,-4.6,-6.8,-3.5,-0.1,3.4,5.5,6.2,3.7,-1.8,-2.3,-5.6,-2.9,-1.1,-1.4,1,5.7,9.5,11.4,11,8.9,2.5,1,-2.5,510,340,128,150,86,111,37,168,69,203,424,462
TA01,7,46.74125599,-121.5580695,709,7.1,1460,212,125,278,3,5.8,7.9,10,16.7,21.7,23.7,22.2,19.9,11.1,7.5,3.7,-3.9,-2,-3.7,-0.3,2.8,6.6,7.5,7.8,4.8,0.4,0.4,-3,-0.4,1.9,2.1,4.8,9.8,14.1,15.6,15,12.3,5.8,4,0.4,350,233,79,84,50,77,22,106,40,148,291,341
AO03,8,46.82679491,-121.5481655,906,5.9,1216,189,109,343,1.8,4.4,6.4,8.5,15.2,20.3,22.1,20.9,18.2,9.7,6.3,2.6,-5,-3.2,-4.8,-1.4,1.7,5.5,6.8,7.1,3.9,-0.5,-0.5,-4.1,-1.6,0.6,0.8,3.5,8.4,12.9,14.5,14,11,4.6,2.9,-0.7,275,176,75,73,41,66,21,85,31,118,250,269
AB08,9,46.92012097,-121.5372401,1061,5,1046,177,103,410,0.9,3.4,5.5,7.7,14.1,19,20.7,19.4,17,8.7,5.3,1.5,-5.6,-3.8,-5.6,-2,1.2,4.7,6.2,6.5,3.4,-1,-1.2,-4.6,-2.3,-0.2,0,2.9,7.6,11.8,13.4,12.9,10.2,3.8,2,-1.5,257,159,77,72,41,64,22,77,28,109,242,240
SUNR,10,46.92860325,-121.6550646,1817,2.7,634,141,88,780,-0.7,1.3,3.2,4.8,10.7,14.9,16.8,15.3,13.8,6,3,-0.5,-7.3,-5.7,-7.9,-4.3,-0.8,2.4,4.6,5.1,3,-2.7,-3.2,-6.3,-4,-2.2,-2.4,0.2,4.9,8.7,10.7,10.2,8.4,1.6,-0.1,-3.4,310,208,87,90,56,80,33,100,40,121,270,285
