id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.9,1832,255,153,81,5.7,9.7,13.7,15.2,16.2,20,27,23.4,16.8,13.6,9.5,4.8,-1.7,-1.4,0.5,1.8,4.5,6.8,10.2,9.7,6,3.4,1.2,-1.4,2,4.1,7.1,8.5,10.3,13.4,18.6,16.5,11.4,8.5,5.3,1.7,165,66,60,93,187,76,7,94,163,166,196,297
AG05,2,46.7473436,-121.8043788,940,7.8,1550,232,136,149,4.3,8.3,12.1,13.8,14.5,18.4,25.7,22,15.5,12.4,8.2,3.5,-2.9,-2.5,-0.7,0.7,3.4,5.8,9.6,9.2,5.5,2.7,0.2,-2.7,0.7,2.9,5.7,7.2,8.9,12.1,17.6,15.6,10.5,7.6,4.2,0.4,194,77,67,108,195,77,8,98,185,188,227,339
AV06,3,46.77629794,-121.7842335,1069,7,1365,219,129,241,3.7,7.6,11.3,12.9,13.3,16.9,24.5,20.6,14.2,11.3,7.6,3,-3.6,-3.1,-1.3,0.1,2.8,5.2,9.3,8.9,5.4,2.3,-0.4,-3.4,0.1,2.2,5,6.5,8.1,11,16.9,14.8,9.8,6.8,3.6,-0.2,258,101,91,144,226,81,9,108,214,228,288,454
AM16,4,46.7686046,-121.757518,1206,6.4,1212,207,121,309,3.1,6.9,10.5,12.1,12.4,15.8,23.5,19.5,13.1,10.5,6.9,2.5,-4.1,-3.6,-2,-0.6,2.2,4.6,8.9,8.6,5.1,1.8,-0.9,-3.9,-0.5,1.7,4.2,5.8,7.3,10.2,16.2,14.1,9.1,6.2,3,-0.7,267,104,94,152,232,81,9,108,221,235,297,472
AE10,5,46.76820597,-121.7432644,1455,5.4,1007,188,110,447,2.2,5.9,9.5,10.9,11,14.4,22.2,18.2,11.8,9.2,5.9,1.6,-4.9,-4.5,-3,-1.5,1.3,3.6,8.2,8,4.6,1,-1.8,-4.7,-1.4,0.7,3.2,4.7,6.2,9,15.2,13.1,8.2,5.1,2.1,-1.6,285,110,101,162,239,81,9,112,224,242,313,507
PARA,6,46.77645454,-121.7323181,1620,4.7,882,176,104,576,1.6,5.2,8.7,10.1,10.2,13.5,21.4,17.4,11,8.4,5.2,0.9,-5.5,-5.1,-3.7,-2.2,0.8,3,7.7,7.5,4.3,0.5,-2.4,-5.2,-2,0.1,2.5,3.9,5.5,8.2,14.5,12.4,7.7,4.4,1.4,-2.1,302,116,108,171,245,81,10,116,229,246,329,539
TA01,7,46.74125599,-121.5580695,709,8.2,1696,234,138,158,4.1,8.4,12.6,14.5,15.4,19.5,27.8,23.8,16.8,12.8,8.5,3.8,-2.8,-2.6,-0.6,1,3.6,6,9.8,9.1,5.5,2.6,0.2,-2.5,0.6,2.9,6,7.8,9.5,12.8,18.8,16.4,11.2,7.7,4.3,0.6,211,92,63,109,145,52,8,75,133,164,233,397
AO03,8,46.82679491,-121.5481655,906,7.1,1422,212,120,186,2.9,7,11.2,13.1,13.9,18.1,26.1,22.5,15.1,11.3,7.3,2.7,-3.9,-3.6,-1.7,0,2.5,5.1,9.1,8.5,4.6,1.8,-0.7,-3.7,-0.5,1.7,4.8,6.6,8.2,11.6,17.6,15.5,9.8,6.6,3.3,-0.5,167,70,60,90,111,44,8,59,106,126,199,313
AB08,9,46.92012097,-121.5372401,1061,6.2,1229,199,112,221,2.1,5.9,10.3,12.2,12.8,16.8,24.6,21.1,13.8,10.4,6.4,1.7,-4.4,-4.1,-2.3,-0.6,1.9,4.3,8.5,7.9,4.2,1.2,-1.3,-4.2,-1.2,0.9,4,5.8,7.4,10.6,16.6,14.5,9,5.8,2.6,-1.2,156,64,62,84,104,42,9,52,98,112,191,279
SUNR,10,46.92860325,-121.6550646,1817,3.9,769,160,93,461,0.5,4,7.9,9.3,9.4,12.8,20.6,16.9,10.6,7.5,4.1,-0.2,-6.2,-6,-4.7,-2.9,0,2.1,6.9,6.5,3.7,-0.3,-3.3,-5.9,-2.9,-1,1.6,3.2,4.7,7.4,13.8,11.7,7.2,3.6,0.4,-3.1,187,77,72,97,143,55,11,66,138,132,209,331
