id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.6,1677,230,146,175,-1.5,6.9,10.3,14.7,15,19.8,24.1,25.8,20,13.3,7.5,4.5,-10.4,-0.9,-0.8,2.4,2.8,5.8,7.6,8.7,6.9,2.1,-0.5,-2.3,-6,3,4.8,8.5,8.9,12.8,15.9,17.2,13.4,7.7,3.5,1.1,125,302,150,125,153,69,3,24,71,188,195,93
AG05,2,46.7473436,-121.8043788,940,6.4,1433,208,129,285,-2.9,5.5,8.7,13.3,13.4,18.1,22.8,24.4,18.9,12.1,6.2,3.2,-11.7,-2,-2,1.3,1.6,4.8,7.2,8.3,6.4,1.4,-1.5,-3.5,-7.3,1.8,3.3,7.3,7.5,11.5,15,16.4,12.6,6.8,2.4,-0.1,147,357,173,141,162,70,4,26,82,218,228,105
AV06,3,46.77629794,-121.7842335,1069,5.7,1269,198,123,448,-3.5,4.9,7.9,12.5,12.2,16.7,21.6,23,17.5,11.1,5.5,2.8,-12.4,-2.6,-2.5,0.7,1.1,4.3,6.9,8,6.3,1,-2.1,-4.2,-8,1.2,2.7,6.6,6.6,10.5,14.2,15.5,11.9,6,1.7,-0.7,196,468,234,187,189,77,4,29,94,268,288,141
AM16,4,46.7686046,-121.757518,1206,5,1132,186,115,559,-4.1,4.2,7.1,11.7,11.3,15.6,20.6,21.9,16.5,10.3,4.9,2.2,-13,-3.1,-3.2,0,0.5,3.6,6.5,7.7,6.1,0.6,-2.6,-4.7,-8.6,0.6,1.9,5.8,5.9,9.6,13.6,14.8,11.3,5.4,1.2,-1.2,204,486,247,195,194,76,4,30,98,278,299,145
AE10,5,46.76820597,-121.7432644,1455,4,951,168,104,765,-5,3.2,6.1,10.5,10,14.2,19.3,20.6,15.2,9,3.9,1.3,-13.8,-3.9,-4.2,-1,-0.3,2.7,5.8,7,5.6,-0.2,-3.5,-5.5,-9.4,-0.3,0.9,4.8,4.8,8.4,12.6,13.8,10.4,4.4,0.2,-2.1,217,513,266,206,200,76,4,31,100,288,315,156
PARA,6,46.77645454,-121.7323181,1620,3.4,836,157,97,958,-5.6,2.5,5.3,9.7,9.1,13.3,18.5,19.7,14.4,8.2,3.2,0.6,-14.4,-4.5,-4.9,-1.7,-0.9,2.1,5.3,6.6,5.3,-0.7,-4.1,-6,-10,-1,0.2,4,4.1,7.7,11.9,13.1,9.8,3.7,-0.4,-2.7,229,534,285,217,206,78,4,32,102,295,331,165
TA01,7,46.74125599,-121.5580695,709,6.9,1592,212,134,272,-3,6,9.3,14.2,14.4,19.3,25,26.1,20.3,12.5,6.4,3.3,-12.1,-1.9,-1.7,1.5,2.1,5,7.6,8.3,6.5,1.4,-1.5,-3.3,-7.6,2,3.8,7.8,8.2,12.2,16.3,17.2,13.4,7,2.5,0,153,372,170,122,123,52,3,21,66,215,233,118
AO03,8,46.82679491,-121.5481655,906,5.7,1344,191,116,297,-4.2,4.6,7.9,12.7,12.9,17.8,23.4,24.8,18.6,11,5.2,2.2,-13.1,-3,-2.8,0.4,1,4.1,7,7.7,5.6,0.5,-2.5,-4.4,-8.7,0.8,2.6,6.6,7,10.9,15.2,16.2,12.1,5.8,1.4,-1.1,121,284,160,101,96,47,3,17,50,168,196,94
AB08,9,46.92012097,-121.5372401,1061,4.9,1162,178,108,347,-5,3.6,7,11.8,11.9,16.5,21.9,23.3,17.3,10,4.3,1.1,-13.6,-3.7,-3.5,-0.2,0.4,3.3,6.3,7,5.2,-0.1,-3.1,-5,-9.3,-0.1,1.8,5.8,6.2,9.9,14.1,15.2,11.2,5,0.6,-2,112,260,161,94,92,47,3,15,44,152,185,84
SUNR,10,46.92860325,-121.6550646,1817,2.5,723,139,87,738,-6.6,1.4,4.5,8.8,8.3,12.5,17.8,19.2,14,7.2,2.1,-0.6,-15.2,-5.6,-6,-2.6,-1.6,1.1,4.5,5.6,4.7,-1.7,-5.1,-6.7,-10.9,-2.1,-0.8,3.1,3.4,6.8,11.2,12.4,9.3,2.8,-1.5,-3.6,139,334,185,119,125,59,4,19,59,170,203,102
AR07,11,46.77625738,-121.7479238,1483,3.8,917,165,102,836,-5.2,3,5.8,10.3,9.7,13.9,19.1,20.3,15,8.8,3.7,1.1,-14,-4.1,-4.4,-1.2,-0.5,2.5,5.6,6.9,5.5,-0.4,-3.7,-5.6,-9.6,-0.5,0.7,4.6,4.6,8.2,12.4,13.6,10.2,4.2,0,-2.2,225,528,279,213,205,78,4,31,102,293,325,162
AX15,12,46.75028896,-121.8246074,1105,5.9,1315,198,123,357,-3.4,5,8.2,12.6,12.7,17.4,22.1,23.7,18.2,11.6,5.6,2.7,-12.2,-2.5,-2.6,0.7,1.2,4.3,6.7,7.9,6.2,1,-2,-3.9,-7.8,1.2,2.8,6.6,6.9,10.8,14.4,15.8,12.2,6.3,1.8,-0.6,159,381,188,150,166,71,4,27,83,226,241,115
TB13,13,46.74041198,-121.8480313,856,7,1560,217,136,231,-2.4,6.1,9.4,13.9,14.2,19.1,23.6,25.3,19.7,12.9,6.8,3.7,-11.2,-1.6,-1.5,1.7,2.1,5.2,7.3,8.4,6.6,1.7,-1.1,-3,-6.8,2.2,4,7.8,8.2,12.2,15.5,16.9,13.1,7.3,2.8,0.4,136,327,161,130,153,69,3,25,75,200,211,99
