id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.8,1556,234,155,215,5.5,5.1,6.2,11,17,18,22.6,20.2,21.2,15.1,9.8,5.9,-1.3,-2.4,-2.8,0.5,3.1,5,8.3,9,7.9,2.8,0.3,-1.2,2.1,1.3,1.7,5.8,10.1,11.5,15.5,14.6,14.6,8.9,5.1,2.4,279,249,146,110,75,60,48,134,42,75,60,86
AG05,2,46.7473436,-121.8043788,940,6.7,1314,211,142,399,4.2,3.7,4.6,9.4,15.5,16.4,21.3,18.8,20,13.9,8.6,4.7,-2.5,-3.5,-4.1,-0.6,2,4,7.8,8.4,7.5,2.2,-0.7,-2.4,0.9,0.1,0.2,4.4,8.8,10.2,14.6,13.6,13.8,8.1,3.9,1.2,326,295,165,124,74,63,49,144,46,84,69,98
AV06,3,46.77629794,-121.7842335,1069,5.9,1151,198,136,651,3.6,3.1,3.8,8.6,14.3,14.9,20,17.4,18.7,12.9,7.9,4.3,-3.2,-4.1,-4.7,-1.2,1.4,3.4,7.4,8.1,7.4,1.7,-1.3,-3.1,0.2,-0.5,-0.5,3.7,7.9,9.2,13.7,12.8,13.1,7.3,3.3,0.6,435,386,223,166,86,68,53,163,53,102,89,134
AM16,4,46.7686046,-121.757518,1206,5.2,1014,187,129,816,3,2.4,3,7.7,13.3,13.8,19,16.3,17.7,12,7.3,3.8,-3.7,-4.6,-5.4,-1.9,0.8,2.8,7,7.8,7.2,1.3,-1.8,-3.6,-0.4,-1.1,-1.2,2.9,7.1,8.3,13,12.1,12.4,6.7,2.8,0.1,449,401,234,173,86,68,53,164,54,105,91,138
AE10,5,46.76820597,-121.7432644,1455,4.2,837,169,120,1097,2.2,1.4,2,6.5,12,12.4,17.7,15,16.4,10.8,6.3,2.9,-4.5,-5.5,-6.4,-2.9,0,1.8,6.3,7.2,6.7,0.5,-2.7,-4.4,-1.1,-2,-2.2,1.8,6,7.1,12,11.1,11.5,5.7,1.8,-0.8,477,423,252,183,88,68,54,169,54,108,95,148
PARA,6,46.77645454,-121.7323181,1620,3.6,729,158,114,1342,1.6,0.7,1.3,5.7,11.1,11.5,16.9,14.2,15.6,10,5.6,2.2,-5.1,-6.1,-7.1,-3.5,-0.6,1.2,5.8,6.7,6.4,0,-3.3,-4.9,-1.7,-2.7,-2.9,1.1,5.2,6.3,11.3,10.4,11,5,1.1,-1.4,503,440,269,193,90,69,55,177,55,110,100,158
TA01,7,46.74125599,-121.5580695,709,7.1,1445,213,144,364,4.5,4.2,5.2,10,16.4,17.4,23.2,20.7,21.7,14.5,8.8,5.1,-2.4,-3.5,-4,-0.3,2.2,4.1,7.9,8.2,7.6,2.1,-0.7,-2.3,1,0.4,0.6,4.8,9.3,10.8,15.6,14.4,14.6,8.3,4.1,1.4,316,306,158,109,48,45,33,116,30,73,66,109
AO03,8,46.82679491,-121.5481655,906,5.9,1205,191,128,444,3.2,2.9,3.7,8.6,14.8,16,21.6,19.4,19.9,13,7.6,4.1,-3.5,-4.6,-5.1,-1.4,1.1,3.1,7.2,7.6,6.7,1.3,-1.7,-3.4,-0.1,-0.8,-0.7,3.6,8,9.6,14.4,13.5,13.3,7.2,2.9,0.3,254,232,148,91,38,39,30,94,24,58,59,91
AB08,9,46.92012097,-121.5372401,1061,5,1024,178,120,528,2.3,1.9,2.8,7.8,13.6,14.7,20.2,17.8,18.7,12,6.6,3,-4.1,-5.1,-5.7,-2,0.5,2.4,6.6,7.1,6.2,0.7,-2.3,-3.9,-0.9,-1.6,-1.5,2.9,7,8.5,13.4,12.4,12.4,6.3,2.1,-0.4,241,210,149,86,37,38,30,84,22,53,60,87
SUNR,10,46.92860325,-121.6550646,1817,2.7,625,141,104,1008,0.4,-0.3,0.4,5,10.1,10.8,16.2,13.7,15.3,9.1,4.3,1.1,-6,-7,-8.1,-4.4,-1.4,0.2,5,5.7,5.7,-0.9,-4.2,-5.6,-2.8,-3.6,-3.8,0.3,4.3,5.5,10.6,9.7,10.5,4.1,0,-2.2,304,271,173,108,54,49,47,107,33,63,68,106
