id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.7,1549,232,123,220,4.3,6,8.2,10.5,16.8,20.1,23,23.9,17.4,16,8.6,4.3,-2.9,-1.5,-0.4,-0.2,2.7,7,7,8.3,4.4,3.4,1,-3.2,0.7,2.2,3.9,5.2,9.8,13.6,15,16.1,10.9,9.7,4.8,0.5,312,289,232,144,69,85,18,42,128,173,407,216
AG05,2,46.7473436,-121.8043788,940,6.5,1308,209,108,424,2.9,4.6,6.7,8.9,15.3,18.5,21.7,22.5,16.1,15,7.3,3,-4.1,-2.6,-1.6,-1.3,1.6,6,6.4,7.9,3.9,2.8,0,-4.4,-0.6,1,2.5,3.8,8.5,12.2,14.1,15.2,10,8.9,3.6,-0.7,369,340,265,161,72,85,20,43,145,195,474,244
AV06,3,46.77629794,-121.7842335,1069,5.8,1146,198,103,700,2.3,4,5.9,8.1,14.1,17.1,20.5,21.2,14.8,14,6.6,2.6,-4.8,-3.2,-2.2,-1.9,1.1,5.5,6.1,7.6,3.8,2.4,-0.6,-5.1,-1.2,0.4,1.9,3.1,7.6,11.3,13.3,14.4,9.3,8.2,3,-1.2,494,443,357,215,86,90,22,48,168,239,596,330
AM16,4,46.7686046,-121.757518,1206,5.2,1011,187,97,912,1.8,3.3,5.1,7.2,13.2,16,19.5,20.1,13.7,13.1,6,2.1,-5.3,-3.8,-2.8,-2.6,0.5,4.8,5.7,7.3,3.6,2,-1.1,-5.6,-1.8,-0.2,1.1,2.3,6.8,10.4,12.6,13.7,8.7,7.6,2.5,-1.7,513,460,376,224,88,90,22,47,173,245,618,340
AE10,5,46.76820597,-121.7432644,1455,4.2,836,169,86,1269,0.9,2.3,4.1,6,11.9,14.6,18.2,18.8,12.4,11.9,5,1.2,-6.2,-4.6,-3.8,-3.6,-0.4,3.9,5,6.7,3.1,1.2,-2,-6.4,-2.6,-1.1,0.1,1.2,5.8,9.2,11.6,12.8,7.8,6.6,1.5,-2.6,545,485,404,237,91,89,23,48,175,252,652,364
PARA,6,46.77645454,-121.7323181,1620,3.5,723,158,81,1576,0.3,1.6,3.3,5.2,11,13.7,17.4,18,11.6,11.1,4.3,0.5,-6.7,-5.2,-4.6,-4.2,-0.9,3.2,4.5,6.2,2.8,0.7,-2.6,-6.9,-3.2,-1.8,-0.6,0.5,5,8.4,10.9,12.1,7.2,5.9,0.8,-3.2,576,505,432,248,95,90,24,50,179,258,686,390
TA01,7,46.74125599,-121.5580695,709,7,1459,212,113,387,3.2,5.1,7.3,9.6,16.3,19.8,23.9,24.5,17.4,15.6,7.4,3.3,-4.1,-2.6,-1.3,-1.1,2.1,6.2,6.6,8,4,2.8,-0.2,-4.2,-0.4,1.2,3,4.2,9.2,13,15.2,16.2,10.7,9.2,3.6,-0.5,372,350,253,131,63,57,14,28,103,176,512,289
AO03,8,46.82679491,-121.5481655,906,5.9,1213,190,96,482,1.9,3.7,5.9,8.2,14.8,18.4,22.3,23.1,15.7,14,6.2,2.2,-5.2,-3.8,-2.4,-2.2,1,5.2,5.9,7.4,3.1,2,-1.2,-5.4,-1.7,0,1.8,3,7.9,11.8,14.1,15.2,9.4,8,2.5,-1.6,301,264,236,112,52,49,13,23,83,138,427,236
AB08,9,46.92012097,-121.5372401,1061,5,1042,176,89,583,1,2.7,4.9,7.3,13.8,17.2,20.9,21.6,14.4,13,5.2,1.1,-5.8,-4.5,-3.2,-2.8,0.4,4.4,5.3,6.8,2.7,1.3,-1.8,-5.9,-2.4,-0.9,0.9,2.2,7.1,10.8,13.1,14.2,8.6,7.2,1.7,-2.4,288,237,235,108,52,46,14,22,76,125,397,217
SUNR,10,46.92860325,-121.6550646,1817,2.6,616,139,71,1169,-0.8,0.5,2.5,4.4,10.2,13.1,16.8,17.5,11.2,10.1,3,-0.7,-7.6,-6.3,-5.7,-5.1,-1.7,2.2,3.6,5.3,2.2,-0.3,-3.7,-7.6,-4.2,-2.9,-1.6,-0.3,4.2,7.7,10.2,11.4,6.7,4.9,-0.4,-4.1,356,308,273,140,66,60,21,30,108,147,424,257
