id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.9,1583,240,134,163,4.6,4.6,7.8,12.4,14.8,19.5,25.4,22.6,17.4,14.2,9,5.4,-1.7,-2,-0.5,1.4,2.4,7.4,9,7.5,6.4,3.7,-0.5,-1.8,1.4,1.3,3.6,6.9,8.6,13.4,17.2,15.1,11.9,8.9,4.2,1.8,323,125,161,121,81,117,19,30,199,202,253,170
AG05,2,46.7473436,-121.8043788,940,6.7,1338,216,117,307,3.1,3.2,6.3,10.9,13.2,17.8,24,21.1,16.2,13,7.8,4.2,-2.9,-3.2,-1.7,0.3,1.2,6.4,8.4,7,5.9,3.1,-1.5,-3,0.1,0,2.3,5.6,7.2,12.1,16.2,14.1,11.1,8.1,3.1,0.6,380,146,182,135,82,119,19,31,232,235,286,192
AV06,3,46.77629794,-121.7842335,1069,6,1170,204,111,515,2.5,2.5,5.5,10,12,16.4,22.8,19.7,14.9,12,7.1,3.8,-3.6,-3.8,-2.3,-0.3,0.6,5.9,8.1,6.7,5.9,2.6,-2.1,-3.7,-0.6,-0.6,1.6,4.8,6.3,11.1,15.4,13.2,10.4,7.3,2.5,0,509,192,248,181,97,127,22,35,270,287,364,261
AM16,4,46.7686046,-121.757518,1206,5.3,1031,192,103,654,2,1.8,4.7,9.2,11,15.3,21.8,18.6,13.8,11.1,6.5,3.2,-4.2,-4.3,-3,-1,0,5.2,7.7,6.4,5.6,2.2,-2.6,-4.2,-1.1,-1.2,0.9,4.1,5.5,10.2,14.8,12.5,9.7,6.7,2,-0.5,527,199,260,187,98,126,21,35,281,298,371,268
AE10,5,46.76820597,-121.7432644,1455,4.3,862,175,92,919,1.1,0.9,3.7,8,9.6,13.9,20.5,17.3,12.5,9.9,5.5,2.4,-5,-5.2,-4,-2,-0.8,4.3,7,5.8,5.1,1.4,-3.5,-5,-2,-2.1,-0.1,3,4.4,9.1,13.8,11.6,8.8,5.7,1,-1.3,560,210,280,197,100,126,22,36,286,309,388,286
PARA,6,46.77645454,-121.7323181,1620,3.6,751,164,86,1147,0.5,0.1,2.9,7.2,8.8,13,19.7,16.4,11.7,9.1,4.7,1.7,-5.6,-5.8,-4.7,-2.6,-1.4,3.6,6.5,5.3,4.8,0.9,-4.1,-5.5,-2.5,-2.9,-0.9,2.3,3.7,8.3,13.1,10.8,8.2,5,0.3,-1.9,592,220,300,206,103,127,22,38,294,317,408,305
TA01,7,46.74125599,-121.5580695,709,7.1,1464,217,119,291,3.3,3.6,6.9,11.6,13.9,19,26.1,22.8,17.5,13.5,7.9,4.6,-3,-3.3,-1.6,0.5,1.4,6.6,8.5,7,6,3,-1.7,-2.9,0.1,0.2,2.7,6,7.7,12.8,17.3,14.9,11.8,8.2,3.1,0.8,384,162,176,103,55,78,12,21,183,236,262,201
AO03,8,46.82679491,-121.5481655,906,5.9,1219,195,101,372,2,2.3,5.5,10.2,12.4,17.6,24.4,21.5,15.7,12,6.7,3.5,-4.2,-4.4,-2.7,-0.6,0.3,5.6,7.9,6.4,5.1,2.1,-2.7,-4,-1.1,-1.1,1.4,4.8,6.4,11.6,16.1,13.9,10.4,7,2,-0.2,310,125,170,90,46,66,12,18,146,184,233,169
AB08,9,46.92012097,-121.5372401,1061,5.1,1040,182,94,461,1,1.3,4.6,9.3,11.4,16.4,22.9,19.9,14.4,10.9,5.6,2.4,-4.8,-5,-3.4,-1.2,-0.2,4.8,7.2,5.9,4.6,1.5,-3.3,-4.5,-1.9,-1.9,0.6,4.1,5.6,10.6,15,12.9,9.5,6.2,1.1,-1,294,116,175,89,47,61,15,17,135,167,232,162
SUNR,10,46.92860325,-121.6550646,1817,2.7,644,148,77,910,-0.7,-0.9,2.1,6.4,7.9,12.3,19,15.8,11.2,8,3.4,0.4,-6.6,-6.8,-5.8,-3.5,-2.1,2.6,5.6,4.5,4.2,0,-5.2,-6.2,-3.6,-3.9,-1.8,1.5,2.9,7.4,12.3,10.2,7.7,4,-0.9,-2.9,367,146,202,119,68,82,23,24,183,183,268,203
