id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.8,1794,266,174,53,6.2,9.2,11.1,11.9,16.9,17.9,23.9,25.5,19.2,13.6,7.5,5.2,-0.1,-1.6,1.4,2.2,6.2,7.1,9.5,9.7,5.5,4.7,0.4,-0.9,3.1,3.8,6.2,7.1,11.5,12.5,16.7,17.6,12.3,9.2,4,2.1,157,46,161,139,147,106,47,13,91,161,232,241
AG05,2,46.7473436,-121.8043788,940,7.7,1533,246,160,100,4.9,7.9,9.6,10.4,15.3,16.3,22.5,24.1,18,12.4,6.2,4,-1.1,-2.6,0.3,1.1,5.1,6.1,8.9,9.3,5.2,4.1,-0.5,-2.1,1.9,2.7,5,5.8,10.2,11.2,15.7,16.7,11.6,8.2,2.9,0.9,182,52,180,151,153,107,48,13,108,179,267,277
AV06,3,46.77629794,-121.7842335,1069,7,1341,233,153,177,4.3,7.2,8.8,9.6,14.1,14.8,21.3,22.7,16.6,11.4,5.5,3.5,-1.8,-3.2,-0.3,0.5,4.5,5.5,8.6,9,5.1,3.6,-1,-2.8,1.2,2,4.2,5,9.3,10.2,14.9,15.8,10.9,7.5,2.2,0.4,244,68,243,200,177,114,53,15,127,217,338,371
AM16,4,46.7686046,-121.757518,1206,6.3,1191,222,146,239,3.8,6.6,8,8.7,13.2,13.7,20.3,21.6,15.6,10.6,4.9,3,-2.3,-3.7,-1,-0.2,3.9,4.9,8.2,8.7,4.9,3.2,-1.6,-3.3,0.8,1.4,3.5,4.2,8.5,9.3,14.2,15.2,10.2,6.9,1.7,-0.1,251,70,254,206,181,113,53,15,133,223,348,386
AE10,5,46.76820597,-121.7432644,1455,5.3,992,204,136,373,2.9,5.6,7,7.5,11.9,12.3,19,20.3,14.3,9.3,3.9,2.1,-3.1,-4.5,-2,-1.2,3.1,3.9,7.5,8.1,4.4,2.4,-2.4,-4.1,-0.1,0.5,2.5,3.1,7.5,8.1,13.2,14.2,9.4,5.9,0.8,-1,266,73,272,217,187,112,54,16,136,230,366,416
PARA,6,46.77645454,-121.7323181,1620,4.7,876,191,129,500,2.3,4.9,6.3,6.7,11,11.4,18.2,19.5,13.5,8.5,3.2,1.4,-3.7,-5.1,-2.7,-1.8,2.5,3.3,7,7.6,4.1,1.9,-3,-4.6,-0.7,-0.1,1.8,2.5,6.8,7.3,12.6,13.6,8.8,5.2,0.1,-1.6,282,76,292,228,194,113,55,17,139,235,386,444
TA01,7,46.74125599,-121.5580695,709,8.2,1684,247,161,83,5,8.4,10.2,11.2,16.3,17.6,24.7,26,19.4,13,6.3,4,-1.1,-2.5,0.4,1.3,5.3,6.2,9.1,9.2,5.4,4,-0.4,-2.1,2,3,5.3,6.2,10.8,11.9,16.9,17.6,12.4,8.5,2.9,0.9,185,51,169,125,128,69,32,10,85,172,275,351
AO03,8,46.82679491,-121.5481655,906,7,1419,226,145,115,3.7,7.1,8.8,9.8,14.8,16.1,23,24.7,17.6,11.5,5.1,2.9,-2.2,-3.6,-0.7,0.2,4.3,5.3,8.4,8.7,4.5,3.2,-1.3,-3.2,0.8,1.7,4.1,5,9.6,10.7,15.7,16.7,11.1,7.3,1.9,-0.2,151,40,161,103,100,59,30,9,68,133,236,272
AB08,9,46.92012097,-121.5372401,1061,6.2,1225,212,137,155,2.8,6,7.9,9,13.8,14.9,21.6,23.1,16.3,10.6,4.1,1.8,-2.9,-4.3,-1.4,-0.4,3.7,4.6,7.8,8.1,4.1,2.7,-2,-3.8,-0.1,0.9,3.2,4.3,8.8,9.8,14.7,15.6,10.2,6.7,1,-1,145,38,164,97,94,56,31,9,64,118,227,238
SUNR,10,46.92860325,-121.6550646,1817,3.8,756,173,119,428,1.1,3.8,5.4,6,10.2,10.8,17.5,18.9,13.1,7.7,1.9,0.1,-4.7,-6.2,-3.8,-2.7,1.8,2.4,6.1,6.7,3.5,1.1,-4,-5.4,-1.8,-1.2,0.8,1.6,6,6.6,11.8,12.8,8.3,4.4,-1,-2.7,179,50,190,126,120,75,48,12,88,133,248,273
