id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.6,1649,226,148,422,3.4,2.4,6.3,13.6,19.2,18.1,25.3,23.7,20.7,12.1,8.5,5.8,-3.3,-5.4,-2.4,0.5,4.3,6.2,8.6,8.4,6.1,2.6,-0.6,-1.1,0.1,-1.5,2,7,11.8,12.2,17,16,13.4,7.3,4,2.3,303,158,230,30,51,103,18,57,86,222,99,285
AG05,2,46.7473436,-121.8043788,940,6.5,1413,205,135,718,2,1,4.8,12,17.6,16.5,24,22.3,19.6,10.9,7.2,4.6,-4.5,-6.6,-3.6,-0.7,3.2,5.2,8,7.9,5.7,1.9,-1.6,-2.3,-1.2,-2.8,0.6,5.7,10.4,10.8,16,15.1,12.7,6.4,2.8,1.1,353,187,258,33,55,102,19,60,100,245,114,330
AV06,3,46.77629794,-121.7842335,1069,5.7,1243,194,130,1115,1.3,0.3,4,11.2,16.4,15,22.8,20.9,18.3,9.8,6.5,4.2,-5.2,-7.3,-4.2,-1.3,2.6,4.6,7.7,7.6,5.6,1.4,-2.2,-3,-2,-3.5,-0.1,4.9,9.5,9.8,15.2,14.2,11.9,5.6,2.1,0.6,471,246,348,44,65,109,22,65,117,299,145,444
AM16,4,46.7686046,-121.757518,1206,5.1,1124,184,124,1322,0.8,-0.4,3.2,10.3,15.5,14,21.8,19.8,17.3,8.9,5.9,3.7,-5.8,-7.8,-4.9,-2,2,4,7.3,7.3,5.4,1,-2.7,-3.5,-2.5,-4.1,-0.9,4.2,8.8,9,14.6,13.6,11.4,5,1.6,0.1,486,255,364,45,67,107,22,66,121,304,150,464
AE10,5,46.76820597,-121.7432644,1455,4.1,940,168,113,1650,-0.1,-1.4,2.2,9.1,14.1,12.6,20.5,18.5,16,7.7,4.9,2.8,-6.6,-8.7,-5.9,-3,1.1,3,6.6,6.7,4.9,0.2,-3.6,-4.3,-3.3,-5,-1.9,3,7.6,7.8,13.6,12.6,10.4,4,0.7,-0.8,517,269,391,47,70,107,23,68,123,312,157,498
PARA,6,46.77645454,-121.7323181,1620,3.4,833,157,108,1926,-0.7,-2.1,1.4,8.3,13.3,11.7,19.7,17.7,15.2,6.9,4.1,2.1,-7.2,-9.3,-6.6,-3.6,0.6,2.3,6.1,6.2,4.6,-0.3,-4.2,-4.8,-4,-5.7,-2.6,2.4,7,7,12.9,11.9,9.9,3.3,-0.1,-1.3,548,281,418,50,72,108,23,70,127,319,165,529
TA01,7,46.74125599,-121.5580695,709,6.9,1555,207,139,766,2,1.2,5.4,12.7,18.4,17.8,26.1,24.2,21.1,11.4,7.1,5,-4.5,-7.1,-3.5,-0.4,3.5,5.3,8.2,7.8,5.9,1.8,-1.7,-2.2,-1.2,-2.9,1,6.1,10.9,11.6,17.1,16,13.5,6.6,2.7,1.4,373,196,236,24,52,72,16,43,82,217,110,382
AO03,8,46.82679491,-121.5481655,906,5.7,1305,187,124,832,0.7,-0.2,3.9,11.2,16.9,16.3,24.4,22.8,19.3,9.8,5.9,3.9,-5.7,-8.2,-4.6,-1.5,2.4,4.3,7.5,7.2,5,1,-2.7,-3.3,-2.5,-4.2,-0.3,4.8,9.6,10.3,15.9,15,12.2,5.4,1.6,0.3,297,152,224,21,40,62,15,32,66,173,98,304
AB08,9,46.92012097,-121.5372401,1061,4.8,1133,175,115,908,-0.2,-1.3,3,10.4,15.8,15,22.9,21.3,18,8.8,4.8,2.7,-6.3,-8.8,-5.4,-2.1,1.7,3.6,6.9,6.6,4.5,0.5,-3.4,-3.9,-3.2,-5.1,-1.2,4.2,8.8,9.3,14.9,13.9,11.2,4.7,0.7,-0.6,280,141,228,22,37,61,16,27,61,160,98,272
SUNR,10,46.92860325,-121.6550646,1817,2.5,713,141,97,1376,-1.9,-3.3,0.5,7.5,12.4,11,18.9,17.1,14.7,5.9,2.6,0.8,-8.1,-10.4,-7.7,-4.4,-0.3,1.4,5.3,5.2,4,-1.1,-5.3,-5.6,-5,-6.8,-3.6,1.5,6,6.2,12.1,11.2,9.3,2.4,-1.3,-2.4,342,181,270,29,45,77,22,35,81,187,110,324
