id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.4,1739,251,145,232,6.8,5.4,11,10.7,16,22.1,20.2,27,17.5,17,7.2,4.9,-0.2,-2.3,1,0.3,4.2,8.1,7,10.5,5.2,4.4,0.6,-1.9,3.3,1.6,6,5.5,10.1,15.1,13.6,18.8,11.3,10.7,3.9,1.5,265,275,141,114,131,44,54,9,142,122,337,138
AG05,2,46.7473436,-121.8043788,940,7.2,1473,228,130,400,5.3,3.9,9.3,9.1,14.4,20.5,18.8,25.5,16.2,15.9,5.8,3.5,-1.4,-3.5,-0.2,-0.9,3.1,7.1,6.4,10.1,4.7,3.8,-0.4,-3.2,2,0.2,4.6,4.1,8.8,13.8,12.6,17.8,10.4,9.8,2.7,0.1,307,327,161,129,137,45,55,10,165,136,384,156
AV06,3,46.77629794,-121.7842335,1069,6.5,1297,216,123,620,4.7,3.2,8.5,8.3,13.2,19,17.6,24.2,14.8,14.9,5.1,3,-2.1,-4.1,-0.8,-1.5,2.5,6.6,6.1,9.8,4.6,3.3,-1,-3.9,1.3,-0.4,3.9,3.4,7.8,12.8,11.9,17,9.7,9.1,2,-0.4,411,427,217,171,160,48,60,11,190,164,487,210
AM16,4,46.7686046,-121.757518,1206,5.8,1145,204,117,765,4.2,2.6,7.7,7.4,12.3,17.9,16.5,23.1,13.7,14,4.4,2.5,-2.6,-4.6,-1.5,-2.2,1.9,5.9,5.6,9.5,4.3,2.9,-1.5,-4.4,0.8,-1,3.1,2.6,7.1,11.9,11.1,16.3,9,8.4,1.5,-1,424,444,228,179,164,48,60,11,198,168,500,218
AE10,5,46.76820597,-121.7432644,1455,4.8,956,186,106,1027,3.3,1.6,6.7,6.2,10.9,16.5,15.2,21.8,12.4,12.8,3.4,1.6,-3.4,-5.5,-2.5,-3.2,1,5,4.9,8.9,3.8,2.1,-2.4,-5.2,-0.1,-2,2.1,1.5,6,10.8,10.1,15.4,8.1,7.4,0.5,-1.8,450,469,246,189,169,48,61,12,202,173,523,234
PARA,6,46.77645454,-121.7323181,1620,4.2,831,175,100,1238,2.7,0.8,5.9,5.4,10.1,15.6,14.4,20.9,11.6,12,2.7,0.9,-4,-6.1,-3.2,-3.8,0.5,4.3,4.4,8.4,3.5,1.6,-3,-5.7,-0.6,-2.6,1.4,0.8,5.3,9.9,9.4,14.6,7.6,6.8,-0.1,-2.4,477,489,263,198,174,49,62,12,207,177,550,249
TA01,7,46.74125599,-121.5580695,709,7.7,1610,230,130,403,5.2,4.2,9.7,9.8,15.3,21.7,20.8,27.4,17.3,16.4,5.9,3.5,-1.5,-3.5,0,-0.7,3.3,7.5,6.3,10.1,4.7,3.7,-0.3,-3.1,1.9,0.4,4.8,4.6,9.3,14.6,13.6,18.8,11,10,2.8,0.2,315,348,156,106,104,36,34,8,138,125,360,188
AO03,8,46.82679491,-121.5481655,906,6.4,1344,208,113,454,4,2.8,8.3,8.3,13.8,20.2,19.1,26.1,15.6,14.8,4.7,2.3,-2.6,-4.7,-1.1,-1.8,2.2,6.5,5.7,9.5,3.8,2.8,-1.2,-4.2,0.7,-1,3.6,3.3,8,13.3,12.4,17.8,9.7,8.8,1.8,-1,254,264,145,89,81,31,32,7,106,96,314,149
AB08,9,46.92012097,-121.5372401,1061,5.6,1155,194,106,516,3.1,1.8,7.3,7.4,12.6,18.9,17.7,24.5,14.4,13.7,3.8,1.2,-3.2,-5.3,-1.9,-2.3,1.6,5.7,5.2,8.9,3.4,2.1,-1.8,-4.8,-0.1,-1.8,2.7,2.6,7.1,12.3,11.4,16.7,8.9,7.9,1,-1.8,243,240,145,84,76,29,34,6,94,84,309,133
SUNR,10,46.92860325,-121.6550646,1817,3.3,716,157,91,926,1.5,-0.2,5,4.5,9.1,14.9,13.7,20.4,11.3,10.8,1.6,-0.6,-5,-7.1,-4.3,-4.6,-0.3,3.4,3.6,7.4,3,0.6,-3.8,-6.5,-1.8,-3.6,0.4,0,4.4,9.2,8.7,13.9,7.2,5.7,-1.1,-3.5,300,304,169,109,105,35,54,8,124,98,354,157
