id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.1,1751,231,147,300,4.3,4.1,8,12.6,15.6,20.1,24.5,25.5,22.1,14.9,10.1,4.7,-2.3,-5.8,-2.7,1.3,3.7,6.5,9.4,9.4,6.3,3,1.1,-2.4,1,-0.9,2.6,7,9.7,13.3,17,17.4,14.2,8.9,5.6,1.2,432,101,126,91,137,57,90,59,44,133,149,277
AG05,2,46.7473436,-121.8043788,940,6.9,1500,211,133,510,3,2.7,6.4,11,14.1,18.5,23.2,24,20.9,13.7,8.8,3.4,-3.4,-6.9,-3.9,0.2,2.6,5.5,8.9,8.9,5.9,2.3,0.1,-3.7,-0.2,-2.1,1.3,5.6,8.3,12,16,16.4,13.4,8,4.4,-0.2,514,118,144,104,145,60,96,64,52,154,173,323
AV06,3,46.77629794,-121.7842335,1069,6.2,1335,200,127,806,2.4,2,5.6,10.2,12.9,17,22,22.6,19.5,12.7,8.1,3,-4.2,-7.5,-4.5,-0.4,2,5,8.6,8.6,5.8,1.8,-0.4,-4.4,-0.9,-2.8,0.5,4.9,7.4,11,15.3,15.6,12.7,7.2,3.8,-0.7,687,156,196,139,170,65,104,73,60,189,220,434
AM16,4,46.7686046,-121.757518,1206,5.5,1196,190,120,964,1.9,1.4,4.8,9.3,12,15.9,21,21.5,18.5,11.8,7.5,2.4,-4.7,-8,-5.2,-1.1,1.4,4.4,8.2,8.3,5.6,1.4,-0.9,-5,-1.4,-3.3,-0.2,4.1,6.7,10.2,14.6,14.9,12.1,6.6,3.3,-1.3,715,161,207,145,174,66,106,73,63,196,227,454
AE10,5,46.76820597,-121.7432644,1455,4.5,1016,173,109,1231,1,0.4,3.8,8.1,10.6,14.5,19.7,20.2,17.2,10.5,6.5,1.5,-5.5,-8.9,-6.2,-2.1,0.5,3.4,7.5,7.7,5.1,0.6,-1.8,-5.8,-2.2,-4.2,-1.2,3,5.6,8.9,13.6,13.9,11.1,5.6,2.4,-2.1,761,170,223,154,179,66,109,76,64,203,239,489
PARA,6,46.77645454,-121.7323181,1620,3.9,913,163,103,1452,0.4,-0.3,3.1,7.3,9.8,13.6,18.9,19.4,16.4,9.7,5.8,0.8,-6.1,-9.5,-6.9,-2.7,0,2.8,7,7.2,4.8,0.1,-2.4,-6.3,-2.8,-4.9,-1.9,2.3,4.9,8.2,12.9,13.3,10.6,4.9,1.7,-2.8,803,177,239,163,184,68,111,80,66,209,251,521
TA01,7,46.74125599,-121.5580695,709,7.4,1646,214,135,535,3.4,3.1,7.1,11.7,15.1,19.5,25.3,25.7,22.3,13.9,9,3.8,-3.2,-7,-3.7,0.4,2.8,5.8,9.1,8.9,6.1,2.3,0.3,-3.7,0.1,-2,1.7,6,8.9,12.7,17.2,17.3,14.2,8.1,4.7,0,522,122,137,95,108,50,73,53,48,157,169,395
AO03,8,46.82679491,-121.5481655,906,6.2,1399,195,119,570,2.1,1.7,5.6,10.3,13.6,18.1,23.7,24.4,20.5,12.5,7.8,2.7,-4.4,-8,-4.8,-0.6,1.7,4.9,8.4,8.3,5.2,1.5,-0.6,-4.7,-1.2,-3.1,0.4,4.9,7.6,11.5,16,16.4,12.8,7,3.6,-1,418,95,132,81,84,43,65,44,37,125,146,311
AB08,9,46.92012097,-121.5372401,1061,5.4,1220,183,110,617,1.2,0.6,4.7,9.4,12.5,16.8,22.3,22.9,19.3,11.5,6.9,1.7,-5.1,-8.6,-5.4,-1.2,1.1,4.1,7.8,7.6,4.7,0.9,-1.3,-5.2,-1.9,-4,-0.4,4.1,6.8,10.4,15.1,15.2,12,6.2,2.8,-1.8,394,90,136,78,80,41,64,41,34,115,142,276
SUNR,10,46.92860325,-121.6550646,1817,3,799,148,93,1035,-0.7,-1.5,2.2,6.5,8.9,12.9,18.3,18.9,16,8.8,4.6,-0.2,-7,-10.5,-7.9,-3.5,-0.8,1.9,6.1,6.2,4.2,-0.7,-3.3,-6.8,-3.9,-6,-2.9,1.5,4,7.4,12.2,12.5,10.1,4.1,0.6,-3.5,488,117,159,95,110,49,92,51,43,125,160,322
AR07,11,46.77625738,-121.7479238,1483,4.3,986,170,108,1333,0.8,0.2,3.5,7.9,10.4,14.2,19.5,19.9,17,10.3,6.3,1.3,-5.7,-9.1,-6.4,-2.3,0.4,3.2,7.3,7.5,5,0.5,-2,-5.9,-2.5,-4.4,-1.5,2.8,5.4,8.7,13.4,13.7,11,5.4,2.1,-2.3,789,175,234,159,183,67,108,78,66,206,247,509
AX15,12,46.75028896,-121.8246074,1105,6.4,1383,201,126,627,2.5,2.2,5.9,10.3,13.4,17.7,22.5,23.3,20.2,13.1,8.2,2.9,-3.9,-7.4,-4.5,-0.4,2.1,5,8.5,8.5,5.6,1.8,-0.4,-4.2,-0.7,-2.6,0.7,5,7.8,11.3,15.5,15.9,12.9,7.4,3.9,-0.7,556,127,157,110,149,60,97,66,52,160,183,350
TB13,13,46.74041198,-121.8480313,856,7.4,1624,219,138,412,3.5,3.2,7.1,11.7,14.9,19.5,24,24.9,21.7,14.4,9.4,3.8,-3,-6.5,-3.4,0.7,3,5.9,9.1,9.1,6,2.6,0.5,-3.2,0.2,-1.6,1.8,6.2,8.9,12.7,16.6,17,13.8,8.5,5,0.3,474,109,135,95,138,58,92,62,47,141,161,299
