id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.5,1833,248,154,94,3.5,6.9,12.4,15.7,15.6,20.7,23.2,27.3,19.8,14.8,5.7,4.3,-4.3,-1.2,1,2.4,4.1,6.4,8.9,10.1,6,4.6,-0.7,-2.2,-0.4,2.9,6.7,9,9.8,13.6,16,18.7,12.9,9.7,2.5,1,152,90,71,103,176,35,80,2,52,200,415,333
AG05,2,46.7473436,-121.8043788,940,7.4,1578,226,138,161,2.1,5.5,10.9,14.3,13.9,19.1,21.9,26,18.6,13.7,4.4,3,-5.6,-2.3,-0.2,1.3,3,5.4,8.4,9.7,5.6,4,-1.8,-3.5,-1.7,1.6,5.4,7.8,8.4,12.2,15.1,17.9,12.1,8.8,1.3,-0.2,174,102,77,112,185,35,83,2,58,228,485,381
AV06,3,46.77629794,-121.7842335,1069,6.6,1401,215,131,259,1.5,4.8,10.1,13.5,12.7,17.6,20.7,24.6,17.2,12.7,3.7,2.5,-6.3,-2.9,-0.8,0.8,2.4,4.9,8,9.4,5.5,3.6,-2.4,-4.2,-2.4,0.9,4.6,7.2,7.6,11.2,14.3,17,11.3,8.2,0.7,-0.9,232,134,104,149,215,37,91,3,67,278,611,511
AM16,4,46.7686046,-121.757518,1206,6,1258,204,123,319,0.9,4.1,9.3,12.7,11.8,16.6,19.7,23.6,16.2,11.8,3,2,-6.8,-3.4,-1.5,0.1,1.8,4.2,7.6,9.1,5.3,3.2,-2.9,-4.8,-2.9,0.3,3.9,6.4,6.8,10.4,13.6,16.4,10.8,7.5,0.1,-1.4,237,137,108,152,221,36,91,2,69,286,634,532
AE10,5,46.76820597,-121.7432644,1455,5,1053,186,110,448,0,3.1,8.3,11.5,10.4,15.2,18.4,22.3,14.9,10.6,2,1.1,-7.7,-4.3,-2.5,-0.9,0.9,3.3,6.9,8.4,4.8,2.4,-3.8,-5.6,-3.9,-0.6,2.9,5.3,5.7,9.2,12.6,15.4,9.8,6.5,-0.9,-2.2,252,145,116,161,228,36,94,3,70,296,668,571
PARA,6,46.77645454,-121.7323181,1620,4.3,935,174,104,565,-0.6,2.4,7.5,10.7,9.6,14.3,17.6,21.5,14.1,9.8,1.3,0.4,-8.3,-4.9,-3.2,-1.5,0.4,2.6,6.4,7.9,4.5,1.9,-4.4,-6.1,-4.4,-1.3,2.1,4.6,5,8.5,12,14.7,9.3,5.9,-1.6,-2.8,266,153,124,169,235,37,96,3,71,302,702,608
TA01,7,46.74125599,-121.5580695,709,7.8,1738,228,142,165,1.9,5.8,11.4,15.1,14.8,20.3,24,28.1,20,14.3,4.5,3.3,-5.8,-2.3,-0.1,1.7,3.3,5.7,8.4,9.7,5.7,4,-1.9,-3.6,-2,1.8,5.7,8.4,9.1,13,16.2,18.9,12.8,9.2,1.3,-0.2,173,123,78,91,147,25,59,2,40,209,501,456
AO03,8,46.82679491,-121.5481655,906,6.7,1467,208,123,188,0.7,4.4,9.9,13.7,13.3,18.9,22.4,26.8,18.3,12.7,3.3,2.2,-6.9,-3.4,-1.2,0.6,2.2,4.7,7.7,9,4.8,3.2,-2.9,-4.8,-3.1,0.5,4.4,7.1,7.8,11.8,15,17.9,11.6,7.9,0.2,-1.3,139,97,72,77,112,21,54,2,32,164,423,358
AB08,9,46.92012097,-121.5372401,1061,5.8,1280,194,113,220,-0.1,3.4,9,12.8,12.2,17.6,21,25.2,17,11.7,2.4,1.1,-7.5,-4,-1.9,-0.1,1.6,3.9,7.1,8.4,4.3,2.5,-3.6,-5.3,-3.8,-0.3,3.5,6.4,6.9,10.8,14.1,16.8,10.7,7.1,-0.6,-2.1,132,92,72,75,104,20,55,2,29,148,400,318
SUNR,10,46.92860325,-121.6550646,1817,3.5,810,156,91,454,-1.7,1.3,6.6,9.9,8.8,13.6,17,21,13.7,8.8,0.2,-0.8,-9.2,-5.8,-4.3,-2.4,-0.4,1.7,5.5,6.9,3.8,0.9,-5.5,-7,-5.4,-2.2,1.1,3.8,4.2,7.6,11.2,13.9,8.8,4.9,-2.6,-3.9,166,110,82,98,137,25,82,2,43,171,436,374
AR07,11,46.77625738,-121.7479238,1483,4.8,1018,182,109,489,-0.2,2.9,8,11.3,10.2,14.9,18.2,22,14.7,10.4,1.8,0.9,-7.8,-4.5,-2.7,-1.1,0.8,3.1,6.7,8.3,4.7,2.2,-4,-5.8,-4,-0.8,2.6,5.1,5.5,9,12.4,15.2,9.7,6.3,-1.1,-2.4,262,149,121,167,233,37,93,3,72,301,689,595
AX15,12,46.75028896,-121.8246074,1105,6.8,1451,217,131,205,1.6,4.9,10.3,13.6,13.2,18.4,21.2,25.3,17.9,13.1,3.8,2.5,-6,-2.8,-0.8,0.8,2.5,4.9,7.9,9.3,5.4,3.6,-2.3,-4,-2.2,1.1,4.8,7.2,7.8,11.6,14.6,17.3,11.6,8.3,0.8,-0.8,190,110,85,121,190,35,85,2,60,237,512,415
TB13,13,46.74041198,-121.8480313,856,7.9,1704,235,145,129,2.6,6,11.6,14.9,14.7,20.1,22.7,26.8,19.4,14.4,5,3.5,-5.1,-1.9,0.3,1.8,3.5,5.9,8.6,9.8,5.8,4.3,-1.4,-3,-1.2,2,6,8.3,9.1,13,15.6,18.3,12.6,9.3,1.8,0.2,164,96,74,105,177,35,81,2,54,211,448,357
