id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.8,1596,242,154,181,3.5,6.8,6.8,11.1,15.7,20.6,22.7,25.3,20.4,15.7,6.3,3.1,-3,0.1,-1,1,4.7,5.8,6.5,7.8,4.8,3.8,0.2,-2.5,0.2,3.4,2.9,6,10.2,13.2,14.6,16.6,12.6,9.8,3.2,0.3,173,464,259,195,136,51,68,16,70,94,361,382
AG05,2,46.7473436,-121.8043788,940,6.6,1352,218,139,356,2.2,5.4,5.3,9.6,14.1,19.1,21.4,23.9,19.3,14.6,5,1.8,-4.2,-1,-2.3,-0.1,3.6,4.8,5.8,7.2,4.3,3.1,-0.9,-3.9,-1,2.2,1.5,4.8,8.8,12,13.6,15.5,11.8,8.8,2,-1,203,555,296,223,145,50,68,16,77,105,413,440
AV06,3,46.77629794,-121.7842335,1069,5.8,1184,206,133,614,1.6,4.8,4.5,8.7,12.9,17.6,20.1,22.5,18,13.6,4.3,1.4,-4.8,-1.7,-2.9,-0.7,3,4.2,5.5,6.9,4.2,2.6,-1.5,-4.5,-1.6,1.5,0.8,4,8,10.9,12.8,14.7,11.1,8.1,1.4,-1.6,274,731,399,297,170,52,75,18,88,128,519,590
AM16,4,46.7686046,-121.757518,1206,5.2,1048,194,127,804,1.1,4.1,3.7,7.9,12,16.6,19.1,21.4,17,12.7,3.6,0.8,-5.4,-2.2,-3.6,-1.4,2.4,3.6,5,6.6,4,2.2,-2,-5.1,-2.2,0.9,0.1,3.2,7.2,10.1,12.1,14,10.5,7.4,0.8,-2.1,283,760,420,312,175,51,75,18,89,131,535,616
AE10,5,46.76820597,-121.7432644,1455,4.2,868,175,115,1123,0.2,3.1,2.7,6.7,10.6,15.2,17.8,20.1,15.7,11.5,2.6,-0.1,-6.2,-3,-4.6,-2.4,1.5,2.6,4.3,6,3.5,1.4,-2.9,-5.9,-3,0.1,-0.9,2.2,6,8.9,11.1,13.1,9.6,6.4,-0.1,-3,300,803,452,332,181,51,76,18,90,136,561,662
PARA,6,46.77645454,-121.7323181,1620,3.5,759,162,110,1412,-0.4,2.4,2,5.9,9.8,14.3,17,19.3,14.9,10.7,1.9,-0.8,-6.8,-3.6,-5.3,-3.1,1,1.9,3.8,5.5,3.2,0.9,-3.5,-6.4,-3.6,-0.6,-1.6,1.4,5.4,8.1,10.4,12.4,9.1,5.8,-0.8,-3.6,318,840,482,350,186,51,78,19,92,139,589,706
TA01,7,46.74125599,-121.5580695,709,7,1484,219,141,326,2.4,5.7,6,10.2,15,20.3,23.3,25.8,20.8,15.2,5.1,2,-4.1,-1.2,-2.2,0.1,3.8,4.9,5.8,7.1,4.4,3,-0.9,-3.9,-0.8,2.2,1.9,5.1,9.4,12.6,14.6,16.4,12.6,9.1,2.1,-0.9,204,603,276,209,115,31,46,11,52,103,404,536
AO03,8,46.82679491,-121.5481655,906,5.8,1239,196,124,428,1.1,4.4,4.5,8.8,13.5,18.9,21.7,24.4,19,13.7,4,0.9,-5.2,-2.3,-3.3,-1.1,2.7,3.9,5.1,6.5,3.5,2.1,-1.8,-5,-2,1.1,0.6,3.9,8.1,11.4,13.4,15.4,11.2,7.9,1.1,-2,167,465,259,173,90,26,43,9,41,79,342,421
AB08,9,46.92012097,-121.5372401,1061,5,1062,182,116,527,0.2,3.5,3.7,7.9,12.4,17.6,20.2,22.8,17.7,12.7,3.2,-0.1,-5.8,-2.9,-4,-1.7,2.1,3.1,4.6,5.9,3,1.5,-2.5,-5.6,-2.8,0.3,-0.1,3.1,7.2,10.4,12.4,14.4,10.3,7.1,0.4,-2.8,161,428,259,162,85,25,45,9,37,70,324,373
SUNR,10,46.92860325,-121.6550646,1817,2.6,645,141,97,1083,-1.6,1.4,1.2,5.1,8.9,13.6,16.3,18.7,14.4,9.8,0.9,-1.9,-7.7,-4.7,-6.3,-4,0.2,1,3,4.5,2.5,0,-4.4,-7.2,-4.7,-1.7,-2.5,0.5,4.6,7.3,9.7,11.6,8.4,4.9,-1.8,-4.6,201,541,305,195,113,34,68,13,54,79,362,433
