id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.5,1725,254,172,213,5.6,8.6,9.2,11.6,18.3,19.7,23.2,21.3,22,12.4,9.4,4.4,-1,-0.6,-0.8,0.7,5.2,6.9,9.5,7.6,8.4,2.6,2.4,-1.8,2.3,4,4.2,6.1,11.8,13.3,16.4,14.4,15.2,7.5,5.9,1.3,194,227,167,120,74,84,49,67,93,230,474,271
AG05,2,46.7473436,-121.8043788,940,7.3,1456,230,157,385,4.1,7.2,7.6,10.1,16.6,18,21.8,19.8,20.8,11.1,8,3,-2.2,-1.7,-2,-0.6,4,5.9,8.9,7,7.9,1.9,1.4,-3.2,0.9,2.8,2.8,4.8,10.3,11.9,15.4,13.4,14.4,6.5,4.7,-0.1,229,266,184,130,79,85,50,67,106,263,550,313
AV06,3,46.77629794,-121.7842335,1069,6.6,1276,218,152,619,3.5,6.5,6.8,9.2,15.4,16.5,20.6,18.4,19.5,10.1,7.3,2.6,-2.9,-2.4,-2.6,-1.1,3.4,5.3,8.6,6.8,7.8,1.4,0.8,-3.8,0.3,2,2.1,4,9.4,10.9,14.6,12.6,13.7,5.8,4,-0.6,303,351,245,170,92,90,55,75,121,321,696,416
AM16,4,46.7686046,-121.757518,1206,5.9,1127,207,147,774,2.9,5.9,6,8.3,14.5,15.4,19.5,17.3,18.4,9.2,6.6,2,-3.4,-2.9,-3.3,-1.8,2.8,4.7,8.1,6.4,7.6,1,0.3,-4.4,-0.2,1.5,1.4,3.3,8.7,10.1,13.8,11.9,13,5.1,3.4,-1.2,316,362,255,176,95,90,55,73,125,331,719,435
AE10,5,46.76820597,-121.7432644,1455,4.9,929,189,138,1068,2,4.9,5,7.1,13.1,14,18.2,16,17.1,7.9,5.6,1.1,-4.3,-3.7,-4.3,-2.8,1.9,3.7,7.4,5.8,7.1,0.2,-0.6,-5.2,-1.1,0.6,0.4,2.1,7.5,8.8,12.8,10.9,12.1,4,2.5,-2,337,381,274,187,98,90,56,75,128,342,756,469
PARA,6,46.77645454,-121.7323181,1620,4.2,822,177,133,1321,1.4,4.2,4.2,6.3,12.3,13.1,17.4,15.1,16.3,7.1,4.9,0.4,-4.9,-4.3,-5,-3.5,1.4,3.1,6.9,5.3,6.8,-0.3,-1.2,-5.7,-1.8,0,-0.4,1.4,6.9,8.1,12.1,10.2,11.6,3.4,1.9,-2.6,359,396,293,197,101,91,58,78,130,350,795,499
TA01,7,46.74125599,-121.5580695,709,7.7,1572,231,160,382,3.9,7.7,8.1,10.5,17.4,19.1,23.7,21.5,22.2,11.4,8,3.1,-2.2,-1.7,-1.9,-0.4,4.2,6,8.8,6.8,8,1.8,1.4,-3.1,0.8,3,3.1,5,10.8,12.6,16.2,14.2,15.1,6.6,4.7,0,272,258,181,121,66,60,36,44,85,246,548,389
AO03,8,46.82679491,-121.5481655,906,6.5,1323,210,145,445,2.7,6.3,6.7,9.1,15.9,17.7,22.1,20.2,20.4,9.9,6.9,2,-3.4,-2.8,-3,-1.5,3.1,5.1,8.2,6.2,7.1,1,0.4,-4.2,-0.3,1.8,1.9,3.8,9.5,11.4,15.2,13.2,13.8,5.4,3.7,-1.1,212,200,166,97,51,51,33,37,63,194,472,298
AB08,9,46.92012097,-121.5372401,1061,5.7,1135,197,138,516,1.8,5.2,5.8,8.4,14.9,16.5,20.7,18.7,19.2,9,6,0.9,-4,-3.5,-3.7,-2,2.4,4.4,7.6,5.7,6.7,0.4,-0.3,-4.7,-1.1,0.9,1,3.2,8.7,10.4,14.1,12.2,12.9,4.7,2.9,-1.9,194,186,161,89,48,48,35,35,54,176,458,255
SUNR,10,46.92860325,-121.6550646,1817,3.4,711,159,125,971,0.3,3,3.4,5.6,11.4,12.6,16.8,14.6,16,6.2,3.8,-0.8,-5.8,-5.4,-6.1,-4.3,0.6,2.2,6.1,4.4,6.2,-1.1,-2.3,-6.4,-2.8,-1.2,-1.3,0.6,6,7.4,11.4,9.5,11.1,2.5,0.8,-3.6,221,249,183,107,61,61,51,48,73,201,506,295
AR07,11,46.77625738,-121.7479238,1483,4.7,896,185,137,1164,1.8,4.7,4.7,6.9,12.9,13.7,18,15.7,16.9,7.7,5.4,0.9,-4.5,-3.9,-4.5,-3,1.8,3.5,7.2,5.6,7,0.1,-0.8,-5.3,-1.4,0.4,0.1,2,7.4,8.6,12.6,10.6,11.9,3.9,2.3,-2.2,348,393,286,192,100,91,56,78,130,349,782,487
AX15,12,46.75028896,-121.8246074,1105,6.8,1330,220,153,489,3.7,6.7,7.1,9.4,15.9,17.3,21.1,19.1,20.1,10.5,7.4,2.6,-2.7,-2.2,-2.6,-1.1,3.5,5.3,8.5,6.7,7.7,1.5,0.9,-3.6,0.5,2.2,2.2,4.2,9.7,11.3,14.8,12.9,13.9,6,4.2,-0.5,248,286,202,140,80,85,51,70,108,273,582,339
TB13,13,46.74041198,-121.8480313,856,7.9,1589,239,163,299,4.7,7.8,8.4,10.7,17.5,19,22.7,20.8,21.6,11.9,8.6,3.6,-1.8,-1.3,-1.5,-0.1,4.5,6.3,9.1,7.2,8.1,2.2,1.7,-2.6,1.5,3.2,3.5,5.3,11,12.7,15.9,14,14.9,7.1,5.1,0.5,212,245,176,123,74,83,49,67,98,243,510,291
