id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.7,1685,235,169,184,0.3,5.3,7.9,12.4,18.1,20.2,22.1,21.7,24.2,13.1,7.9,6.2,-8.2,-3.2,-0.4,1.7,5.4,7.5,7.6,7.6,7.3,2.7,-1.5,-0.6,-3.9,1,3.8,7,11.8,13.8,14.9,14.6,15.8,7.9,3.2,2.8,99,218,225,107,94,87,30,51,33,153,149,308
AG05,2,46.7473436,-121.8043788,940,6.5,1448,215,157,334,-1.1,3.9,6.3,10.9,16.6,18.6,20.8,20.2,23,11.8,6.6,4.9,-9.6,-4.4,-1.6,0.5,4.3,6.5,7.1,7,6.9,2.1,-2.6,-1.8,-5.3,-0.3,2.3,5.7,10.5,12.6,13.9,13.6,14.9,7,2,1.6,115,257,254,123,103,89,30,53,37,175,170,353
AV06,3,46.77629794,-121.7842335,1069,5.8,1285,205,151,544,-1.7,3.2,5.5,10.1,15.4,17.1,19.5,18.8,21.6,10.8,5.9,4.5,-10.3,-5,-2.2,-0.1,3.7,6,6.8,6.7,6.8,1.6,-3.1,-2.5,-6,-0.9,1.6,5,9.6,11.6,13.2,12.8,14.2,6.2,1.4,1,155,338,342,164,119,96,33,59,43,213,214,471
AM16,4,46.7686046,-121.757518,1206,5.1,1137,194,145,683,-2.3,2.6,4.7,9.2,14.5,16,18.5,17.7,20.6,9.9,5.3,4,-10.9,-5.6,-2.9,-0.8,3.1,5.4,6.3,6.4,6.6,1.2,-3.7,-3,-6.6,-1.5,0.9,4.2,8.8,10.7,12.4,12.1,13.6,5.6,0.8,0.5,160,350,359,172,124,96,33,59,44,220,220,492
AE10,5,46.76820597,-121.7432644,1455,4.1,940,179,136,932,-3.2,1.6,3.7,8,13.1,14.6,17.2,16.4,19.3,8.6,4.3,3.1,-11.8,-6.4,-3.9,-1.8,2.3,4.4,5.6,5.8,6.1,0.4,-4.6,-3.8,-7.5,-2.4,-0.1,3.1,7.7,9.5,11.4,11.1,12.7,4.5,-0.1,-0.3,169,368,388,183,129,96,34,60,45,228,230,528
PARA,6,46.77645454,-121.7323181,1620,3.5,830,169,130,1145,-3.8,0.9,2.9,7.2,12.3,13.7,16.4,15.6,18.5,7.8,3.6,2.4,-12.4,-7,-4.6,-2.4,1.7,3.8,5.1,5.3,5.8,-0.1,-5.2,-4.3,-8.1,-3,-0.8,2.4,7,8.8,10.8,10.4,12.2,3.9,-0.8,-0.9,179,384,417,194,134,97,34,63,47,235,241,561
TA01,7,46.74125599,-121.5580695,709,7,1580,217,158,319,-1.4,4.5,6.7,11.6,17.7,19.8,22.8,22,24.3,12,6.9,5.5,-10.2,-4.6,-1.5,0.7,4.6,6.8,7.1,6.9,7,2,-2.6,-1.5,-5.8,0,2.6,6.1,11.1,13.3,14.9,14.4,15.7,7,2.2,2,114,260,267,117,96,64,19,39,34,188,157,413
AO03,8,46.82679491,-121.5481655,906,5.8,1337,198,144,387,-2.6,3.1,5.3,10.1,16.1,18.4,21.1,20.7,22.5,10.5,5.8,4.4,-11.2,-5.7,-2.6,-0.4,3.5,5.8,6.5,6.3,6.1,1.2,-3.5,-2.7,-6.9,-1.3,1.3,4.8,9.8,12.1,13.8,13.5,14.3,5.8,1.1,0.9,93,201,248,97,71,55,18,31,26,144,136,320
AB08,9,46.92012097,-121.5372401,1061,4.9,1157,187,137,456,-3.5,2,4.4,9.3,15,17.1,19.6,19.2,21.2,9.6,4.8,3.3,-11.7,-6.3,-3.3,-0.9,2.9,5.1,5.9,5.7,5.6,0.6,-4,-3.2,-7.6,-2.1,0.6,4.2,8.9,11.1,12.8,12.4,13.4,5.1,0.4,0,90,188,245,92,63,53,19,28,23,128,132,280
SUNR,10,46.92860325,-121.6550646,1817,2.6,710,152,120,874,-5,-0.2,2,6.4,11.4,13,15.6,15.1,18,6.9,2.5,1.3,-13.3,-8.1,-5.7,-3.3,1,2.9,4.3,4.4,5.1,-1.1,-6,-5,-9.2,-4.1,-1.9,1.6,6.2,8,9.9,9.8,11.6,2.9,-1.8,-1.9,113,246,272,110,78,67,30,37,30,136,152,332
