id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8,1695,236,141,355,2.2,5.6,7.6,10.2,13.4,21.8,22.2,24.5,24.4,16.6,7.9,5.2,-5.2,-1.4,-1,1.4,2.5,6.9,8.4,9.1,6.6,2.3,1,-1.1,-1.5,2.1,3.3,5.8,8,14.4,15.3,16.8,15.5,9.5,4.4,2,388,218,215,202,131,104,70,10,18,54,250,317
AG05,2,46.7473436,-121.8043788,940,6.8,1457,213,125,639,0.8,4.2,6,8.7,11.8,20.3,20.8,23.1,23.2,15.5,6.6,3.9,-6.5,-2.5,-2.2,0.2,1.3,6,7.8,8.5,6.2,1.7,0,-2.4,-2.9,0.9,1.9,4.4,6.6,13.2,14.3,15.8,14.7,8.6,3.3,0.8,460,254,243,232,137,110,69,11,20,59,283,367
AV06,3,46.77629794,-121.7842335,1069,6.1,1293,201,118,1014,0.2,3.6,5.2,7.9,10.6,18.8,19.6,21.7,21.8,14.5,5.9,3.4,-7.2,-3.1,-2.8,-0.4,0.7,5.5,7.5,8.2,6.1,1.3,-0.6,-3,-3.5,0.2,1.2,3.8,5.6,12.2,13.6,14.9,13.9,7.9,2.7,0.2,615,333,328,307,160,118,74,12,23,72,356,492
AM16,4,46.7686046,-121.757518,1206,5.4,1159,190,112,1254,-0.4,2.9,4.4,7,9.7,17.7,18.6,20.6,20.8,13.6,5.2,2.9,-7.7,-3.6,-3.5,-1.1,0.1,4.8,7.1,7.9,5.9,0.9,-1.1,-3.6,-4,-0.4,0.5,3,4.9,11.2,12.9,14.2,13.4,7.2,2,-0.4,639,343,344,323,164,119,73,12,24,73,365,514
AE10,5,46.76820597,-121.7432644,1455,4.4,984,173,102,1678,-1.3,1.9,3.4,5.8,8.3,16.4,17.3,19.3,19.5,12.4,4.2,2,-8.5,-4.5,-4.5,-2.1,-0.7,3.9,6.4,7.3,5.4,0.1,-2,-4.4,-4.9,-1.3,-0.6,1.8,3.8,10.1,11.9,13.3,12.4,6.2,1.1,-1.2,680,361,370,343,169,119,75,13,24,75,382,553
PARA,6,46.77645454,-121.7323181,1620,3.7,880,162,95,2009,-1.9,1.2,2.6,5,7.5,15.5,16.5,18.5,18.7,11.6,3.5,1.3,-9.1,-5.1,-5.2,-2.7,-1.3,3.2,5.9,6.8,5.1,-0.4,-2.6,-4.9,-5.5,-1.9,-1.3,1.1,3.1,9.3,11.2,12.7,11.9,5.6,0.4,-1.8,719,377,396,362,173,120,76,14,25,77,400,588
TA01,7,46.74125599,-121.5580695,709,7.3,1595,216,125,620,0.9,4.9,6.6,9.4,12.7,21.6,22.9,25,24.4,16,6.7,4.3,-6.6,-2.4,-2.1,0.4,1.5,6.4,7.9,8.4,6.2,1.7,0.1,-2.2,-2.8,1.3,2.2,4.9,7.1,14,15.4,16.7,15.3,8.8,3.4,1,478,255,236,220,104,82,44,9,14,59,263,436
AO03,8,46.82679491,-121.5481655,906,6.1,1358,195,110,713,-0.3,3.5,5.1,8,11.2,20.1,21.3,23.7,22.6,14.5,5.5,3.2,-7.7,-3.5,-3.2,-0.6,0.5,5.4,7.2,7.8,5.4,0.9,-0.8,-3.3,-4,0,0.9,3.7,5.8,12.8,14.2,15.8,14,7.7,2.4,0,382,197,221,179,80,69,40,7,12,46,225,344
AB08,9,46.92012097,-121.5372401,1061,5.3,1179,182,102,805,-1.1,2.5,4.2,7.1,10.1,18.7,19.8,22.1,21.3,13.5,4.6,2.2,-8.2,-4.1,-3.9,-1.2,-0.2,4.6,6.6,7.2,5,0.3,-1.4,-3.8,-4.6,-0.8,0.2,2.9,5,11.6,13.2,14.7,13.2,6.9,1.6,-0.8,361,183,221,163,76,66,40,7,11,42,216,306
SUNR,10,46.92860325,-121.6550646,1817,2.9,758,146,86,1420,-2.9,0.2,1.8,4.2,6.6,14.6,15.8,18,18.2,10.6,2.3,0.2,-10,-6,-6.3,-3.6,-2.1,2.3,5,5.8,4.5,-1.3,-3.4,-5.5,-6.4,-2.9,-2.2,0.3,2.2,8.4,10.4,11.9,11.3,4.6,-0.6,-2.6,443,239,255,196,103,82,64,9,16,47,249,360
