id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.8,1630,222,122,179,3.6,9,8.9,8.5,16.7,22.8,24.8,25.5,18.2,13.2,7.6,2.5,-2.8,-0.6,-1.6,-0.7,2.7,7.8,8.6,8.3,4.9,1.6,-0.1,-3.6,0.4,4.2,3.7,3.9,9.7,15.3,16.7,16.9,11.6,7.4,3.8,-0.6,390,143,102,152,64,36,14,9,105,130,242,313
AG05,2,46.7473436,-121.8043788,940,6.6,1394,200,109,336,2.2,7.5,7.3,6.9,15.2,21.2,23.5,24.2,16.9,12,6.2,1.1,-4,-1.7,-2.8,-1.9,1.6,6.9,8.1,7.9,4.4,1,-1.1,-4.9,-0.9,2.9,2.2,2.5,8.4,14.1,15.8,16,10.6,6.5,2.5,-1.9,462,164,116,168,66,38,15,10,118,147,281,357
AV06,3,46.77629794,-121.7842335,1069,5.8,1240,189,104,554,1.5,6.8,6.5,6,14,19.8,22.3,22.8,15.6,11,5.5,0.7,-4.7,-2.3,-3.4,-2.4,1,6.4,7.8,7.6,4.3,0.5,-1.7,-5.6,-1.6,2.2,1.6,1.8,7.5,13.1,15.1,15.2,9.9,5.8,1.9,-2.4,615,213,158,225,77,41,17,12,136,179,354,479
AM16,4,46.7686046,-121.757518,1206,5.1,1103,178,99,697,1,6.1,5.7,5.1,13,18.7,21.3,21.7,14.5,10.2,4.8,0.1,-5.2,-2.8,-4.1,-3.2,0.4,5.7,7.4,7.3,4.1,0.1,-2.2,-6.2,-2.1,1.6,0.8,0.9,6.7,12.2,14.4,14.5,9.3,5.1,1.3,-3.1,640,220,166,233,78,41,17,11,139,184,366,498
AE10,5,46.76820597,-121.7432644,1455,4.2,933,163,91,937,0.1,5.1,4.7,3.9,11.7,17.3,20,20.4,13.2,8.9,3.8,-0.8,-6.1,-3.6,-5.1,-4.1,-0.4,4.8,6.7,6.7,3.6,-0.7,-3.1,-7,-3,0.7,-0.2,-0.1,5.6,11.1,13.3,13.5,8.4,4.1,0.3,-3.9,683,231,178,246,80,41,17,12,141,190,386,534
PARA,6,46.77645454,-121.7323181,1620,3.5,833,153,85,1135,-0.5,4.4,3.9,3.1,10.9,16.4,19.2,19.6,12.4,8.1,3.1,-1.5,-6.7,-4.2,-5.8,-4.8,-1,4.2,6.2,6.2,3.3,-1.2,-3.7,-7.5,-3.6,0.1,-0.9,-0.8,5,10.3,12.7,12.9,7.8,3.4,-0.3,-4.5,722,240,191,258,82,42,18,12,143,194,406,569
TA01,7,46.74125599,-121.5580695,709,7,1538,202,110,331,2.1,7.6,7.8,7.5,16.1,22.5,25.6,26.2,18.2,12.5,6.2,1.4,-4.1,-1.5,-2.6,-1.7,1.8,7.3,8.3,7.9,4.5,0.9,-1.1,-5,-1,3,2.6,2.9,9,14.9,17,17,11.3,6.7,2.5,-1.8,509,163,112,137,46,27,9,7,78,136,291,423
AO03,8,46.82679491,-121.5481655,906,5.8,1304,181,96,388,0.9,6.2,6.3,6.1,14.6,21,23.9,24.7,16.4,11,5,0.3,-5.2,-2.7,-3.6,-2.8,0.8,6.3,7.6,7.3,3.6,0.1,-2,-6.2,-2.1,1.8,1.3,1.6,7.7,13.7,15.8,16,10,5.6,1.5,-3,396,124,106,118,36,23,10,7,62,104,247,333
AB08,9,46.92012097,-121.5372401,1061,5,1121,169,88,445,-0.1,5.2,5.4,5.3,13.4,19.7,22.4,23,15.1,10,4.1,-0.8,-5.8,-3.3,-4.3,-3.3,0.1,5.5,7,6.7,3.2,-0.5,-2.6,-6.8,-2.9,1,0.6,1,6.8,12.6,14.7,14.8,9.2,4.8,0.7,-3.8,363,112,107,115,35,22,12,7,56,91,236,295
SUNR,10,46.92860325,-121.6550646,1817,2.6,713,138,76,825,-1.7,3.2,3,2.4,9.9,15.7,18.4,18.8,12,7.2,1.9,-2.7,-7.6,-5.2,-6.7,-5.6,-1.8,3.2,5.3,5.2,2.7,-2,-4.6,-8.3,-4.6,-1,-1.9,-1.6,4,9.4,11.8,12,7.3,2.6,-1.3,-5.5,433,147,126,149,49,29,19,9,83,106,255,348
