id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.7,1934,257,181,223,3.4,4.8,7.5,9.6,17.5,20.8,25.2,27.8,21.5,13.7,6.7,5.3,-3.4,-1.8,0.8,1.8,5.3,8.2,9.7,12,8.6,3.5,1.2,-0.7,0,1.5,4.2,5.7,11.4,14.5,17.4,19.9,15.1,8.6,4,2.3,145,335,330,197,108,106,3,9,79,272,342,186
AG05,2,46.7473436,-121.8043788,940,7.6,1696,237,168,412,2.1,3.4,6,8.1,15.9,19.2,23.8,26.4,20.2,12.5,5.3,4.1,-4.5,-2.9,-0.3,0.7,4.2,7.3,9.3,11.6,8.2,3,0.2,-1.7,-1.2,0.2,2.9,4.4,10.1,13.2,16.6,19,14.2,7.8,2.8,1.2,166,388,369,217,108,107,3,10,88,307,386,210
AV06,3,46.77629794,-121.7842335,1069,6.8,1525,226,163,689,1.5,2.7,5.2,7.3,14.7,17.7,22.6,25,18.9,11.4,4.6,3.7,-5.2,-3.5,-0.9,0.1,3.7,6.8,9,11.4,8.1,2.6,-0.3,-2.4,-1.9,-0.4,2.1,3.7,9.2,12.2,15.8,18.2,13.5,7,2.1,0.7,220,509,496,287,127,113,3,11,101,374,486,282
AM16,4,46.7686046,-121.757518,1206,6.2,1383,215,157,872,0.9,2,4.4,6.4,13.8,16.7,21.6,23.9,17.8,10.6,3.9,3.1,-5.7,-4,-1.5,-0.6,3.1,6.1,8.6,11.1,7.9,2.1,-0.9,-2.9,-2.4,-1,1.5,2.9,8.5,11.4,15.1,17.5,12.9,6.3,1.5,0.1,227,523,518,298,127,112,3,11,103,384,498,291
AE10,5,46.76820597,-121.7432644,1455,5.2,1189,199,147,1222,0.1,1,3.4,5.2,12.4,15.3,20.3,22.5,16.5,9.3,2.9,2.3,-6.5,-4.8,-2.5,-1.6,2.2,5.2,7.9,10.5,7.4,1.4,-1.7,-3.6,-3.2,-1.9,0.4,1.8,7.3,10.2,14.1,16.5,11.9,5.4,0.6,-0.7,241,551,556,315,131,112,3,12,105,397,522,312
PARA,6,46.77645454,-121.7323181,1620,4.5,1075,188,142,1513,-0.6,0.3,2.6,4.4,11.6,14.4,19.5,21.7,15.7,8.5,2.2,1.6,-7.1,-5.4,-3.3,-2.2,1.7,4.6,7.4,10,7.1,0.9,-2.3,-4.2,-3.8,-2.6,-0.3,1.1,6.6,9.5,13.4,15.8,11.4,4.7,0,-1.3,256,576,595,332,135,113,3,12,107,406,548,332
TA01,7,46.74125599,-121.5580695,709,8.1,1842,240,169,399,2,3.6,6.6,8.8,16.8,20.4,26.1,28.1,21.4,12.8,5.4,4.4,-4.6,-3,-0.1,0.9,4.5,7.6,9.6,11.7,8.3,3,0.3,-1.5,-1.3,0.3,3.2,4.9,10.7,14,17.9,19.9,14.8,7.9,2.9,1.5,183,404,345,195,79,75,2,10,63,295,371,238
AO03,8,46.82679491,-121.5481655,906,6.8,1586,219,154,487,0.7,2.2,5.1,7.4,15.2,18.9,24.4,26.8,19.6,11.3,4.3,3.2,-5.8,-4.1,-1.2,-0.2,3.4,6.6,8.9,11.1,7.4,2.2,-0.6,-2.7,-2.5,-0.9,1.9,3.6,9.3,12.8,16.6,19,13.5,6.8,1.8,0.2,144,310,325,162,63,62,2,8,48,231,317,191
AB08,9,46.92012097,-121.5372401,1061,5.9,1401,206,147,585,-0.3,1.2,4.1,6.5,14.1,17.6,22.9,25.2,18.4,10.3,3.4,2,-6.5,-4.8,-2,-0.8,2.7,5.9,8.3,10.4,7,1.6,-1.3,-3.4,-3.4,-1.8,1,2.9,8.4,11.8,15.6,17.8,12.7,6,1,-0.7,133,285,327,154,62,58,2,7,42,209,304,173
SUNR,10,46.92860325,-121.6550646,1817,3.6,949,170,131,1131,-1.9,-0.9,1.7,3.7,10.6,13.6,18.7,21.1,15.2,7.5,1.1,0.2,-8.3,-6.5,-4.4,-3.1,0.8,3.6,6.5,9,6.5,-0.1,-3.3,-5.2,-5.1,-3.7,-1.4,0.3,5.7,8.6,12.6,15.1,10.8,3.7,-1.1,-2.5,158,369,382,188,86,74,3,8,61,234,343,209
