id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.4,1643,257,152,124,6.7,6.4,8.2,10.3,15,16.6,24.2,23.6,21.8,15.8,9.3,5.6,1.2,-1.5,-0.7,0.6,3,5.5,8.1,8.8,6.7,4,1.8,-0.3,4,2.5,3.7,5.4,9,11.1,16.1,16.2,14.2,9.9,5.6,2.6,564,163,125,120,138,120,23,64,66,122,245,300
AG05,2,46.7473436,-121.8043788,940,7.2,1384,232,135,246,5.4,5,6.7,8.7,13.4,14.9,22.8,22.1,20.6,14.6,8,4.4,0,-2.6,-1.8,-0.6,1.8,4.5,7.5,8.3,6.3,3.4,0.8,-1.5,2.7,1.2,2.5,4,7.6,9.7,15.2,15.2,13.5,9,4.4,1.5,667,190,138,139,145,124,24,66,71,132,279,344
AV06,3,46.77629794,-121.7842335,1069,6.5,1211,218,128,421,4.8,4.3,5.9,7.9,12.2,13.4,21.6,20.8,19.3,13.6,7.3,3.9,-0.7,-3.2,-2.4,-1.2,1.2,3.9,7.2,8,6.2,3,0.2,-2.2,2,0.5,1.8,3.4,6.7,8.7,14.4,14.4,12.8,8.3,3.8,0.8,890,251,186,188,169,133,27,74,83,161,352,461
AM16,4,46.7686046,-121.757518,1206,5.8,1075,206,121,553,4.3,3.7,5.1,7,11.2,12.3,20.6,19.7,18.3,12.7,6.7,3.4,-1.2,-3.7,-3.1,-1.9,0.6,3.3,6.8,7.7,6,2.6,-0.3,-2.7,1.5,0,1,2.5,5.9,7.8,13.7,13.7,12.2,7.6,3.2,0.3,924,259,194,197,173,133,27,74,84,162,361,480
AE10,5,46.76820597,-121.7432644,1455,4.8,902,186,111,788,3.4,2.7,4.1,5.8,9.8,10.9,19.3,18.4,17,11.5,5.7,2.5,-2,-4.6,-4.1,-2.9,-0.2,2.3,6.1,7.1,5.5,1.8,-1.2,-3.5,0.7,-0.9,0,1.4,4.8,6.6,12.7,12.8,11.2,6.7,2.2,-0.5,982,272,207,210,179,133,27,77,84,166,379,515
PARA,6,46.77645454,-121.7323181,1620,4.2,799,173,105,988,2.8,2,3.4,5,9,10,18.5,17.5,16.2,10.7,5,1.8,-2.5,-5.2,-4.8,-3.5,-0.8,1.7,5.6,6.6,5.2,1.3,-1.8,-4,0.1,-1.6,-0.7,0.8,4.1,5.8,12.1,12.1,10.7,6,1.6,-1.1,1036,283,221,223,185,134,27,80,86,169,398,548
TA01,7,46.74125599,-121.5580695,709,7.7,1524,236,137,214,5.9,5.7,7.4,9.4,14.1,16,24.9,24,22.1,15.2,8.2,5,0.3,-2.5,-1.6,-0.4,2,4.6,7.6,8.2,6.4,3.5,0.8,-1.2,3.1,1.6,2.9,4.5,8.1,10.3,16.2,16.1,14.2,9.3,4.5,1.9,678,185,118,137,118,88,14,51,45,104,270,400
AO03,8,46.82679491,-121.5481655,906,6.5,1264,212,121,278,4.6,4.3,6,7.9,12.6,14.5,23.2,22.7,20.3,13.6,7,3.9,-0.9,-3.5,-2.7,-1.5,1,3.6,7,7.6,5.6,2.6,-0.1,-2.3,1.8,0.4,1.6,3.2,6.8,9.1,15.1,15.1,12.9,8.1,3.5,0.8,540,144,111,116,91,74,13,41,37,86,232,313
AB08,9,46.92012097,-121.5372401,1061,5.7,1087,197,113,340,3.6,3.3,5.1,7.1,11.5,13.3,21.7,21.2,18.9,12.6,6.1,2.9,-1.5,-4.1,-3.4,-2,0.4,2.9,6.4,7,5.1,2,-0.7,-2.9,1,-0.4,0.8,2.5,6,8.1,14.1,14.1,12,7.3,2.7,0,507,135,113,111,86,70,14,37,35,82,224,277
SUNR,10,46.92860325,-121.6550646,1817,3.3,680,154,96,737,1.8,1,2.5,4.2,8.1,9.3,17.7,17,15.6,9.7,3.8,0.8,-3.5,-6.1,-5.9,-4.3,-1.5,0.8,4.8,5.6,4.6,0.4,-2.7,-4.7,-0.8,-2.5,-1.7,0,3.3,5.1,11.2,11.3,10.1,5,0.5,-2,627,180,140,133,112,90,23,47,54,102,254,330
