id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.2,1702,243,168,300,4.7,6.5,7.4,10.7,17.9,18.5,22.9,25.3,20.9,11.9,9.3,5.1,-2.3,-2.4,-0.9,0.4,5,6.4,8.6,10.2,7.7,2.9,1.4,-1.8,1.2,2,3.2,5.6,11.4,12.4,15.8,17.8,14.3,7.4,5.4,1.6,308,195,350,193,120,129,64,47,177,322,200,165
AG05,2,46.7473436,-121.8043788,940,7,1440,221,156,582,3.3,5.1,5.8,9.1,16.2,16.8,21.5,23.9,19.6,10.7,7.8,3.8,-3.5,-3.5,-2.1,-0.9,3.9,5.4,8,9.7,7.2,2.2,0.4,-3,-0.1,0.8,1.8,4.1,10,11.1,14.8,16.8,13.4,6.4,4.1,0.4,361,229,398,217,122,129,66,47,205,371,227,187
AV06,3,46.77629794,-121.7842335,1069,6.2,1275,210,151,960,2.7,4.4,5,8.3,15,15.3,20.2,22.5,18.3,9.7,7.1,3.4,-4.2,-4.1,-2.7,-1.4,3.3,4.8,7.7,9.4,7.1,1.8,-0.2,-3.7,-0.8,0.2,1.1,3.5,9.2,10.1,13.9,15.9,12.7,5.8,3.4,-0.2,482,301,536,290,141,137,72,52,236,452,284,251
AM16,4,46.7686046,-121.757518,1206,5.6,1135,198,145,1223,2.2,3.7,4.2,7.4,14.1,14.2,19.2,21.4,17.2,8.8,6.4,2.8,-4.7,-4.6,-3.4,-2.2,2.7,4.2,7.2,9.1,6.9,1.3,-0.7,-4.2,-1.2,-0.4,0.4,2.6,8.4,9.2,13.2,15.2,12.1,5.1,2.9,-0.7,499,311,563,302,142,136,72,51,245,468,292,260
AE10,5,46.76820597,-121.7432644,1455,4.6,959,182,137,1682,1.3,2.7,3.2,6.2,12.7,12.8,17.9,20.1,15.9,7.5,5.4,1.9,-5.6,-5.5,-4.4,-3.2,1.9,3.2,6.5,8.5,6.4,0.6,-1.6,-5,-2.1,-1.4,-0.6,1.5,7.3,8,12.2,14.3,11.2,4,1.9,-1.6,530,328,605,320,146,136,74,53,250,485,307,278
PARA,6,46.77645454,-121.7323181,1620,3.9,857,171,132,2050,0.7,2,2.4,5.4,11.9,11.9,17.1,19.3,15.1,6.7,4.7,1.2,-6.1,-6.1,-5.1,-3.8,1.3,2.6,6,8,6.1,0,-2.2,-5.5,-2.7,-2,-1.3,0.8,6.6,7.2,11.6,13.7,10.6,3.4,1.2,-2.1,559,342,646,336,150,137,75,55,255,497,322,295
TA01,7,46.74125599,-121.5580695,709,7.4,1568,222,157,589,3.4,5.4,6.4,9.7,17.1,17.9,23.4,25.7,20.8,11.1,7.7,4,-3.6,-3.5,-1.9,-0.8,4.1,5.5,8,9.6,7.3,2.1,0.4,-2.8,-0.1,1,2.2,4.4,10.6,11.7,15.7,17.6,14.1,6.6,4,0.6,360,230,370,180,90,90,44,33,162,374,224,209
AO03,8,46.82679491,-121.5481655,906,6.2,1329,203,143,703,2.1,4,4.9,8.3,15.6,16.4,21.8,24.4,19.1,9.6,6.6,3,-4.7,-4.5,-3,-1.8,3,4.6,7.4,9.1,6.4,1.3,-0.4,-3.9,-1.3,-0.2,1,3.3,9.3,10.5,14.6,16.8,12.8,5.4,3.1,-0.4,287,179,347,153,69,77,41,26,124,287,188,165
AB08,9,46.92012097,-121.5372401,1061,5.4,1155,191,137,819,1.2,3,3.9,7.4,14.5,15.2,20.3,22.9,17.8,8.6,5.7,1.9,-5.2,-5.1,-3.7,-2.4,2.4,3.9,6.8,8.5,6,0.8,-1,-4.4,-2,-1,0.1,2.5,8.4,9.5,13.6,15.7,11.9,4.7,2.4,-1.3,271,166,348,147,64,73,43,23,108,253,177,147
SUNR,10,46.92860325,-121.6550646,1817,3.1,745,156,122,1484,-0.5,0.9,1.5,4.6,11,11.2,16.3,18.8,14.7,5.8,3.6,0.1,-7,-6.9,-6.1,-4.6,0.5,1.7,5.2,7.1,5.5,-0.7,-3,-6.1,-3.8,-3,-2.3,0,5.8,6.4,10.8,12.9,10.1,2.5,0.3,-3,339,217,409,189,88,93,66,31,146,279,196,179
