id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.2,1540,220,130,342,3.6,5.8,5.3,10.9,16.7,16.8,24.9,26.7,18.4,12.6,6.6,2.1,-2.7,-1.7,-2.5,0,3.5,5.3,9,10,4.2,1.7,0.2,-3.6,0.4,2,1.4,5.4,10.1,11.1,17,18.4,11.3,7.1,3.4,-0.8,382,182,274,94,80,110,30,20,126,154,235,301
AG05,2,46.7473436,-121.8043788,940,6.1,1309,198,116,608,2.4,4.4,3.7,9.3,15.1,15.2,23.6,25.3,17.1,11.4,5.3,0.8,-3.9,-2.8,-3.7,-1.1,2.4,4.4,8.4,9.6,3.7,1.1,-0.9,-4.9,-0.8,0.8,0,4.1,8.8,9.8,16,17.4,10.4,6.2,2.2,-2.1,453,213,313,106,84,111,30,20,142,174,270,348
AV06,3,46.77629794,-121.7842335,1069,5.4,1161,187,112,966,1.8,3.7,2.9,8.5,13.9,13.7,22.4,23.9,15.8,10.4,4.6,0.4,-4.6,-3.4,-4.3,-1.7,1.8,3.8,8.1,9.3,3.7,0.6,-1.4,-5.6,-1.4,0.2,-0.7,3.4,7.9,8.8,15.2,16.6,9.8,5.5,1.6,-2.6,606,281,423,140,100,119,33,23,164,212,341,465
AM16,4,46.7686046,-121.757518,1206,4.7,1026,175,105,1171,1.3,3.1,2.1,7.6,13,12.6,21.4,22.9,14.7,9.5,3.9,-0.2,-5.1,-4,-5,-2.4,1.2,3.2,7.7,9,3.4,0.2,-2,-6.2,-1.9,-0.4,-1.4,2.6,7.1,7.9,14.5,15.9,9,4.8,0.9,-3.2,630,290,445,146,102,118,33,23,169,218,352,487
AE10,5,46.76820597,-121.7432644,1455,3.7,875,159,95,1520,0.4,2.1,1.1,6.4,11.6,11.2,20.1,21.6,13.4,8.3,2.9,-1.1,-5.9,-4.8,-6,-3.4,0.4,2.2,7,8.4,2.9,-0.5,-2.9,-7,-2.8,-1.3,-2.5,1.5,6,6.7,13.6,15,8.2,3.9,0,-4,670,305,479,155,105,117,33,23,171,225,370,524
PARA,6,46.77645454,-121.7323181,1620,3,783,148,89,1795,-0.2,1.4,0.3,5.6,10.8,10.3,19.3,20.7,12.6,7.5,2.2,-1.8,-6.4,-5.4,-6.7,-4,-0.2,1.6,6.5,7.9,2.6,-1.1,-3.5,-7.5,-3.3,-2,-3.2,0.8,5.3,6,12.9,14.3,7.6,3.2,-0.6,-4.7,707,318,514,164,109,118,34,24,176,230,389,557
TA01,7,46.74125599,-121.5580695,709,6.6,1451,201,121,582,3,5.1,4.3,9.9,16,16.3,25.8,27.3,18.3,12,5.5,1.3,-3.6,-2.8,-3.6,-0.9,2.8,4.5,8.5,9.6,3.8,1.1,-0.9,-4.9,-0.3,1.1,0.3,4.5,9.4,10.4,17.1,18.4,11.1,6.6,2.3,-1.8,459,206,311,101,64,73,18,14,110,159,268,425
AO03,8,46.82679491,-121.5481655,906,5.4,1225,179,103,677,1.8,3.7,2.8,8.5,14.5,14.9,24.1,26,16.6,10.5,4.4,0.2,-4.8,-3.9,-4.7,-2,1.6,3.6,7.9,9,2.9,0.3,-1.8,-6.1,-1.5,-0.1,-1,3.2,8.1,9.2,16,17.5,9.8,5.4,1.3,-2.9,368,161,291,82,51,63,17,12,85,124,229,331
AB08,9,46.92012097,-121.5372401,1061,4.6,1059,167,97,758,0.9,2.6,1.9,7.6,13.4,13.7,22.6,24.4,15.4,9.6,3.5,-0.8,-5.4,-4.5,-5.5,-2.5,1,2.9,7.2,8.4,2.6,-0.3,-2.4,-6.7,-2.2,-0.9,-1.8,2.5,7.2,8.3,14.9,16.4,9,4.6,0.6,-3.8,348,152,291,74,50,60,19,11,76,112,220,291
SUNR,10,46.92860325,-121.6550646,1817,2.2,688,132,80,1280,-1.1,0.3,-0.5,4.8,9.9,9.7,18.6,20.2,12.2,6.6,1.2,-2.8,-7.4,-6.4,-7.9,-4.9,-1,0.7,5.5,6.9,2.1,-1.9,-4.3,-8.3,-4.2,-3.1,-4.2,-0.1,4.4,5.2,12.1,13.6,7.1,2.3,-1.5,-5.6,431,203,332,91,69,81,30,15,105,129,245,336
