id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8.1,1764,242,154,321,0.4,6.9,7.3,12.3,19.1,20.2,25.3,21.8,20.4,16.6,9.6,5.2,-8.2,-0.3,-1.6,0.4,3.9,6.5,8.2,7.8,6.6,5.4,1.2,-0.8,-3.9,3.3,2.8,6.4,11.5,13.3,16.8,14.8,13.5,11,5.4,2.2,297,230,147,137,79,95,44,63,139,47,275,299
AG05,2,46.7473436,-121.8043788,940,6.9,1518,221,139,540,-1,5.5,5.8,10.8,17.6,18.5,24,20.3,19.3,15.6,8.3,3.9,-9.6,-1.4,-2.8,-0.7,2.8,5.5,7.6,7.2,6.1,4.8,0.1,-2,-5.3,2,1.5,5.1,10.2,12,15.8,13.8,12.7,10.2,4.2,0.9,358,272,173,155,84,99,45,67,159,54,310,346
AV06,3,46.77629794,-121.7842335,1069,6.2,1340,210,133,838,-1.7,4.8,5,10,16.4,17,22.8,18.9,17.9,14.6,7.6,3.5,-10.3,-2,-3.4,-1.3,2.2,4.9,7.3,7,6,4.3,-0.4,-2.7,-6,1.4,0.8,4.3,9.3,10.9,15.1,12.9,11.9,9.4,3.6,0.4,475,358,233,205,98,107,50,76,184,67,389,464
AM16,4,46.7686046,-121.757518,1206,5.5,1188,199,126,1019,-2.2,4.2,4.2,9.1,15.4,15.9,21.8,17.8,16.9,13.8,7,3,-10.9,-2.5,-4.1,-2,1.6,4.2,6.8,6.6,5.8,3.9,-1,-3.2,-6.6,0.9,0.1,3.5,8.5,10.1,14.3,12.2,11.3,8.8,3,-0.1,498,371,248,214,101,108,50,76,191,69,399,484
AE10,5,46.76820597,-121.7432644,1455,4.5,986,183,116,1327,-3.1,3.2,3.2,7.9,14.1,14.5,20.5,16.5,15.6,12.6,6,2.1,-11.8,-3.3,-5.1,-3,0.8,3.3,6.1,6,5.3,3.1,-1.9,-4,-7.4,0,-0.9,2.5,7.4,8.9,13.3,11.2,10.4,7.8,2,-0.9,532,392,268,227,105,108,51,79,194,71,418,521
PARA,6,46.77645454,-121.7323181,1620,3.9,868,171,109,1601,-3.8,2.5,2.5,7.1,13.3,13.6,19.7,15.6,14.8,11.8,5.3,1.4,-12.4,-3.9,-5.8,-3.7,0.2,2.6,5.6,5.5,5,2.6,-2.5,-4.5,-8.1,-0.7,-1.6,1.7,6.8,8.1,12.6,10.6,9.9,7.2,1.4,-1.6,561,409,288,238,108,110,52,82,199,74,438,556
TA01,7,46.74125599,-121.5580695,709,7.4,1661,223,141,568,-1.1,5.8,6.3,11.4,18.6,19.5,26.1,22,20.7,16.6,8.6,4.4,-10,-1.4,-2.6,-0.5,3.1,5.6,7.6,7.1,6.1,4.6,0,-1.8,-5.6,2.2,1.8,5.4,10.9,12.6,16.9,14.6,13.4,10.6,4.3,1.3,386,285,186,132,68,77,32,54,125,56,287,430
AO03,8,46.82679491,-121.5481655,906,6.1,1395,202,125,604,-2.4,4.4,4.9,9.9,17,18,24.4,20.6,18.9,15,7.4,3.3,-11.1,-2.6,-3.8,-1.6,2,4.6,7,6.5,5.2,3.8,-0.9,-3,-6.8,0.9,0.6,4.2,9.5,11.3,15.7,13.6,12,9.4,3.2,0.1,299,220,170,109,53,65,30,44,99,46,244,337
AB08,9,46.92012097,-121.5372401,1061,5.3,1196,190,116,669,-3.4,3.3,4,9,15.9,16.7,22.9,19.1,17.6,13.9,6.5,2.2,-11.7,-3.2,-4.5,-2.2,1.4,3.8,6.3,5.9,4.7,3.1,-1.4,-3.5,-7.6,0,-0.2,3.4,8.7,10.2,14.6,12.5,11.2,8.5,2.5,-0.6,272,204,166,103,50,62,31,40,89,44,234,297
SUNR,10,46.92860325,-121.6550646,1817,2.9,732,154,100,1149,-5,1.2,1.6,6.2,12.4,12.8,19,15.1,14.3,10.8,4.1,0.2,-13.3,-5.1,-6.9,-4.5,-0.5,1.6,4.7,4.6,4.3,1.6,-3.3,-5.3,-9.2,-1.9,-2.7,0.9,6,7.2,11.8,9.8,9.3,6.2,0.4,-2.5,327,263,182,130,66,76,47,50,121,47,268,343
AR07,11,46.77625738,-121.7479238,1483,4.3,950,179,114,1435,-3.3,3,2.9,7.7,13.9,14.2,20.2,16.2,15.3,12.4,5.8,1.9,-11.9,-3.5,-5.3,-3.2,0.6,3.1,5.9,5.8,5.2,2.9,-2,-4.2,-7.6,-0.2,-1.2,2.2,7.2,8.7,13.1,11,10.2,7.7,1.9,-1.2,549,404,280,234,107,109,51,81,199,73,433,542
AX15,12,46.75028896,-121.8246074,1105,6.4,1398,211,133,662,-1.5,5,5.3,10.1,16.8,17.8,23.3,19.7,18.6,15,7.7,3.4,-10,-1.9,-3.4,-1.3,2.3,4.9,7.2,6.9,5.9,4.3,-0.4,-2.4,-5.8,1.6,0.9,4.4,9.6,11.4,15.2,13.3,12.2,9.7,3.6,0.5,385,290,187,165,86,99,46,70,162,56,331,375
TB13,13,46.74041198,-121.8480313,856,7.5,1639,230,146,436,-0.5,6.1,6.5,11.4,18.3,19.5,24.8,21.3,20.1,16.2,8.9,4.4,-9,-1,-2.4,-0.2,3.3,5.9,7.8,7.4,6.3,5.1,0.5,-1.5,-4.8,2.5,2,5.6,10.8,12.7,16.3,14.4,13.2,10.6,4.7,1.5,328,249,159,143,80,96,44,66,146,49,292,322
