id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,8,1771,241,163,264,1.1,4.1,10.1,10.7,17.4,21,24.4,22.7,22.2,15.6,6.9,6.2,-7.3,-2.5,-0.1,1.4,3.7,6.3,8.8,9.2,7.6,4.5,-1.2,0.3,-3.1,0.8,5,6,10.5,13.7,16.6,15.9,14.9,10.1,2.9,3.2,71,325,119,106,68,36,62,65,82,169,96,312
AG05,2,46.7473436,-121.8043788,940,6.9,1521,219,148,447,-0.3,2.7,8.5,9.1,15.8,19.4,23,21.3,21,14.5,5.5,4.9,-8.6,-3.7,-1.3,0.2,2.6,5.3,8.3,8.7,7.1,3.8,-2.3,-0.9,-4.4,-0.5,3.6,4.6,9.2,12.3,15.7,15,14.1,9.2,1.6,2,82,381,139,120,69,37,64,68,91,189,113,355
AV06,3,46.77629794,-121.7842335,1069,6.1,1344,208,141,691,-0.9,2,7.7,8.3,14.6,17.9,21.8,19.9,19.7,13.5,4.8,4.5,-9.3,-4.3,-1.9,-0.4,2,4.8,7.9,8.4,7,3.4,-2.9,-1.6,-5.1,-1.1,2.9,4,8.3,11.3,14.9,14.1,13.3,8.4,0.9,1.4,113,498,188,160,80,39,70,76,104,228,142,480
AM16,4,46.7686046,-121.757518,1206,5.4,1210,197,135,838,-1.5,1.4,6.9,7.4,13.7,16.8,20.8,18.8,18.7,12.6,4.1,3.9,-9.9,-4.9,-2.6,-1.1,1.4,4.1,7.5,8.1,6.8,3,-3.4,-2.1,-5.7,-1.8,2.2,3.2,7.6,10.4,14.2,13.4,12.8,7.8,0.3,0.9,116,515,199,167,81,39,70,76,106,234,147,497
AE10,5,46.76820597,-121.7432644,1455,4.5,1021,180,124,1071,-2.4,0.4,5.9,6.2,12.3,15.4,19.5,17.5,17.4,11.4,3.1,3,-10.8,-5.7,-3.6,-2.1,0.6,3.2,6.8,7.5,6.3,2.2,-4.3,-2.9,-6.6,-2.6,1.2,2,6.4,9.3,13.2,12.5,11.8,6.8,-0.6,0.1,123,542,215,177,84,39,71,78,107,242,156,533
PARA,6,46.77645454,-121.7323181,1620,3.8,902,169,118,1272,-3.1,-0.4,5.2,5.4,11.5,14.5,18.7,16.7,16.6,10.6,2.4,2.3,-11.4,-6.3,-4.4,-2.8,0,2.5,6.3,7,6,1.7,-4.9,-3.4,-7.2,-3.4,0.4,1.3,5.8,8.5,12.5,11.8,11.3,6.1,-1.3,-0.6,132,564,230,185,86,39,72,81,109,248,165,568
TA01,7,46.74125599,-121.5580695,709,7.3,1671,221,150,435,-0.7,3,9,9.8,16.8,20.5,25,23.2,22.5,15.1,5.2,5.2,-9.3,-3.9,-1.2,0.4,2.9,5.6,8.4,8.6,7.2,3.9,-2.3,-0.8,-5,-0.4,3.9,5.1,9.8,13.1,16.7,15.9,14.8,9.5,1.5,2.2,89,378,138,96,48,25,41,53,64,186,131,408
AO03,8,46.82679491,-121.5481655,906,6.1,1425,200,133,468,-1.9,1.7,7.6,8.5,15.3,19.1,23.4,22,20.7,13.6,4.1,4.1,-10.3,-5,-2.4,-0.8,1.8,4.6,7.7,8.1,6.3,3,-3.3,-1.9,-6.1,-1.6,2.6,3.9,8.6,11.9,15.5,15.1,13.5,8.3,0.4,1.1,76,290,128,82,37,21,38,41,49,140,110,330
AB08,9,46.92012097,-121.5372401,1061,5.2,1237,188,125,520,-2.8,0.8,6.8,7.7,14.1,17.8,22,20.5,19.5,12.6,3.3,3.1,-10.8,-5.7,-3.1,-1.4,1.2,3.8,7.1,7.5,5.9,2.4,-3.9,-2.5,-6.8,-2.5,1.8,3.2,7.6,10.8,14.6,14,12.7,7.5,-0.3,0.3,77,266,126,78,35,20,39,34,44,121,103,302
SUNR,10,46.92860325,-121.6550646,1817,2.9,788,153,108,895,-4.3,-1.3,4.4,4.8,10.6,13.8,18,16.3,16.2,9.7,1.2,1.2,-12.3,-7.5,-5.5,-3.7,-0.7,1.6,5.5,6.1,5.4,0.8,-5.9,-4.2,-8.3,-4.4,-0.5,0.5,5,7.7,11.8,11.2,10.8,5.2,-2.4,-1.5,94,351,143,103,50,26,61,44,63,136,105,362
