id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.9,1638,253,158,213,4.1,2.7,6.1,12.4,15,21.4,21.5,22.1,22.7,13.8,8.4,6.9,-1.3,-5.5,-0.1,2.5,3.7,6.8,7.8,8.4,6.6,2.8,1.8,0.3,1.4,-1.4,3,7.4,9.3,14.1,14.7,15.2,14.6,8.3,5.1,3.6,251,118,234,112,99,60,31,39,21,105,270,147
AG05,2,46.7473436,-121.8043788,940,6.8,1386,231,141,384,2.8,1.3,4.5,10.7,13.4,19.8,20.2,20.6,21.4,12.6,7.1,5.7,-2.3,-6.5,-1.3,1.4,2.5,5.8,7.2,7.9,6.2,2.1,0.8,-0.8,0.2,-2.6,1.6,6,8,12.8,13.7,14.2,13.8,7.3,3.9,2.5,303,136,263,129,103,60,30,41,24,119,310,168
AV06,3,46.77629794,-121.7842335,1069,6.1,1221,219,134,617,2.2,0.7,3.7,9.9,12.2,18.3,19,19.2,20.1,11.5,6.3,5.2,-3,-7.1,-1.9,0.9,1.9,5.2,6.9,7.6,6.1,1.6,0.3,-1.4,-0.4,-3.2,0.9,5.4,7,11.8,12.9,13.4,13.1,6.6,3.3,1.9,408,178,355,173,119,63,32,47,28,145,393,228
AM16,4,46.7686046,-121.757518,1206,5.4,1076,207,127,769,1.7,0,2.9,9,11.2,17.2,18,18.1,19,10.7,5.7,4.7,-3.5,-7.6,-2.5,0.2,1.3,4.6,6.4,7.2,5.9,1.2,-0.2,-1.9,-0.9,-3.8,0.2,4.6,6.2,10.9,12.2,12.7,12.4,5.9,2.8,1.4,426,183,371,181,122,62,32,47,29,149,404,236
AE10,5,46.76820597,-121.7432644,1455,4.4,894,188,116,1037,0.8,-1,1.9,7.7,9.8,15.8,16.8,16.8,17.7,9.4,4.7,3.8,-4.3,-8.4,-3.5,-0.8,0.5,3.6,5.7,6.6,5.4,0.4,-1.1,-2.7,-1.8,-4.7,-0.8,3.5,5.2,9.7,11.2,11.7,11.6,4.9,1.8,0.5,453,193,399,193,126,62,32,48,29,154,424,253
PARA,6,46.77645454,-121.7323181,1620,3.7,783,175,109,1258,0.2,-1.7,1.2,6.9,9,14.9,15.9,16,16.9,8.6,4,3.1,-4.8,-9,-4.2,-1.4,-0.1,3,5.2,6.1,5.1,-0.1,-1.7,-3.2,-2.3,-5.3,-1.5,2.8,4.4,8.9,10.6,11.1,11,4.2,1.1,-0.1,478,202,427,205,130,62,33,51,30,158,445,269
TA01,7,46.74125599,-121.5580695,709,7.3,1513,236,145,355,3.3,1.6,5,11.1,14.2,20.9,22.4,22.4,22.6,13,7.3,6.1,-1.9,-6.6,-1,1.8,2.7,6,7.2,7.7,6.3,2,1,-0.5,0.7,-2.5,2,6.4,8.4,13.4,14.8,15,14.5,7.5,4.2,2.8,304,151,254,125,81,40,17,34,18,118,297,185
AO03,8,46.82679491,-121.5481655,906,6.1,1277,213,127,419,2.1,0.3,3.7,9.8,12.7,19.4,20.9,21.1,20.9,11.5,6.1,4.8,-3,-7.7,-2.1,0.7,1.6,5,6.6,7.1,5.5,1.2,0.1,-1.6,-0.4,-3.7,0.8,5.2,7.1,12.2,13.8,14.1,13.2,6.3,3.1,1.6,245,115,236,106,62,33,16,28,15,93,258,151
AB08,9,46.92012097,-121.5372401,1061,5.2,1106,199,118,496,1.2,-0.8,2.8,9,11.6,18.2,19.5,19.6,19.6,10.5,5.1,3.6,-3.6,-8.4,-2.9,0,1,4.3,6.1,6.6,5.1,0.7,-0.5,-2.2,-1.2,-4.6,-0.1,4.5,6.3,11.2,12.8,13.1,12.4,5.6,2.3,0.7,234,104,235,103,58,31,16,26,14,86,251,139
SUNR,10,46.92860325,-121.6550646,1817,2.9,681,157,98,923,-0.7,-2.8,0.4,6.3,8.2,14.2,15.5,15.5,16.5,7.7,2.8,1.6,-5.7,-10.2,-5.3,-2.3,-0.9,2.1,4.5,5.3,4.6,-0.9,-2.6,-4,-3.2,-6.5,-2.4,2,3.6,8.2,10,10.4,10.6,3.4,0.1,-1.2,293,130,274,122,78,40,26,33,19,94,285,173
AR07,11,46.77625738,-121.7479238,1483,4.2,858,184,114,1127,0.6,-1.2,1.7,7.5,9.6,15.5,16.5,16.5,17.5,9.2,4.5,3.6,-4.5,-8.6,-3.7,-1,0.3,3.4,5.6,6.4,5.3,0.3,-1.3,-2.9,-2,-4.9,-1,3.2,5,9.4,11.1,11.4,11.4,4.8,1.6,0.4,471,198,418,199,128,63,32,50,30,157,439,265
AX15,12,46.75028896,-121.8246074,1105,6.3,1275,220,134,488,2.3,0.8,4,10,12.7,19,19.5,19.9,20.8,12,6.5,5.2,-2.8,-7,-1.9,0.9,2,5.3,6.8,7.5,5.9,1.6,0.3,-1.2,-0.2,-3.1,1,5.4,7.3,12.2,13.2,13.7,13.4,6.8,3.4,2,327,146,288,137,106,60,31,43,25,124,329,183
TB13,13,46.74041198,-121.8480313,856,7.3,1508,240,148,297,3.3,1.9,5.2,11.4,14.2,20.7,21,21.5,22.3,13.3,7.6,6.1,-1.9,-6.1,-0.8,1.9,3,6.2,7.4,8.1,6.3,2.4,1.2,-0.4,0.7,-2.1,2.2,6.7,8.6,13.4,14.2,14.8,14.3,7.9,4.4,2.8,277,126,248,118,98,59,30,41,22,111,289,157
