id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.8,1667,231,144,164,2.7,5.5,8.8,11.8,13.9,21.1,27.2,21.8,21,14.8,7.3,5.1,-4,-2.8,-1.4,1.5,3.3,6.6,8.9,8.6,6,3.8,-0.4,-3.1,-0.6,1.4,3.7,6.7,8.6,13.9,18,15.2,13.5,9.3,3.4,1,127,194,169,157,205,58,3,93,53,187,324,117
AG05,2,46.7473436,-121.8043788,940,6.7,1431,209,129,311,1.3,4,7.4,10.3,12.3,19.5,26,20.4,19.9,13.6,6,3.8,-5.3,-4,-2.6,0.3,2.1,5.6,8.4,8,5.6,3.2,-1.4,-4.4,-2,0,2.4,5.3,7.2,12.6,17.2,14.2,12.8,8.4,2.3,-0.3,144,229,192,174,213,61,4,96,60,212,375,134
AV06,3,46.77629794,-121.7842335,1069,5.9,1271,198,122,521,0.7,3.3,6.5,9.5,11.1,18,24.8,19,18.6,12.6,5.3,3.3,-6,-4.6,-3.2,-0.3,1.5,5.1,8.1,7.7,5.5,2.7,-2,-5.1,-2.6,-0.6,1.6,4.6,6.3,11.6,16.4,13.3,12.1,7.7,1.6,-0.9,194,299,259,230,248,66,4,108,70,260,476,181
AM16,4,46.7686046,-121.757518,1206,5.2,1136,187,115,669,0.1,2.6,5.8,8.6,10.2,16.9,23.8,17.9,17.6,11.7,4.6,2.8,-6.6,-5.1,-3.9,-1,0.9,4.4,7.7,7.4,5.3,2.3,-2.5,-5.7,-3.2,-1.2,0.9,3.8,5.6,10.6,15.8,12.6,11.5,7,1,-1.5,198,311,272,239,254,66,4,107,72,267,490,188
AE10,5,46.76820597,-121.7432644,1455,4.3,960,171,104,944,-0.8,1.6,4.7,7.4,8.8,15.6,22.5,16.6,16.3,10.5,3.6,1.9,-7.4,-6,-4.9,-2,0.1,3.5,7,6.8,4.8,1.5,-3.4,-6.5,-4.1,-2.2,-0.1,2.7,4.4,9.6,14.8,11.7,10.6,6,0.1,-2.3,209,328,293,253,261,66,4,110,73,275,517,202
PARA,6,46.77645454,-121.7323181,1620,3.6,852,161,97,1170,-1.4,0.9,4,6.6,8,14.7,21.7,15.7,15.5,9.7,2.9,1.2,-8,-6.6,-5.7,-2.6,-0.5,2.9,6.5,6.3,4.5,1,-4,-7,-4.7,-2.8,-0.9,2,3.8,8.8,14.1,11,10,5.3,-0.6,-2.9,221,344,315,267,268,67,4,115,74,281,545,215
TA01,7,46.74125599,-121.5580695,709,7.1,1582,210,130,283,1.2,4.4,7.9,10.9,13.2,20.7,28.2,22.3,21.6,14.2,6.1,3.9,-5.7,-4,-2.6,0.5,2.3,5.9,8.7,7.8,5.7,3.1,-1.4,-4.5,-2.2,0.2,2.7,5.7,7.8,13.3,18.4,15.1,13.7,8.7,2.3,-0.3,136,256,194,158,155,43,3,66,42,189,395,159
AO03,8,46.82679491,-121.5481655,906,5.9,1329,191,112,361,0,3,6.4,9.5,11.7,19.2,26.4,20.9,19.7,12.7,5,2.7,-6.7,-5.1,-3.7,-0.6,1.2,5,8.1,7.2,4.8,2.3,-2.3,-5.6,-3.4,-1,1.4,4.4,6.4,12.1,17.2,14,12.2,7.5,1.4,-1.4,112,195,181,131,120,38,3,54,33,150,340,126
AB08,9,46.92012097,-121.5372401,1061,5.1,1157,179,103,443,-0.8,2,5.5,8.7,10.7,17.8,24.9,19.4,18.4,11.7,4,1.6,-7.1,-5.6,-4.4,-1.2,0.6,4.2,7.5,6.7,4.3,1.7,-2.9,-6.1,-3.9,-1.8,0.5,3.7,5.6,11,16.2,13,11.3,6.7,0.6,-2.2,109,178,182,124,114,36,3,49,31,138,329,113
SUNR,10,46.92860325,-121.6550646,1817,2.7,736,145,85,899,-2.5,-0.1,3,5.8,7.2,13.8,20.9,15.2,15,8.8,1.7,-0.2,-8.8,-7.4,-6.8,-3.5,-1.3,1.9,5.7,5.3,3.8,0.1,-4.9,-7.7,-5.7,-3.8,-1.9,1.1,3,7.9,13.3,10.2,9.4,4.4,-1.6,-4,143,221,206,151,158,47,4,68,44,163,359,134
