id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,7.1,1521,212,129,308,2.6,4.6,7.5,10.1,15.2,22.3,22.1,23,19.5,13,5.8,3.8,-3.7,-3.1,-1.9,-1.3,2.5,7.7,8.2,9.1,6.6,2.8,-2.3,-3.2,-0.6,0.7,2.8,4.4,8.8,15,15.2,16,13.1,7.9,1.8,0.3,330,330,163,157,49,37,54,29,119,222,217,253
AG05,2,46.7473436,-121.8043788,940,5.9,1289,192,115,572,1.2,3.2,5.9,8.5,13.5,20.6,20.7,21.6,18.2,11.7,4.4,2.5,-4.9,-4.4,-3.1,-2.5,1.3,6.7,7.6,8.6,6.1,2.1,-3.4,-4.5,-1.9,-0.6,1.4,3,7.4,13.7,14.1,15.1,12.1,6.9,0.5,-1,399,385,186,175,55,38,56,31,140,255,251,290
AV06,3,46.77629794,-121.7842335,1069,5.2,1142,182,111,915,0.6,2.5,5.1,7.7,12.3,19.1,19.5,20.2,16.9,10.7,3.7,2.1,-5.6,-5,-3.7,-3,0.7,6.1,7.3,8.3,6.1,1.6,-3.9,-5.2,-2.5,-1.2,0.7,2.4,6.5,12.6,13.4,14.2,11.5,6.1,-0.1,-1.6,535,507,251,230,66,40,62,35,162,309,316,387
AM16,4,46.7686046,-121.757518,1206,4.5,1024,173,105,1132,0.1,1.9,4.4,6.8,11.3,18,18.5,19.1,15.8,9.8,3,1.5,-6.1,-5.5,-4.4,-3.8,0.1,5.5,6.8,8,5.8,1.2,-4.5,-5.8,-3,-1.8,0,1.5,5.7,11.8,12.7,13.6,10.8,5.5,-0.8,-2.1,560,523,264,240,69,40,62,35,169,320,327,403
AE10,5,46.76820597,-121.7432644,1455,3.5,859,159,97,1496,-0.8,0.9,3.3,5.6,10,16.6,17.2,17.8,14.5,8.5,2,0.6,-6.9,-6.4,-5.4,-4.8,-0.7,4.5,6.1,7.4,5.3,0.4,-5.4,-6.6,-3.9,-2.8,-1.1,0.4,4.7,10.6,11.6,12.6,9.9,4.4,-1.7,-3,597,551,284,254,71,40,63,36,172,332,344,434
PARA,6,46.77645454,-121.7323181,1620,2.8,757,151,92,1761,-1.4,0.2,2.6,4.8,9.1,15.7,16.4,17,13.7,7.7,1.3,-0.1,-7.5,-7,-6.1,-5.4,-1.3,3.9,5.6,6.9,5,-0.1,-6,-7.1,-4.4,-3.4,-1.7,-0.3,3.9,9.8,11,11.9,9.3,3.8,-2.4,-3.6,630,574,303,265,74,41,65,38,177,340,360,463
TA01,7,46.74125599,-121.5580695,709,6.3,1403,192,117,543,1.5,3.6,6.6,9.1,14.2,21.7,22.9,23.5,19.5,11.9,4.3,2.7,-4.9,-4.5,-3,-2.4,1.5,6.8,7.6,8.5,6.2,1.9,-3.4,-4.5,-1.7,-0.4,1.8,3.3,7.8,14.2,15.2,16,12.8,6.9,0.4,-0.9,416,387,174,147,51,34,37,24,120,262,250,362
AO03,8,46.82679491,-121.5481655,906,5.2,1204,174,102,625,0.3,2.3,5.2,7.7,12.8,20.2,21.2,22.2,17.8,10.5,3.2,1.6,-6,-5.6,-4.1,-3.5,0.4,5.9,6.9,7.9,5.3,1.1,-4.3,-5.7,-2.9,-1.6,0.6,2.1,6.6,13.1,14.1,15.1,11.6,5.8,-0.5,-2,333,300,164,119,41,29,35,20,92,199,209,280
AB08,9,46.92012097,-121.5372401,1061,4.3,1048,165,97,700,-0.6,1.4,4.5,6.9,11.8,18.9,19.7,20.7,16.6,9.6,2.2,0.6,-6.5,-6.2,-4.8,-4.1,-0.1,5.1,6.3,7.3,4.9,0.6,-4.9,-6.2,-3.5,-2.4,-0.1,1.4,5.9,12,13,14,10.8,5.1,-1.4,-2.8,314,279,164,108,40,28,38,20,81,174,195,245
SUNR,10,46.92860325,-121.6550646,1817,2,656,138,85,1243,-2.4,-0.8,2,4.1,8.4,15,15.7,16.6,13.4,6.9,0.1,-1.3,-8.3,-8,-7.2,-6.3,-2,2.9,4.7,5.9,4.4,-1,-6.9,-7.9,-5.4,-4.4,-2.6,-1.1,3.2,8.9,10.2,11.2,8.9,3,-3.4,-4.6,383,367,193,139,50,31,57,26,106,190,218,283
AR07,11,46.77625738,-121.7479238,1483,3.3,825,157,95,1600,-1,0.6,3.1,5.4,9.7,16.3,17,17.5,14.3,8.3,1.8,0.4,-7.1,-6.6,-5.6,-5,-0.9,4.3,5.9,7.2,5.2,0.3,-5.6,-6.7,-4,-3,-1.2,0.2,4.4,10.3,11.4,12.3,9.8,4.3,-1.9,-3.1,619,568,297,261,73,41,64,38,176,337,355,451
