id1,id2,lat,long,elev,MAT,DD5,NFFD,FFP,PAS,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
TO04,1,46.7404328,-121.8883492,681,9.2,1930,284,190,139,5.5,8.7,9,15.6,17.5,20.7,21.6,24.6,18.6,12.1,9.9,2,0,1.6,1.3,4.5,6.2,8.4,9.8,10.4,6.6,4.9,3.8,-3.5,2.8,5.1,5.2,10.1,11.8,14.6,15.7,17.5,12.6,8.5,6.8,-0.8,237,220,253,49,64,100,48,22,90,414,232,200
AG05,2,46.7473436,-121.8043788,940,8,1648,266,172,261,4.1,7.3,7.4,14.1,15.8,19.1,20.2,23.1,17.3,10.8,8.5,0.7,-1.1,0.6,0.1,3.5,5.1,7.5,9.2,10,6.2,4.3,2.9,-4.7,1.5,3.9,3.8,8.8,10.4,13.3,14.7,16.6,11.8,7.6,5.7,-2,275,256,285,52,70,101,49,22,101,467,256,229
AV06,3,46.77629794,-121.7842335,1069,7.3,1463,255,163,436,3.5,6.6,6.6,13.2,14.6,17.6,19,21.7,16,9.8,7.9,0.3,-1.8,0,-0.4,2.9,4.6,7,8.9,9.7,6.1,3.8,2.4,-5.4,0.8,3.3,3.1,8,9.6,12.3,13.9,15.7,11.1,6.8,5.2,-2.6,369,337,383,69,84,108,54,25,115,566,321,307
AM16,4,46.7686046,-121.757518,1206,6.6,1294,245,155,563,3,5.9,5.8,12.4,13.7,16.5,17.9,20.6,14.9,8.9,7.2,-0.2,-2.3,-0.5,-1.1,2.3,4,6.3,8.5,9.4,5.9,3.4,1.8,-5.9,0.4,2.7,2.3,7.3,8.8,11.4,13.2,15,10.4,6.2,4.5,-3.1,379,347,401,70,87,107,54,24,118,583,326,319
AE10,5,46.76820597,-121.7432644,1455,5.6,1079,227,141,818,2.1,4.9,4.8,11.2,12.3,15.1,16.6,19.3,13.6,7.6,6.2,-1.1,-3.1,-1.3,-2.1,1.3,3.1,5.4,7.8,8.8,5.4,2.6,1,-6.7,-0.5,1.8,1.3,6.2,7.7,10.2,12.2,14.1,9.5,5.1,3.6,-3.9,403,365,432,74,90,107,55,25,119,603,341,343
PARA,6,46.77645454,-121.7323181,1620,4.9,942,215,134,1057,1.5,4.2,4.1,10.4,11.5,14.2,15.8,18.4,12.8,6.8,5.5,-1.8,-3.7,-1.9,-2.8,0.6,2.6,4.7,7.3,8.3,5.1,2.1,0.4,-7.2,-1.1,1.2,0.6,5.5,7,9.4,11.6,13.3,8.9,4.4,3,-4.5,428,380,464,78,94,108,56,26,121,617,357,365
TA01,7,46.74125599,-121.5580695,709,8.5,1796,268,175,262,4.1,7.7,7.9,14.8,16.7,20.2,22.2,24.9,18.7,11.1,8.8,1.1,-1,0.6,0.3,3.9,5.4,7.7,9.3,10,6.3,4.2,3.1,-4.6,1.5,4.2,4.1,9.3,11.1,13.9,15.8,17.4,12.5,7.7,6,-1.7,289,254,284,44,65,69,34,15,69,467,227,273
AO03,8,46.82679491,-121.5481655,906,7.3,1516,248,155,328,2.9,6.3,6.6,13.3,15.1,18.8,20.6,23.6,17,9.7,7.6,0.1,-2.1,-0.5,-0.8,2.7,4.3,6.8,8.7,9.4,5.5,3.4,2.1,-5.8,0.4,2.9,2.9,8,9.7,12.8,14.7,16.5,11.2,6.6,4.8,-2.9,236,198,266,39,52,59,32,12,53,355,194,216
AB08,9,46.92012097,-121.5372401,1061,6.4,1311,236,145,405,2,5.3,5.7,12.4,14,17.5,19.1,22,15.7,8.8,6.7,-1,-2.7,-1.1,-1.5,2.1,3.7,6,8.1,8.8,5,2.8,1.5,-6.3,-0.4,2.1,2.1,7.2,8.8,11.8,13.6,15.4,10.3,5.8,4.1,-3.6,229,185,266,40,51,57,33,11,47,310,186,193
SUNR,10,46.92860325,-121.6550646,1817,4.1,806,195,122,863,0.3,3.2,3.3,9.5,10.5,13.5,15.1,17.9,12.5,6,4.4,-2.9,-4.6,-3,-3.9,-0.3,1.8,3.7,6.5,7.4,4.5,1.2,-0.5,-7.9,-2.1,0.1,-0.3,4.6,6.2,8.6,10.8,12.6,8.5,3.6,2,-5.4,278,244,302,50,63,74,50,16,69,342,220,226
AR07,11,46.77625738,-121.7479238,1483,5.4,1039,224,140,906,1.9,4.7,4.6,11,12.1,14.8,16.4,19,13.4,7.4,6,-1.3,-3.3,-1.5,-2.3,1.1,3,5.2,7.6,8.6,5.3,2.5,0.8,-6.8,-0.7,1.6,1.1,6,7.6,10,12,13.8,9.3,5,3.4,-4,419,377,452,76,92,109,55,26,122,612,353,357
AX15,12,46.75028896,-121.8246074,1105,7.5,1516,256,163,345,3.6,6.7,6.9,13.4,15.1,18.3,19.5,22.5,16.7,10.2,8,0.2,-1.6,0.1,-0.5,2.9,4.7,6.9,8.8,9.6,5.9,3.8,2.4,-5.1,1,3.4,3.2,8.2,9.9,12.6,14.2,16,11.3,7,5.2,-2.4,299,275,312,56,72,101,50,24,103,487,274,249
TB13,13,46.74041198,-121.8480313,856,8.5,1780,273,179,202,4.7,7.8,8.2,14.7,16.7,20,21.1,24.1,18.2,11.6,9.1,1.2,-0.7,0.9,0.6,3.9,5.6,7.8,9.4,10.1,6.3,4.5,3.3,-4.2,2,4.3,4.4,9.3,11.1,13.9,15.2,17.1,12.2,8.1,6.2,-1.5,257,237,268,49,66,99,48,23,94,435,244,214
