tree,n_missing_total,n_missing_1980_on,n_outliers_total
IND701_raw,4046,44,2
IND702_raw,3589,44,7
IND705_raw,2876,44,10
IND706_raw,3133,45,8
IND707_raw,3428,44,2
IND708_raw,4020,45,2
IND710_raw,3896,44,9
IND711_raw,3804,44,12
IND712_raw,3991,45,8
IND713_raw,3964,44,7
IND714_raw,4016,44,2
IND715_raw,4022,44,7
IND716_raw,3624,44,5
IND718_raw,3764,44,14
IND719_raw,4020,44,4
IND720_raw,4029,44,2
IND722_raw,3053,45,6
IND723_raw,3136,45,7
IND724_raw,3675,45,3
IND725_raw,3986,45,5
IND728_raw,3310,44,12
IND729_raw,3436,45,8
IND730_raw,3661,45,10
IND731_raw,3799,44,14
IND732_raw,3109,45,5
IND733_raw,4042,45,2
IND734_raw,3831,45,8
IND735_raw,3300,45,10
IND736_raw,3375,45,25
IND737_raw,3194,45,6
IND738_raw,3789,45,4
IND739_raw,3179,45,8
IND740_raw,3841,45,2
IND741_raw,2995,45,11
IND742_raw,3714,44,13
IND743_raw,3915,45,3
IND746_raw,3269,45,11
IND747_raw,3875,45,4
IND748_raw,3425,45,13
IND749_raw,3564,45,15
IND750_raw,4028,45,2
IND751_raw,3921,45,5
IND752_raw,3982,45,1
IND753_raw,3632,45,3
IND754_raw,3800,45,8
IND755_raw,3719,45,5
IND756_raw,3486,45,7
IND757_raw,3549,45,10
IND758_raw,3161,45,10
IND759_raw,3501,45,12
IND760_raw,3723,45,8
IND761_raw,3351,45,7
IND762_raw,3593,45,8
IND763_raw,3914,45,3
IND765_raw,3924,45,1
IND766_raw,3528,45,5
IND767_raw,3387,45,12
IND769_raw,3183,45,7
IND772_raw,3419,45,8
IND773_raw,2469,45,9
IND774_raw,3304,45,7
IND775_raw,3432,45,4
IND776_raw,3413,45,14
IND778_raw,3591,45,6
IND779_raw,3959,45,1
IND782_raw,2700,45,8
IND787_raw,3918,44,5
IND788_raw,3833,45,6
IND789_raw,3964,44,5
IND790_raw,3464,44,12
IND795_raw,3994,44,3
IND797_raw,3651,44,5
IND798_raw,3754,44,8
IND799_raw,4062,45,1
IND800_raw,4047,45,0
IND803_raw,3149,45,5
IND804_raw,3791,45,5
IND806_raw,3346,45,16
IND809_raw,3721,45,9
IND810_raw,3467,45,12
IND811_raw,3556,45,9
IND812_raw,3027,45,6
IND813_raw,3797,45,8
IND815_raw,3768,45,7
IND816_raw,3337,45,11
IND817_raw,3189,45,15
IND818_raw,4008,45,2
IND819_raw,3804,45,2
IND820_raw,3749,45,8
IND822_raw,4035,45,3
IND823_raw,3865,45,7
IND824_raw,3794,45,3
IND825_raw,3558,45,7
IND826_raw,3692,45,6
IND831_raw,3760,45,6
IND832_raw,2883,45,10
IND833_raw,3988,45,0
IND834_raw,3590,45,4
IND850_raw,3794,45,8
IND851_raw,3201,45,11
IND852_raw,4084,45,4
IND853_raw,3171,45,8
IND855_raw,4015,45,4
IND856_raw,3319,45,5
IND859_raw,3624,45,1
IND862_raw,4084,45,4
IND863_raw,3834,45,4
IND865_raw,4036,45,4
IND866_raw,3864,45,5
IND867_raw,3779,45,4
IND869_raw,3938,45,1
IND870_raw,3766,45,3
