tree,n_missing_total,n_missing_1980_on,n_outliers_total
741021_raw,164,45,1
741022_raw,191,45,2
741031_raw,103,45,11
741032_raw,57,45,13
741041_raw,177,45,3
741042_raw,123,45,3
741051_raw,130,45,0
741052_raw,101,45,1
741061_raw,92,45,6
741062_raw,89,45,3
741071_raw,185,45,1
741072_raw,48,45,13
741081_raw,170,45,4
741082_raw,124,45,4
741091_raw,155,45,3
741092_raw,90,45,10
741101_raw,274,45,4
741102_raw,129,45,3
741111_raw,238,45,2
741112_raw,196,45,6
741121_raw,344,45,2
741122_raw,254,45,4
741131_raw,205,45,1
741132_raw,92,45,7
741141_raw,189,45,3
741142_raw,114,45,6
744011_raw,230,45,1
744012_raw,167,45,3
