tree,n_missing_total,n_missing_1980_on,n_outliers_total
RMF01A_raw,263,14,1
RMF01B_raw,255,14,2
RMF02A_raw,240,14,0
RMF02B_raw,258,24,0
RMF03A_raw,263,14,0
RMF03B_raw,256,14,0
RMF04A_raw,309,14,0
RMF04B_raw,316,14,0
RMF05A_raw,296,14,1
RMF05B_raw,301,14,0
RMF06A_raw,251,14,0
RMF06B_raw,253,14,0
RMF08A_raw,342,45,0
RMF08B_raw,296,45,1
RMF09A_raw,286,14,1
RMF09B_raw,295,14,2
RMF10A_raw,256,14,4
RMF10B_raw,181,14,4
RMF11A_raw,313,14,0
RMF11B_raw,305,14,1
RMF12A_raw,301,14,1
RMF12B_raw,321,14,0
RMF13A_raw,324,14,1
RMF13B_raw,309,14,1
RMF14A_raw,247,25,2
RMF14B_raw,236,14,1
RMF15A_raw,241,14,1
RMF15B_raw,276,14,3
RMF16A_raw,256,14,0
RMF16B_raw,236,14,0
RMF17A_raw,230,14,4
RMF17B_raw,255,14,2
RMF18A_raw,309,14,0
RMF18B_raw,332,14,0
RMF19A_raw,323,24,0
RMF19B_raw,336,24,0
RMF20A_raw,293,14,2
RMF20B_raw,293,14,1
RMF21A_raw,296,45,0
RMF21B_raw,309,45,0
RMF22A_raw,327,45,0
RMF22B_raw,20,20,3
RMF22C_raw,390,45,0
RCF14A_raw,185,45,2
RCF15A_raw,138,37,5
RCF16A_raw,161,37,1
RCF17A_raw,154,45,3
RCF18A_raw,280,37,0
RCF19A_raw,341,45,0
RCF19B_raw,257,45,3
RCF20A_raw,321,45,0
RCF21A_raw,155,38,3
RCF21B_raw,208,45,4
RCF22B_raw,84,38,10
RCF23A_raw,146,45,1
RCF23B_raw,138,45,5
RCF24A_raw,84,45,8
RCF24B_raw,48,38,11
RCF25A_raw,110,38,3
RCF25B_raw,108,38,6
RCF26A_raw,103,38,5
RCF26B_raw,114,38,2
RCF27A_raw,108,38,7
RCF27B_raw,87,38,7
RCF28A_raw,70,38,2
RCF28B_raw,101,38,1
RCF29A_raw,75,38,1
RCF29B_raw,86,38,5
RCF30A_raw,154,45,5
RCF30B_raw,99,38,6
RCF31A_raw,55,38,5
RCF31B_raw,64,38,5
RCF32A_raw,60,38,5
RCF32B_raw,139,38,1
RCF33A_raw,68,38,6
RCF33B_raw,71,38,4
RCF34A_raw,67,38,5
RCF34B_raw,60,38,6
RCF34D_raw,75,38,4
RCF34E_raw,133,38,3
RCF36B_raw,59,38,3
RCF37A_raw,77,38,5
RCF37B_raw,79,38,3
RCF38A_raw,97,38,2
RCF38B_raw,100,38,4
RCF39A_raw,151,38,2
RCF39B_raw,131,38,2
RCF40A_raw,260,38,0
RCF40B_raw,269,38,0
