tree,n_missing_total,n_missing_1980_on,n_outliers_total
qgbc01e_raw,140,2,3
qgbc01n_raw,180,2,1
qgbc02e_raw,176,2,4
qgbc02n_raw,199,2,2
qgbc03e_raw,160,2,1
qgbc03n_raw,174,2,3
qgbc04e_raw,172,2,2
qgbc04n_raw,171,2,1
qgbc05e_raw,134,2,3
qgbc05n_raw,122,2,3
qgbc06e_raw,171,2,2
qgbc06n_raw,162,2,0
qgbc07e_raw,173,2,2
qgbc07n_raw,176,2,2
qgbc08e_raw,247,2,0
qgbc08n_raw,140,2,1
qgbc09e_raw,169,2,1
qgbc09n_raw,143,2,4
qgbc10e_raw,149,2,4
qgbc10n_raw,163,2,0
qgbc11e_raw,168,2,2
qgbc11n_raw,168,2,3
qgbc12e_raw,170,2,1
qgbc12n_raw,171,2,1
qgbc13e_raw,139,2,1
qgbc13n_raw,121,2,2
qgbc14e_raw,86,2,3
qgbc14n_raw,50,2,0
qgbc15e_raw,165,2,1
qgbc15n_raw,159,2,5
qgbc16e_raw,127,2,1
qgbc16n_raw,122,2,3
qgbc17e_raw,69,2,5
qgbc17n_raw,159,22,1
qgbc18e_raw,146,2,1
qgbc18n_raw,140,2,2
qgbc19e_raw,162,2,3
qgbc19n_raw,124,2,4
qgbc20e_raw,163,2,4
qgbc20n_raw,133,2,4
qgbc21e_raw,179,2,2
qgbc21n_raw,142,2,3
qgbc22e_raw,172,2,3
qgbc22n_raw,163,2,3
qgbc23e_raw,117,2,3
qgbc23n_raw,118,2,3
qgbc24e_raw,140,2,1
qgbc24n_raw,140,2,2
qgbc25e_raw,166,2,5
qgbc25n_raw,164,2,5
qgbc26e_raw,2,2,2
qgbc26n_raw,52,2,1
qgbc27e_raw,165,2,1
qgbc27n_raw,179,2,1
qgbc28e_raw,172,2,4
qgbc28n_raw,130,2,1
qgbc29e_raw,189,2,0
qgbc29n_raw,193,2,3
qgbc30e_raw,147,2,3
qgbc30n_raw,120,2,1
