tree,n_missing_total,n_missing_1980_on,n_outliers_total
ROR03A_raw,435,45,10
ROR03B_raw,186,45,19
ROR03C_raw,398,45,11
ROR03E_raw,531,45,2
ROR04A_raw,113,38,18
ROR04C_raw,129,45,19
ROR06_raw,349,45,11
ROR08A_raw,106,27,4
ROR08C_raw,164,27,7
ROR12A_raw,345,45,9
ROR12B_raw,276,45,16
ROR14A_raw,478,27,5
ROR14B_raw,482,27,1
ROR16A_raw,356,34,4
ROR17A_raw,285,27,7
ROR20A_raw,238,45,11
ROR20B_raw,248,45,9
ROR24A_raw,189,27,12
ROR27A_raw,451,27,3
ROR27B_raw,469,27,3
ROR29A_raw,352,45,6
ROR29B_raw,412,45,6
ROR31A_raw,498,26,2
ROR31B_raw,493,44,2
ROR45A_raw,556,27,2
ROR45B_raw,547,26,4
ROR46A_raw,356,26,7
ROR50A_raw,376,26,6
ROR50B_raw,535,26,1
ROR60A_raw,305,26,5
ROR60C_raw,243,27,4
ROR60D_raw,246,27,5
ROR61A_raw,332,26,2
ROR61C_raw,333,26,2
ROR61D_raw,320,26,4
ROR65A_raw,480,26,1
ROR65B_raw,279,26,9
ROR67A_raw,515,26,2
ROR67B_raw,505,26,1
ROR68A_raw,510,26,2
ROR71A_raw,401,26,5
ROR71B_raw,386,26,5
ROR72A_raw,440,26,6
ROR72B_raw,440,26,3
ROR72C_raw,544,45,1
ROR72D_raw,477,26,5
