tree,n_missing_total,n_missing_1980_on,n_outliers_total
EMP01A_raw,306,21,0
EMP02A_raw,95,20,2
EMP03A_raw,309,24,0
EMP04A_raw,257,21,0
EMP05A_raw,154,45,4
EMP06A_raw,228,20,3
EMP08A_raw,149,20,4
EMP09A_raw,250,21,0
EMP10A_raw,259,20,0
EMP11A_raw,228,20,1
EMP12A_raw,24,20,2
EMP13A_raw,52,44,2
EMP13B_raw,56,44,7
EMP14A_raw,101,21,4
EMP15A_raw,275,20,0
EMP16A_raw,289,20,1
EMP17A_raw,291,20,0
EMP18A_raw,252,20,0
EMP19A_raw,273,20,0
EMP20A_raw,285,20,0
EMP21A_raw,208,20,1
EMP22A_raw,258,20,0
EMP23A_raw,82,21,1
EMP24A_raw,228,23,0
EMP25A_raw,275,20,1
EMP26A_raw,268,26,1
EMP27A_raw,304,20,0
EMP28A_raw,295,20,1
EMP29A_raw,287,20,1
EMP33A_raw,281,20,0
EMP34A_raw,218,20,1
EMP35A_raw,300,20,0
EMP45A_raw,129,45,2
EMP46A_raw,236,45,2
