age_CE,96B201a_raw,96B201b_raw,96B202a_raw,96B202b_raw,96B203b_raw,96B204a_raw,96B204b_raw,96B205a_raw,96B205b_raw,96B206a_raw,96B206b_raw,96B207a_raw,96B211a_raw,96B211b_raw,96B212b_raw,96B213b_raw,96B214b_raw,96B215a_raw,96B215b_raw,96B216a_raw,96B218a_raw,96B218b_raw,96B219a_raw,96B219b_raw,96B201a_raw_outlier_flag,96B201b_raw_outlier_flag,96B202a_raw_outlier_flag,96B202b_raw_outlier_flag,96B203b_raw_outlier_flag,96B204a_raw_outlier_flag,96B204b_raw_outlier_flag,96B205a_raw_outlier_flag,96B205b_raw_outlier_flag,96B206a_raw_outlier_flag,96B206b_raw_outlier_flag,96B207a_raw_outlier_flag,96B211a_raw_outlier_flag,96B211b_raw_outlier_flag,96B212b_raw_outlier_flag,96B213b_raw_outlier_flag,96B214b_raw_outlier_flag,96B215a_raw_outlier_flag,96B215b_raw_outlier_flag,96B216a_raw_outlier_flag,96B218a_raw_outlier_flag,96B218b_raw_outlier_flag,96B219a_raw_outlier_flag,96B219b_raw_outlier_flag
1709,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,NA,NA,NA,NA,1.94,NA,NA,NA,1.2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE
1710,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,1.39,NA,NA,NA,1.24,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1711,NA,NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,NA,NA,NA,NA,NA,2.48,NA,NA,NA,2.57,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE
1712,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,1.16,NA,NA,NA,1.57,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1713,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,NA,NA,NA,NA,NA,1.81,NA,NA,NA,1.42,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE
1714,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.18,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1715,NA,NA,1.75,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,NA,3.42,NA,NA,NA,0.92,NA,NA,NA,1.05,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1716,NA,NA,0.46,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,2.01,NA,NA,NA,0.39,NA,NA,NA,0.89,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1717,NA,NA,0.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1.87,NA,NA,NA,0.39,NA,NA,NA,1.37,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1718,NA,NA,0.89,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,0.8,NA,NA,NA,0.51,NA,NA,NA,0.95,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1719,NA,NA,1.16,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,0.67,NA,NA,NA,0.79,NA,NA,NA,1.26,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1720,NA,NA,1.11,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,0.62,NA,NA,NA,0.78,NA,NA,NA,1.67,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1721,NA,NA,0.68,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,3.23,NA,NA,NA,1.13,NA,NA,NA,1.42,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1722,NA,NA,1.9,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,NA,3.78,NA,NA,NA,1.11,NA,NA,NA,2.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1723,NA,NA,1.64,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,3.5,NA,NA,NA,0.98,NA,NA,NA,2.16,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,FALSE
1724,NA,NA,2.91,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,3.36,NA,NA,NA,1.08,NA,NA,2.84,2.85,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE
1725,NA,NA,1.06,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,2,NA,NA,NA,0.51,NA,NA,1.73,1.83,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1726,NA,NA,1.02,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,2.76,NA,NA,NA,0.74,NA,NA,2.47,1.4,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE
1727,NA,NA,1.28,1.31,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.47,NA,2.56,NA,NA,NA,1.1,NA,NA,2.64,1.86,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE
1728,NA,NA,0.9,1.12,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.95,NA,1.38,NA,NA,NA,0.73,NA,NA,2.33,1.53,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1729,NA,NA,1.05,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.98,NA,1.34,NA,NA,NA,0.83,NA,NA,2.5,1.77,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE
1730,NA,NA,0.74,0.87,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.89,NA,1.05,NA,NA,NA,0.62,NA,NA,1.27,1.09,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1731,NA,NA,0.71,0.77,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.5,NA,0.79,NA,NA,NA,0.55,NA,NA,1.13,0.94,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1732,NA,NA,0.94,0.92,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.96,NA,0.69,NA,NA,NA,0.64,NA,NA,1.2,1.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
1733,NA,NA,1.56,1.8,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94,NA,0.87,NA,NA,1.64,1.04,NA,NA,1.45,1.73,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1734,NA,NA,1.59,1.93,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.89,NA,0.69,NA,NA,2.08,0.87,NA,NA,1.33,1.81,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1735,NA,NA,1.43,1.64,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.93,NA,0.57,NA,NA,1.54,0.97,NA,NA,2.46,1.99,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE
1736,NA,NA,1.52,1.78,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1.22,NA,0.69,NA,NA,1.55,0.99,NA,NA,3.08,2.32,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE
1737,NA,NA,1.32,1.45,NA,NA,NA,NA,NA,NA,NA,NA,1,1.09,NA,0.58,NA,NA,1.89,0.81,NA,NA,3,2.19,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE
1738,NA,NA,1.02,1.09,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.99,NA,0.44,NA,NA,1.12,0.48,NA,NA,2.53,1.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE
1739,NA,NA,0.82,0.82,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1,NA,0.51,NA,NA,1.12,0.72,NA,NA,1.83,1.96,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1740,NA,NA,1.24,1.41,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.9,NA,0.59,NA,NA,1.86,0.95,NA,NA,2.05,2.36,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1741,NA,NA,1.25,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.97,NA,0.74,NA,NA,1.68,1.01,NA,NA,1.74,1.99,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1742,NA,NA,0.8,1.01,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.91,NA,0.77,NA,NA,1.65,0.76,NA,NA,1.54,1.84,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1743,NA,NA,0.68,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.67,NA,0.5,NA,NA,0.89,0.64,NA,NA,1.25,1.45,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1744,NA,NA,0.72,0.71,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.92,0.62,0.82,NA,NA,1.36,0.9,NA,NA,1.05,1.34,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1745,NA,NA,0.68,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.65,0.47,0.54,NA,NA,0.93,0.59,NA,NA,0.88,1.14,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1746,NA,NA,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.85,0.59,0.71,NA,NA,1.15,0.52,NA,NA,1.02,0.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1747,NA,NA,0.96,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1.12,0.82,0.92,NA,NA,1.87,0.66,NA,NA,1.08,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1748,NA,NA,0.68,0.81,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.16,1.03,0.94,NA,NA,1.84,0.64,NA,NA,1.24,1.38,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1749,NA,NA,0.8,0.86,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.79,0.77,0.79,NA,NA,1.41,0.57,NA,NA,1.44,1.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1750,NA,NA,0.82,0.96,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1.01,0.86,0.98,NA,NA,1.26,0.68,NA,NA,1.54,1.66,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1751,NA,NA,1.13,1.39,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.98,0.97,1.11,NA,NA,0.58,0.62,NA,NA,1.77,1.68,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1752,NA,NA,1.09,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.76,0.64,0.61,NA,NA,0.56,0.61,NA,NA,1.56,1.64,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1753,NA,NA,1.2,1.32,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.69,0.5,0.57,NA,NA,0.72,0.57,NA,NA,1.71,1.66,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1754,NA,NA,1.15,1.55,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.79,0.66,0.8,NA,NA,1.18,0.69,NA,NA,1.63,1.81,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1755,NA,NA,0.66,0.64,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.47,0.56,0.76,NA,NA,0.58,0.32,NA,NA,0.85,1.23,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1756,NA,NA,0.54,0.74,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.79,0.94,1.26,NA,NA,0.9,0.57,NA,NA,0.88,0.87,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1757,NA,NA,0.75,0.88,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.83,1.09,1.34,NA,NA,1.28,0.91,NA,NA,0.95,0.91,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1758,NA,NA,0.96,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.9,0.84,1.05,NA,NA,1.05,0.93,NA,NA,1,1.12,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1759,NA,NA,0.65,0.84,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.87,0.88,1.02,NA,NA,0.91,0.71,NA,NA,1.39,1.09,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1760,NA,NA,0.77,0.58,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.91,0.71,1.09,NA,NA,1.05,0.59,NA,NA,1.15,0.98,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1761,NA,NA,0.93,0.64,NA,NA,NA,NA,NA,NA,NA,NA,0.82,1.05,0.63,0.86,NA,NA,1.31,0.52,NA,NA,1.19,1.08,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1762,NA,NA,1.04,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.12,0.61,1,NA,NA,1.52,0.61,NA,NA,1.78,1.78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1763,NA,NA,1.21,1.41,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.94,0.88,1.12,NA,NA,1.67,0.66,NA,NA,1.69,1.52,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1764,NA,NA,1.86,2.09,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.98,1.26,1.22,NA,NA,1.92,0.69,NA,NA,1.78,1.81,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1765,NA,NA,1.42,1.61,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.91,0.9,0.9,NA,NA,1.33,0.73,NA,NA,1.46,1.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1766,NA,NA,1.45,1.92,NA,NA,NA,NA,NA,NA,NA,NA,1.09,1.09,0.63,0.95,NA,1.37,1.33,0.47,NA,NA,1.33,1.63,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1767,NA,NA,1.2,1.46,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1.27,0.78,0.72,NA,2.17,1.51,0.7,NA,NA,1.18,1.34,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1768,NA,NA,1.18,1.23,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.23,0.79,0.74,NA,1.43,1.25,0.74,NA,NA,1.41,1.31,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1769,NA,NA,0.96,1.22,NA,NA,NA,NA,NA,NA,NA,NA,0.93,1.05,0.94,1.12,NA,1.42,1.28,0.7,NA,NA,0.92,1.05,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1770,NA,NA,1.11,1.22,NA,NA,NA,NA,NA,NA,NA,NA,0.93,1.12,0.87,1.05,NA,1.04,1.37,0.79,NA,NA,1.14,1.05,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1771,NA,NA,1.12,1.28,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.23,1.16,0.91,NA,1.9,1.55,0.93,NA,NA,1.4,0.87,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1772,NA,NA,1.45,1.32,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.16,0.94,0.83,NA,1.49,1.55,0.63,NA,NA,1.5,0.83,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1773,NA,NA,1.67,1.71,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.94,1.18,0.83,NA,2.08,2.72,0.77,NA,NA,1.9,1.09,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE
