tree,n_missing_total,n_missing_1980_on,n_outliers_total
A9801E_raw,168,27,0
A9801W_raw,168,27,0
A9803N_raw,194,27,0
A9803S_raw,194,27,0
A9803E_raw,169,27,0
A9803W_raw,169,27,0
A9804N_raw,162,27,1
A9804S_raw,162,27,0
A9804E_raw,170,27,1
A9805N_raw,33,27,2
A9805S_raw,135,45,1
A9806N_raw,96,27,1
A9806S_raw,96,27,3
A9807E_raw,110,45,2
A9807W_raw,82,45,2
A9808N_raw,118,27,1
A9808S_raw,119,28,0
A9809N_raw,151,27,1
A9809S_raw,151,27,0
A9812N_raw,118,27,4
A9812S_raw,118,27,2
A9813E_raw,129,27,2
A9813W_raw,133,27,0
A9814N_raw,156,27,1
A9814S_raw,156,27,0
A9814E_raw,161,27,0
A9814W_raw,161,27,1
A9816E_raw,107,45,1
A9817E_raw,140,27,0
A9817W_raw,140,27,0
A9818E_raw,124,27,0
A9818W_raw,124,27,1
