"","years","Tag","Ring_width(mm)","LongW","LongE","LatN","LatS","species","speciesfull"
"59",2007,"PB.6",1.048,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"60",2007,"PB.7",2.477,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"61",2007,"PB.10",0.516,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"62",2007,"RB.3",2.204,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"63",2007,"RB.4",1.728,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"64",2007,"RB.10",2.415,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"65",2007,"USF.23",0.768,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"66",2007,"USF.7",1.481,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"67",2007,"HCL.12",0.483,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"68",2007,"USF.8",1.68,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"69",2006,"HCL.2",0.522,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"70",2006,"HCL.4",2.019,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"71",2006,"HCL.15",2.582,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"72",2006,"HCU.4",4.02,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"73",2006,"HCU.5",0.367,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"74",2006,"HCU.6",3.168,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"75",2006,"HC.7",1.268,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"76",2006,"PB.6",1.523,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"77",2006,"PB.7",2.017,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"78",2006,"PB.10",1.107,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"79",2006,"RB.3",2.659,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"80",2006,"RB.4",1.763,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"81",2006,"RB.10",2.534,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"82",2006,"USF.23",0.97,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"83",2006,"USF.7",1.697,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"84",2006,"HCL.12",1.288,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"85",2006,"USF.8",1.972,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"86",2005,"HCL.2",0.552,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"87",2005,"HCL.4",2.243,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"88",2005,"HCL.15",2.078,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"89",2005,"HCU.4",3.062,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"90",2005,"HCU.5",0.424,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"91",2005,"HCU.6",3.236,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"92",2005,"HC.7",1.117,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"93",2005,"PB.6",1.678,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"94",2005,"PB.7",2.139,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"95",2005,"PB.10",0.704,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"96",2005,"RB.3",2.325,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"97",2005,"RB.4",1.18,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"98",2005,"RB.10",2.714,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"99",2005,"USF.23",1.027,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"100",2005,"USF.7",1.362,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"101",2005,"HCL.12",1.288,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"102",2005,"USF.8",1.239,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"103",2004,"HCL.2",0.364,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"104",2004,"HCL.4",1.715,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"105",2004,"HCL.15",1.239,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"106",2004,"HCU.4",4.705,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"107",2004,"HCU.5",0.685,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"108",2004,"HCU.6",5.28,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"109",2004,"HC.7",1.492,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"110",2004,"PB.6",0.777,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"111",2004,"PB.7",2.569,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"112",2004,"PB.10",1.538,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"113",2004,"RB.3",1.832,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"114",2004,"RB.4",1.5,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"115",2004,"RB.10",2.965,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"116",2004,"USF.23",1.483,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"117",2004,"USF.7",1.95,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"118",2004,"HCL.12",1.076,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"119",2004,"USF.8",2.578,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"120",2003,"HCL.2",0.23,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"121",2003,"HCL.4",1.551,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"122",2003,"HCL.15",1.732,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"123",2003,"HCU.4",2.133,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"124",2003,"HCU.5",0.615,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"125",2003,"HCU.6",4.986,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"126",2003,"HC.7",1.871,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"127",2003,"PB.6",1.114,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"128",2003,"PB.7",2.244,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"129",2003,"PB.10",1.328,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"130",2003,"RB.3",1.347,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"131",2003,"RB.4",1.013,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"132",2003,"RB.10",2.709,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"133",2003,"USF.23",1.58,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"134",2003,"USF.7",1.886,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"135",2003,"HCL.12",0.945,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"136",2003,"USF.8",1.772,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"137",2002,"HCL.2",0.212,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"138",2002,"HCL.4",1.703,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"139",2002,"HCL.15",1.114,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"140",2002,"HCU.4",2.787,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"141",2002,"HCU.5",0.91,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"142",2002,"HCU.6",3.353,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"143",2002,"HC.7",2.572,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"144",2002,"PB.6",0.74,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"145",2002,"PB.7",2.1,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"146",2002,"PB.10",1.083,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"147",2002,"RB.3",1.505,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"148",2002,"RB.4",0.905,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"149",2002,"RB.10",1.806,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"150",2002,"USF.23",2.322,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"151",2002,"USF.7",1.632,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"152",2002,"HCL.12",0.488,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"153",2002,"USF.8",2.208,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"154",2001,"HCL.2",0.443,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"155",2001,"HCL.4",1.421,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"156",2001,"HCL.15",1.486,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"157",2001,"HCU.4",3.488,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"158",2001,"HCU.5",1.237,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"159",2001,"HCU.6",4.221,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"160",2001,"HC.7",3.539,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"161",2001,"PB.6",0.974,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"162",2001,"PB.7",1.963,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"163",2001,"PB.10",1.19,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"164",2001,"RB.3",1.186,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"165",2001,"RB.4",0.887,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"166",2001,"RB.10",1.434,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"167",2001,"USF.23",2.103,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"168",2001,"USF.7",1.77,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"169",2001,"HCL.12",0.59,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"170",2001,"USF.8",1.444,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"171",2000,"HCL.2",0.657,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"172",2000,"HCL.4",1.537,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"173",2000,"HCL.15",1.465,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"174",2000,"HCU.4",3.479,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"175",2000,"HCU.5",0.947,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"176",2000,"HCU.6",3.176,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"177",2000,"HC.7",2.283,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"178",2000,"PB.6",0.644,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"179",2000,"PB.7",1.267,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"180",2000,"PB.10",0.833,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"181",2000,"RB.3",1.162,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"182",2000,"RB.4",0.998,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"183",2000,"RB.10",1.458,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"184",2000,"USF.23",1.393,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"185",2000,"USF.7",1.779,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"186",2000,"HCL.12",0.582,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"187",2000,"USF.8",1.301,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"188",1999,"HCL.2",1.383,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"189",1999,"HCL.4",2.07,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"190",1999,"HCL.15",2.602,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"191",1999,"HCU.4",4.288,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"192",1999,"HCU.5",1.337,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"193",1999,"HCU.6",3.028,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"194",1999,"HC.7",3.221,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"195",1999,"PB.6",0.809,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"196",1999,"PB.7",1.85,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"197",1999,"PB.10",1.309,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"198",1999,"RB.3",1.752,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"199",1999,"RB.4",1.552,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"200",1999,"RB.10",2.087,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"201",1999,"USF.23",1.768,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"202",1999,"USF.7",1.731,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"203",1999,"HCL.12",1.198,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"204",1999,"USF.8",1.553,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"205",1998,"HCL.2",1.329,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"206",1998,"HCL.4",1.926,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"207",1998,"HCL.15",2.918,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"208",1998,"HCU.4",3.55,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"209",1998,"HCU.5",1.365,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"210",1998,"HCU.6",2.848,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"211",1998,"HC.7",3.02,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"212",1998,"PB.6",0.537,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"213",1998,"PB.7",2.331,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"214",1998,"PB.10",1.508,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"215",1998,"RB.3",1.941,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"216",1998,"RB.4",1.48,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"217",1998,"RB.10",1.728,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"218",1998,"USF.23",1.396,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"219",1998,"USF.7",2.252,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"220",1998,"HCL.12",0.987,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"221",1998,"USF.8",1.688,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"222",1997,"HCL.2",1.947,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"223",1997,"HCL.4",1.819,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"224",1997,"HCL.15",3.893,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"225",1997,"HCU.4",4.555,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"226",1997,"HCU.5",1.95,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"227",1997,"HCU.6",3.911,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"228",1997,"HC.7",5.042,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"229",1997,"PB.6",1.223,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"230",1997,"PB.7",2.78,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"231",1997,"PB.10",1.43,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"232",1997,"RB.3",3.154,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"233",1997,"RB.4",2.98,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"234",1997,"RB.10",2.242,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"235",1997,"USF.23",1.588,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"236",1997,"USF.7",2.111,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"237",1997,"HCL.12",0.944,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"238",1997,"USF.8",2.138,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"239",1996,"HCL.2",2.303,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"240",1996,"HCL.4",1.527,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"241",1996,"HCL.15",2.287,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"242",1996,"HCU.4",4.844,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"243",1996,"HCU.5",1.884,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"244",1996,"HCU.6",5.214,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"245",1996,"HC.7",4.276,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
"246",1996,"PB.6",1.374,-83.47845,-83.42166,35.07382,35.02734,"LITU","Liriodendron tulipifera"
