age_CE,513011_raw,513012_raw,513021_raw,513022_raw,513031_raw,513032_raw,513041_raw,513042_raw,513051_raw,513052_raw,513061_raw,513062_raw,513071_raw,513072_raw,513081_raw,513082_raw,513091_raw,513092_raw,513101_raw,513102_raw,513011_raw_outlier_flag,513012_raw_outlier_flag,513021_raw_outlier_flag,513022_raw_outlier_flag,513031_raw_outlier_flag,513032_raw_outlier_flag,513041_raw_outlier_flag,513042_raw_outlier_flag,513051_raw_outlier_flag,513052_raw_outlier_flag,513061_raw_outlier_flag,513062_raw_outlier_flag,513071_raw_outlier_flag,513072_raw_outlier_flag,513081_raw_outlier_flag,513082_raw_outlier_flag,513091_raw_outlier_flag,513092_raw_outlier_flag,513101_raw_outlier_flag,513102_raw_outlier_flag
1663,NA,NA,NA,NA,NA,NA,1.73,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,NA,NA,NA,NA,2.25,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,NA,NA,NA,NA,2.57,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,NA,NA,NA,NA,3.62,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,NA,NA,NA,NA,3.02,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,NA,NA,NA,NA,2.96,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,NA,NA,NA,NA,3.21,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,NA,NA,NA,NA,3.17,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,NA,NA,NA,NA,3.24,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,NA,NA,NA,NA,3.17,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,NA,NA,NA,NA,1.83,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,NA,NA,NA,NA,1.86,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,NA,NA,NA,NA,3.29,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,NA,NA,NA,NA,2.71,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,NA,NA,NA,NA,2.3,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,NA,NA,NA,NA,1.44,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,NA,NA,NA,NA,1.65,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,NA,NA,NA,NA,1.96,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,NA,NA,NA,NA,2.53,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,NA,NA,NA,NA,1.41,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,NA,NA,NA,NA,1.8,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,NA,NA,NA,NA,2.47,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,NA,NA,NA,NA,2.48,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,NA,NA,NA,NA,2.15,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,NA,NA,NA,NA,2.12,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,NA,NA,NA,NA,1.91,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,NA,NA,NA,NA,1.93,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA,NA,1.81,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,NA,NA,NA,NA,2.44,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,NA,NA,NA,NA,2.34,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,NA,NA,NA,NA,2.37,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,NA,NA,NA,NA,2.07,2.54,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
1695,NA,NA,NA,NA,NA,NA,1.7,2.18,NA,NA,NA,NA,NA,NA,NA,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
1696,NA,NA,NA,NA,NA,NA,1.84,2.15,NA,NA,NA,NA,NA,NA,NA,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
1697,NA,NA,NA,NA,NA,NA,1.84,2.54,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1698,NA,NA,NA,NA,NA,NA,1.54,2.07,NA,NA,NA,NA,NA,NA,NA,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1699,NA,NA,NA,NA,NA,NA,2,2.42,NA,NA,NA,NA,NA,NA,NA,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1700,NA,NA,NA,NA,NA,NA,1.74,1.82,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1701,NA,NA,NA,NA,NA,NA,1.45,1.75,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1702,NA,NA,NA,NA,NA,NA,1.86,2.25,NA,NA,NA,NA,NA,NA,NA,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
1703,NA,NA,NA,NA,NA,NA,1.81,2.24,NA,NA,NA,2.09,NA,NA,NA,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1704,NA,NA,NA,NA,NA,NA,2.53,3,NA,NA,NA,2.69,NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1705,NA,NA,NA,NA,NA,NA,2,1.76,NA,NA,NA,2.02,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1706,NA,NA,NA,NA,NA,NA,1.19,1.38,NA,NA,NA,1.17,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA
1707,NA,NA,NA,NA,NA,NA,1.68,1.48,NA,NA,NA,1.59,NA,NA,NA,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA,NA,1.51,1.61,NA,NA,NA,1.78,NA,1.86,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA,NA,1.26,1.47,NA,NA,NA,2.19,NA,1.67,NA,1.71,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1710,NA,NA,NA,NA,NA,NA,1.16,1.77,NA,NA,NA,2.64,NA,2.44,NA,2.76,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1711,NA,NA,NA,NA,NA,NA,1.6,1.89,NA,NA,NA,2.33,NA,2.01,NA,2.91,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1712,NA,NA,NA,NA,NA,NA,1.95,1.72,NA,NA,NA,2.99,NA,2.86,NA,2.46,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,NA,FALSE,NA
1713,NA,NA,NA,NA,NA,NA,1.12,1.21,NA,NA,NA,1.67,NA,1.65,NA,2.8,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1714,NA,NA,NA,NA,NA,NA,1.59,1.81,NA,NA,NA,2.3,NA,2,NA,3.35,NA,NA,1.61,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1715,NA,NA,NA,NA,NA,NA,2.02,2.49,NA,NA,NA,3.01,NA,2.48,NA,2.68,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1716,NA,NA,NA,NA,NA,NA,1.56,1.76,NA,NA,NA,2.27,NA,2.9,NA,2.57,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,NA,FALSE,NA
1717,NA,NA,NA,NA,NA,NA,0.41,0.66,NA,NA,NA,1.26,NA,2.03,NA,2.13,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1718,NA,NA,NA,NA,NA,NA,0.51,1.08,NA,NA,NA,0.81,NA,1.6,NA,3.86,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,FALSE,NA
1719,NA,NA,NA,NA,NA,NA,0.7,1.22,NA,NA,NA,0.59,NA,1.79,NA,3.22,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA
1720,NA,NA,NA,NA,NA,NA,0.8,1.45,NA,NA,NA,1.15,NA,1.78,NA,1.5,1.1,NA,0.79,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA
1721,NA,NA,NA,NA,NA,NA,0.68,1.38,NA,NA,NA,1.58,NA,1.81,NA,1.35,1.29,NA,1.17,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA
1722,0.86,NA,NA,NA,NA,NA,0.9,1.83,NA,NA,NA,1.62,NA,2.13,NA,1.02,1.23,NA,0.92,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA
1723,1.12,NA,NA,NA,NA,NA,1.22,2.33,NA,NA,NA,1.54,NA,2.67,4.08,1.61,1.12,NA,1.53,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,FALSE,NA
1724,1.22,NA,NA,NA,NA,NA,0.59,0.95,NA,NA,NA,1.44,NA,1.93,2.33,1.3,1.16,NA,1.58,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1725,1.25,NA,NA,NA,NA,NA,0.77,1.51,NA,NA,NA,0.88,NA,1.27,2.41,1.44,0.68,NA,1.72,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1726,1.43,NA,NA,NA,NA,NA,1.16,1.18,NA,NA,NA,1.3,NA,0.8,2.65,2.42,0.93,NA,1.67,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1727,1.24,NA,NA,NA,NA,NA,1.32,1.96,NA,NA,NA,2.92,NA,1.57,2.67,1.48,1.19,NA,1.1,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1728,1.87,NA,NA,NA,NA,NA,0.75,1.06,NA,NA,NA,2.43,NA,1.41,3.68,1.37,1.25,NA,1.67,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1729,1.62,NA,NA,NA,NA,NA,0.9,0.89,NA,NA,NA,1.97,NA,2.34,3.55,1.23,1.14,NA,1.19,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1730,1.57,NA,NA,NA,NA,NA,1.18,1.2,NA,NA,NA,2.04,NA,2,3.34,1.34,1.17,NA,1.88,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1731,1.5,NA,NA,NA,NA,NA,1.27,1.5,NA,NA,NA,1.93,NA,1.87,3.86,1.64,1.26,NA,1.15,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
1732,1.48,NA,NA,NA,NA,NA,1.83,2.25,NA,NA,NA,2.75,NA,2.42,4.28,1.61,1.98,NA,1.53,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
1733,1.48,NA,NA,NA,NA,NA,1.31,1.49,NA,NA,NA,3.19,NA,2.47,3.59,1.67,1.55,NA,1.33,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1734,1.06,NA,NA,NA,NA,NA,1.21,1.36,NA,NA,NA,2.72,NA,1.82,2.66,1.74,1.59,NA,1.25,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1735,1.4,NA,NA,NA,NA,NA,0.77,1.3,NA,NA,NA,2.73,NA,1.4,2.95,1.62,1.31,NA,0.99,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1736,0.48,NA,NA,NA,NA,NA,0.89,1.04,NA,NA,NA,3.33,NA,1.69,2.44,2.26,1.15,NA,1.11,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1737,1.61,2.78,NA,NA,NA,NA,1.34,0.87,NA,NA,NA,3.73,NA,1.3,4.35,1.39,1.44,NA,2.04,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
1738,1.9,2.39,NA,NA,NA,NA,2.08,1.41,NA,NA,NA,3.1,NA,2.75,3.54,0.77,1.63,NA,3.34,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA
1739,1.82,2.29,NA,NA,NA,NA,1.28,1.68,NA,NA,NA,2.8,NA,1.55,3.06,1.03,0.89,NA,2.81,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1740,1.25,1.62,NA,NA,NA,NA,1.02,0.93,NA,NA,NA,2.12,NA,0.71,2.11,1.3,0.97,NA,2.11,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1741,1.64,2.01,NA,NA,NA,NA,0.77,0.78,NA,NA,NA,1.88,NA,0.57,1.43,1.49,0.7,NA,2.85,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1742,1.8,2.13,NA,NA,NA,NA,0.94,1.27,NA,NA,NA,2.22,NA,0.89,2.08,1.3,0.77,NA,2.59,2.08,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1743,1.48,2.26,NA,NA,NA,NA,1.16,1.4,NA,NA,NA,2.08,NA,0.89,2.01,0.76,0.86,NA,2.9,1.95,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1744,1.68,2.08,NA,NA,NA,NA,1.08,1.23,NA,NA,NA,2.05,NA,1.62,2.08,0.8,0.81,1.31,2.77,2.26,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1745,2.1,2.89,NA,NA,NA,NA,1.8,1.81,NA,NA,NA,2.81,NA,2.04,2.87,0.9,1.02,1.58,3.73,2.38,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1746,1.61,2.68,NA,NA,NA,NA,1.22,1.91,NA,NA,NA,1.97,NA,1.65,1.93,1.18,1.23,1.55,2.85,2.65,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1747,2.16,3.1,NA,NA,NA,NA,1.58,1.81,NA,NA,NA,2.23,NA,1.98,2.43,0.97,1.32,1.93,4.66,2.56,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1748,1.92,2.25,NA,NA,NA,NA,1.41,1.11,NA,NA,NA,2.52,NA,1.5,2.34,1.55,1.14,1.93,3.11,2.05,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
