tree,n_missing_total,n_missing_1980_on,n_outliers_total
91894_raw,182,35,2
91894B_raw,191,33,1
91895_raw,228,33,0
91895B_raw,199,33,1
91857_raw,373,33,0
91857B_raw,243,33,0
91858_raw,271,37,1
91858B_raw,308,33,3
91859_raw,216,33,4
91859B_raw,222,33,1
91860_raw,222,33,3
91860B_raw,235,32,0
91863_raw,102,33,8
91863B_raw,86,34,2
91864_raw,268,33,1
91864B_raw,224,33,3
91865_raw,273,33,0
91865B_raw,178,33,0
91866_raw,33,33,1
91866B_raw,269,36,1
91867_raw,263,33,0
91867B_raw,206,33,2
91870_raw,300,33,4
91870B_raw,368,32,1
91871_raw,205,33,2
91871B_raw,290,33,0
91872_raw,313,32,0
91872B_raw,311,33,0
91874_raw,276,32,3
91874B_raw,333,33,0
91875_raw,143,33,0
91875B_raw,172,43,0
91876_raw,245,33,3
91876B_raw,253,33,1
91877_raw,324,33,0
91877B_raw,309,33,0
91880_raw,211,32,3
91880B_raw,310,45,0
91881_raw,243,33,4
91881B_raw,245,33,1
91883_raw,359,33,0
91883B_raw,379,33,2
91884_raw,244,33,2
91884B_raw,218,33,0
91885_raw,322,33,0
91885B_raw,330,33,1
91886_raw,309,33,0
91886B_raw,313,33,0
91889_raw,245,33,0
91889B_raw,269,33,0
91896_raw,304,33,1
91896B_raw,339,33,0
91861B_raw,270,33,6
91868_raw,130,43,2
91869_raw,169,32,7
91879_raw,205,33,3
91887_raw,284,33,0
91890_raw,272,33,2
91891_raw,251,33,1
91892_raw,218,33,2
91897_raw,332,33,4
91898_raw,293,33,1
91845_raw,271,32,1
