tree,n_missing_total,n_missing_1980_on,n_outliers_total
SCG02A_raw,797,32,5
SCG02B1_raw,1013,45,1
SCG02B2_raw,1014,45,2
SCG02B3_raw,977,32,1
SCG03A1_raw,878,45,3
SCG03A2_raw,970,32,2
SCG03AA_raw,820,45,3
SCG04A_raw,732,33,3
SCG04B_raw,723,32,4
SCG05A_raw,355,45,6
SCG06A_raw,857,32,5
SCG06B_raw,884,32,3
SCG08A_raw,890,45,2
SCG08B1_raw,920,45,2
SCG09A_raw,856,45,0
SCG09B_raw,832,32,5
SCG10A_raw,744,32,3
SCG10B_raw,797,39,4
SCG11A1_raw,1006,45,1
SCG11A2_raw,782,45,4
SCG11B_raw,288,45,7
SCG11C_raw,273,45,7
SCG12A1_raw,1088,45,1
SCG12A2_raw,1121,32,2
SCG12B_raw,1128,32,2
SCG13A_raw,579,45,6
SCG14A_raw,874,45,4
SCG14B1_raw,822,45,2
