tree,n_missing_total,n_missing_1980_on,n_outliers_total
132011_raw,181,45,1
132012_raw,118,45,1
132021_raw,134,45,2
132022_raw,127,45,4
132031_raw,269,45,2
132032_raw,238,45,4
132041_raw,145,45,3
132042_raw,92,45,8
132051_raw,106,45,5
132052_raw,101,45,9
132061_raw,245,45,2
132062_raw,239,45,4
132071_raw,270,45,5
132072_raw,252,45,2
132081_raw,138,45,4
132082_raw,117,45,2
132091_raw,127,45,12
132092_raw,91,45,12
132101_raw,109,45,6
132102_raw,94,45,9
132111_raw,87,45,12
132112_raw,93,45,6
132121_raw,140,45,7
132122_raw,115,45,7
132131_raw,181,45,2
132132_raw,179,45,2
132141_raw,229,45,0
132142_raw,53,45,1
