tree,n_missing_total,n_missing_1980_on,n_outliers_total
SAM01A_raw,196,29,0
SAM02A_raw,194,29,1
SAM02B_raw,220,29,0
SAM03A_raw,205,29,1
SAM03B_raw,200,29,1
SAM04A_raw,201,29,2
SAM04B_raw,229,29,1
SAM05A_raw,186,29,2
SAM05B_raw,209,29,2
SAM07A_raw,212,29,4
SAM07B_raw,263,29,1
SAM08A_raw,221,29,0
SAM09A_raw,196,29,2
SAM10A_raw,217,29,0
SAM11A_raw,282,29,0
SAM11B_raw,281,29,0
SAM12A_raw,340,29,1
247011_raw,170,45,2
247012_raw,170,45,2
247021_raw,174,45,2
247022_raw,225,45,0
247031_raw,192,45,2
247032_raw,233,45,1
247041_raw,216,45,2
247042_raw,284,45,1
247051_raw,204,45,0
247061_raw,52,45,4
247062_raw,86,45,5
247071_raw,170,45,2
247072_raw,173,45,2
247081_raw,216,45,0
247082_raw,204,45,0
247091_raw,194,45,1
247092_raw,216,45,0
247102_raw,308,45,0
247111_raw,292,45,0
247121_raw,294,45,0
247151_raw,241,45,1
248011_raw,216,45,1
248012_raw,236,45,1
248021_raw,160,45,3
248022_raw,178,45,4
248031_raw,235,45,2
248032_raw,248,45,1
248041_raw,169,45,3
248042_raw,155,45,1
248051_raw,230,45,1
248052_raw,228,45,1
248061_raw,232,45,0
248062_raw,242,45,1
248071_raw,234,45,0
248072_raw,236,45,0
248081_raw,60,45,2
248082_raw,67,45,4
248091_raw,52,45,5
248092_raw,55,45,5
