tree,n_missing_total,n_missing_1980_on,n_outliers_total
B3PB01_raw,4,4,2
B3PB02_raw,177,3,2
B3PB03_raw,174,3,1
B3PB04_raw,256,10,0
B3PB05_raw,255,9,0
B3PB06_raw,259,13,0
B3PB07_raw,256,10,0
B3PB08_raw,256,10,0
B3PB09_raw,254,8,0
B3PB10_raw,259,13,1
B3PB11_raw,263,17,0
B3PB12_raw,257,11,0
B3PB13_raw,259,13,0
B3PB14_raw,262,16,0
B3PB15_raw,279,33,0
B2PB01_raw,259,13,0
B2PB02_raw,255,9,0
B1PB01_raw,253,7,0
B1PB02_raw,255,9,0
B1PB03_raw,254,8,0
B1PB04_raw,254,8,0
B1PB05_raw,254,8,0
B1PB06_raw,258,12,0
B1PB07_raw,251,5,0
B1PB08_raw,252,6,0
B1PB09_raw,253,7,0
B1PB10_raw,259,13,0
B1PB11_raw,254,8,0
B1PB12_raw,255,9,0
B1PB13_raw,266,20,1
B1PB14_raw,256,10,0
B2MB01_raw,233,3,0
B2MB02_raw,268,22,0
B2MB03_raw,260,14,0
B2MB04_raw,263,17,0
B1MB01_raw,281,35,0
B1MB02_raw,255,9,0
B1MB03_raw,258,12,0
B1MB04_raw,271,25,0
B1MB05_raw,276,30,0
B1MB06_raw,253,7,0
B1MB07_raw,254,8,0
B1MB08_raw,252,6,0
B1MB09_raw,258,12,0
B3MB01_raw,263,17,0
B3MB02_raw,256,10,0
B3MB03_raw,175,3,0
B3MB04_raw,256,10,0
B3NA01_raw,263,17,1
B3NA02_raw,256,10,0
B3NA03_raw,255,9,0
B3NA04_raw,256,10,1
B3NA05_raw,256,10,0
B3NA06_raw,256,10,1
B3NA07_raw,255,9,0
B3NA08_raw,256,10,0
B2NA01_raw,265,19,0
B1NA01_raw,258,12,0
B1NA02_raw,254,8,0
B1NA03_raw,253,7,0
B1NA04_raw,264,18,0
B2M01_raw,257,11,0
B2M02_raw,258,12,0
